Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,640221,-,-,-,42.74,-110.05,-7,2165,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,DHI,DNI,Wind Speed,Temperature,GHI,Solar Zenith Angle,Precipitable Water
2022,5,24,11,15,96,998,2.7,10.100000000000001,997,25.44,0.7000000000000001
2022,5,24,11,30,96,1000,2.7,10.200000000000001,1010,23.990000000000002,0.7000000000000001
2022,5,24,11,45,356,9,2.8000000000000003,10.3,364,22.88,0.7000000000000001
2022,5,24,12,0,212,1,2.8000000000000003,10.5,213,22.16,0.7000000000000001
2022,5,24,12,15,97,1003,2.8000000000000003,10.5,1028,21.87,0.7000000000000001
2022,5,24,12,30,97,1003,2.9000000000000004,10.600000000000001,1026,22.03,0.7000000000000001
2022,5,24,12,45,97,1002,2.9000000000000004,10.700000000000001,1021,22.63,0.7000000000000001
2022,5,24,13,0,97,1001,2.9000000000000004,10.700000000000001,1013,23.64,0.7000000000000001
2022,5,24,13,15,96,998,3,10.700000000000001,1001,25,0.7000000000000001
2022,5,24,13,30,460,104,3,10.700000000000001,552,26.66,0.7000000000000001
2022,5,24,13,45,399,420,3,10.700000000000001,768,28.560000000000002,0.7000000000000001
2022,5,24,14,0,444,199,3,10.600000000000001,615,30.66,0.7000000000000001
2022,5,24,14,15,216,786,3,10.600000000000001,875,32.92,0.7000000000000001
2022,5,24,14,30,112,943,3,10.600000000000001,882,35.31,0.7000000000000001
2022,5,24,14,45,104,947,3,10.600000000000001,853,37.79,0.7000000000000001
2022,5,24,15,0,102,939,3,10.5,817,40.35,0.7000000000000001
2022,5,24,15,15,100,930,2.9000000000000004,10.5,780,42.97,0.7000000000000001
2022,5,24,15,30,98,919,2.9000000000000004,10.4,741,45.63,0.7000000000000001
2022,5,24,15,45,354,273,2.8000000000000003,10.3,536,48.32,0.7000000000000001
2022,5,24,16,0,274,423,2.8000000000000003,10.3,540,51.050000000000004,0.7000000000000001
2022,5,24,16,15,318,181,2.7,10.100000000000001,425,53.78,0.7000000000000001
2022,5,24,16,30,177,7,2.7,10,181,56.53,0.7000000000000001
2022,5,24,16,45,257,134,2.6,9.9,326,59.28,0.7000000000000001
2022,5,24,17,0,132,652,2.5,9.700000000000001,438,62.03,0.7000000000000001
2022,5,24,17,15,74,803,2.4000000000000004,9.5,416,64.77,0.7000000000000001
2022,5,24,17,30,70,772,2.3000000000000003,9.200000000000001,365,67.5,0.7000000000000001
2022,5,24,17,45,63,748,2.1,8.9,316,70.21000000000001,0.7000000000000001
2022,5,24,18,0,59,705,2,8.6,266,72.9,0.7000000000000001
2022,5,24,18,15,54,654,1.8,7.800000000000001,217,75.56,0.7000000000000001
2022,5,24,18,30,48,592,1.5,6.9,170,78.19,0.7000000000000001
2022,5,24,18,45,41,523,1.3,6.1000000000000005,125,80.77,0.7000000000000001
2022,5,24,19,0,33,426,1,5.300000000000001,83,83.31,0.7000000000000001
2022,5,24,19,15,25,300,1,4.9,47,85.79,0.7000000000000001
2022,5,24,19,30,15,145,1.1,4.5,19,88.16,0.7000000000000001
2022,5,24,19,45,0,0,1.1,4.2,0,90.33,0.7000000000000001
2022,5,24,20,0,0,0,1.1,3.8000000000000003,0,93.17,0.7000000000000001
2022,5,24,20,15,0,0,1.1,3.7,0,95.46000000000001,0.7000000000000001
2022,5,24,20,30,0,0,1.1,3.5,0,97.66,0.7000000000000001
2022,5,24,20,45,0,0,1.1,3.4000000000000004,0,99.79,0.7000000000000001
2022,5,24,21,0,0,0,1.1,3.3000000000000003,0,101.83,0.7000000000000001
2022,5,24,21,15,0,0,1,3.2,0,103.77,0.7000000000000001
2022,5,24,21,30,0,0,1,3.1,0,105.60000000000001,0.7000000000000001
2022,5,24,21,45,0,0,1,2.9000000000000004,0,107.32000000000001,0.7000000000000001
2022,5,24,22,0,0,0,1,2.8000000000000003,0,108.92,0.7000000000000001
2022,5,24,22,15,0,0,1,2.7,0,110.38,0.7000000000000001
2022,5,24,22,30,0,0,1,2.7,0,111.7,0.7000000000000001
2022,5,24,22,45,0,0,1,2.6,0,112.87,0.7000000000000001
2022,5,24,23,0,0,0,0.9,2.5,0,113.88,0.7000000000000001
2022,5,24,23,15,0,0,0.9,2.3000000000000003,0,114.72,0.7000000000000001
2022,5,24,23,30,0,0,0.9,2.2,0,115.39,0.8
2022,5,24,23,45,0,0,0.9,2.1,0,115.87,0.8
2022,5,25,0,0,0,0,0.9,2,0,116.18,0.8
2022,5,25,0,15,0,0,0.9,1.8,0,116.3,0.8
2022,5,25,0,30,0,0,0.9,1.7000000000000002,0,116.23,0.8
2022,5,25,0,45,0,0,0.9,1.6,0,115.97,0.8
2022,5,25,1,0,0,0,0.9,1.5,0,115.53,0.8
2022,5,25,1,15,0,0,0.9,1.5,0,114.91,0.8
2022,5,25,1,30,0,0,0.9,1.4000000000000001,0,114.11,0.9
2022,5,25,1,45,0,0,0.9,1.3,0,113.15,0.9
2022,5,25,2,0,0,0,0.9,1.3,0,112.02,0.9
2022,5,25,2,15,0,0,0.9,1.2000000000000002,0,110.74000000000001,0.9
2022,5,25,2,30,0,0,0.9,1.1,0,109.32000000000001,0.9
2022,5,25,2,45,0,0,0.9,1,0,107.76,0.9
2022,5,25,3,0,0,0,0.9,0.9,0,106.07000000000001,0.9
2022,5,25,3,15,0,0,0.9,0.8,0,104.26,0.9
2022,5,25,3,30,0,0,0.9,0.7000000000000001,0,102.35000000000001,1
2022,5,25,3,45,0,0,0.9,0.6000000000000001,0,100.34,1
2022,5,25,4,0,0,0,1,0.5,0,98.23,1
2022,5,25,4,15,0,0,0.9,0.7000000000000001,0,96.05,1
2022,5,25,4,30,0,0,0.9,0.9,0,93.78,1
2022,5,25,4,45,0,0,0.9,1,0,91.45,1
2022,5,25,5,0,6,0,0.9,1.2000000000000002,6,88.75,1
2022,5,25,5,15,21,0,0.9,2.1,21,86.42,1
2022,5,25,5,30,30,418,1,3,73,83.97,1
2022,5,25,5,45,36,528,1.1,3.9000000000000004,114,81.45,1
2022,5,25,6,0,85,3,1.1,4.800000000000001,86,78.87,1
2022,5,25,6,15,107,5,1.4000000000000001,5.800000000000001,108,76.25,1
2022,5,25,6,30,134,154,1.6,6.7,177,73.60000000000001,1
2022,5,25,6,45,182,37,1.8,7.6000000000000005,194,70.91,1
2022,5,25,7,0,148,4,2,8.6,149,68.21000000000001,1
2022,5,25,7,15,239,66,2.2,9.200000000000001,267,65.48,1
2022,5,25,7,30,63,855,2.4000000000000004,9.9,454,62.74,1
2022,5,25,7,45,64,880,2.5,10.600000000000001,504,59.99,1
2022,5,25,8,0,66,898,2.7,11.3,552,57.24,1
2022,5,25,8,15,69,914,2.7,11.8,599,54.49,1
2022,5,25,8,30,71,928,2.8000000000000003,12.3,645,51.75,1
2022,5,25,8,45,72,941,2.8000000000000003,12.8,689,49.02,1
2022,5,25,9,0,74,952,2.9000000000000004,13.3,731,46.31,1
2022,5,25,9,15,75,962,2.9000000000000004,13.8,771,43.63,1
2022,5,25,9,30,77,970,2.9000000000000004,14.200000000000001,809,41,1
2022,5,25,9,45,78,982,3,14.700000000000001,847,38.410000000000004,0.9
2022,5,25,10,0,79,989,3,15.100000000000001,879,35.9,0.9
2022,5,25,10,15,80,994,3,15.5,909,33.480000000000004,0.9
2022,5,25,10,30,81,999,3.1,15.9,935,31.18,0.9
2022,5,25,10,45,84,998,3.1,16.3,957,29.02,0.9
2022,5,25,11,0,85,1006,3.2,16.7,981,27.04,0.8
2022,5,25,11,15,85,1009,3.2,17,998,25.3,0.8
2022,5,25,11,30,86,1011,3.3000000000000003,17.3,1011,23.830000000000002,0.8
2022,5,25,11,45,88,1009,3.3000000000000003,17.6,1020,22.71,0.8
2022,5,25,12,0,89,1010,3.4000000000000004,17.900000000000002,1026,21.98,0.8
2022,5,25,12,15,238,773,3.4000000000000004,18.1,957,21.69,0.8
2022,5,25,12,30,89,1011,3.5,18.3,1027,21.85,0.8
2022,5,25,12,45,90,1008,3.5,18.400000000000002,1021,22.45,0.8
2022,5,25,13,0,232,780,3.6,18.6,947,23.46,0.8
2022,5,25,13,15,89,1004,3.6,18.7,1001,24.830000000000002,0.8
2022,5,25,13,30,124,884,3.7,18.8,915,26.490000000000002,0.8
2022,5,25,13,45,89,996,3.7,18.8,966,28.400000000000002,0.8
2022,5,25,14,0,89,992,3.8000000000000003,18.900000000000002,943,30.51,0.8
2022,5,25,14,15,88,987,3.8000000000000003,18.8,918,32.78,0.8
2022,5,25,14,30,87,982,3.8000000000000003,18.8,889,35.160000000000004,0.8
2022,5,25,14,45,84,979,3.9000000000000004,18.7,858,37.65,0.8
2022,5,25,15,0,82,971,3.9000000000000004,18.7,824,40.21,0.8
2022,5,25,15,15,81,963,3.9000000000000004,18.5,787,42.83,0.8
2022,5,25,15,30,79,954,3.9000000000000004,18.3,748,45.5,0.8
2022,5,25,15,45,77,943,3.9000000000000004,18.1,706,48.19,0.8
2022,5,25,16,0,75,931,3.9000000000000004,17.900000000000002,662,50.92,0.8
2022,5,25,16,15,73,917,3.8000000000000003,17.5,617,53.65,0.8
2022,5,25,16,30,71,902,3.7,17.2,570,56.4,0.8
2022,5,25,16,45,68,885,3.7,16.900000000000002,522,59.15,0.8
2022,5,25,17,0,66,860,3.6,16.6,471,61.9,0.9
2022,5,25,17,15,63,836,3.5,16,421,64.64,0.9
2022,5,25,17,30,60,808,3.3000000000000003,15.5,370,67.37,0.9
2022,5,25,17,45,56,775,3.1,15,320,70.08,0.9
2022,5,25,18,0,52,736,2.9000000000000004,14.5,270,72.77,0.9
2022,5,25,18,15,48,689,2.5,13.200000000000001,222,75.42,0.9
2022,5,25,18,30,43,631,2.1,11.9,174,78.05,0.9
2022,5,25,18,45,38,556,1.7000000000000002,10.600000000000001,128,80.64,0.9
2022,5,25,19,0,31,468,1.3,9.3,87,83.18,0.8
2022,5,25,19,15,24,347,1.3,8.700000000000001,50,85.65,0.8
2022,5,25,19,30,15,191,1.3,8.1,21,88.03,0.8
2022,5,25,19,45,0,0,1.2000000000000002,7.5,0,90.21000000000001,0.8
2022,5,25,20,0,0,0,1.2000000000000002,6.9,0,93.02,0.8
2022,5,25,20,15,0,0,1.2000000000000002,6.800000000000001,0,95.3,0.8
2022,5,25,20,30,0,0,1.2000000000000002,6.7,0,97.51,0.8
2022,5,25,20,45,0,0,1.2000000000000002,6.6000000000000005,0,99.64,0.8
2022,5,25,21,0,0,0,1.1,6.5,0,101.67,0.8
2022,5,25,21,15,0,0,1.1,6.5,0,103.61,0.8
2022,5,25,21,30,0,0,1.1,6.5,0,105.44,0.8
2022,5,25,21,45,0,0,1.1,6.5,0,107.15,0.8
2022,5,25,22,0,0,0,1.1,6.5,0,108.75,0.8
2022,5,25,22,15,0,0,1.1,6.6000000000000005,0,110.21000000000001,0.8
2022,5,25,22,30,0,0,1.1,6.6000000000000005,0,111.52,0.8
2022,5,25,22,45,0,0,1.1,6.6000000000000005,0,112.69,0.8
2022,5,25,23,0,0,0,1.1,6.7,0,113.7,0.8
2022,5,25,23,15,0,0,1.1,6.6000000000000005,0,114.54,0.8
2022,5,25,23,30,0,0,1.1,6.5,0,115.21000000000001,0.8
2022,5,25,23,45,0,0,1.1,6.5,0,115.7,0.8
2022,5,26,0,0,0,0,1.1,6.4,0,116,0.8
2022,5,26,0,15,0,0,1.1,6.300000000000001,0,116.12,0.9
2022,5,26,0,30,0,0,1.1,6.2,0,116.05,0.9
2022,5,26,0,45,0,0,1.1,6.1000000000000005,0,115.8,0.9
2022,5,26,1,0,0,0,1.1,5.9,0,115.36,0.9
2022,5,26,1,15,0,0,1.1,5.800000000000001,0,114.74000000000001,0.9
2022,5,26,1,30,0,0,1.1,5.800000000000001,0,113.95,0.9
2022,5,26,1,45,0,0,1.1,5.7,0,112.99000000000001,0.9
2022,5,26,2,0,0,0,1.1,5.6000000000000005,0,111.87,0.9
2022,5,26,2,15,0,0,1.2000000000000002,5.5,0,110.59,0.9
2022,5,26,2,30,0,0,1.2000000000000002,5.4,0,109.17,0.9
2022,5,26,2,45,0,0,1.2000000000000002,5.4,0,107.61,0.9
2022,5,26,3,0,0,0,1.2000000000000002,5.300000000000001,0,105.93,0.9
2022,5,26,3,15,0,0,1.2000000000000002,5.300000000000001,0,104.13,0.9
2022,5,26,3,30,0,0,1.2000000000000002,5.2,0,102.22,1
2022,5,26,3,45,0,0,1.2000000000000002,5.2,0,100.21000000000001,1
2022,5,26,4,0,0,0,1.2000000000000002,5.2,0,98.11,1
2022,5,26,4,15,0,0,1.1,5.4,0,95.93,1
2022,5,26,4,30,0,0,1.1,5.6000000000000005,0,93.67,1
2022,5,26,4,45,0,0,1.1,5.800000000000001,0,91.33,1
2022,5,26,5,0,12,111,1,6,15,88.66,1
2022,5,26,5,15,22,268,1,6.9,39,86.32000000000001,1
2022,5,26,5,30,31,398,1,7.800000000000001,74,83.87,1
2022,5,26,5,45,38,502,1,8.700000000000001,114,81.35000000000001,1
2022,5,26,6,0,45,582,1,9.600000000000001,158,78.77,1
2022,5,26,6,15,50,645,1.1,10.600000000000001,204,76.16,1
2022,5,26,6,30,55,697,1.2000000000000002,11.5,253,73.5,1
2022,5,26,6,45,59,740,1.3,12.5,302,70.82000000000001,1
2022,5,26,7,0,63,776,1.4000000000000001,13.5,352,68.12,1
2022,5,26,7,15,66,806,1.5,14.3,402,65.39,1
2022,5,26,7,30,215,292,1.7000000000000002,15.100000000000001,350,62.660000000000004,1
2022,5,26,7,45,238,252,1.8,15.9,364,59.910000000000004,1
2022,5,26,8,0,187,506,2,16.7,461,57.160000000000004,1
2022,5,26,8,15,272,271,2,17.2,430,54.4,1
2022,5,26,8,30,302,97,2,17.7,362,51.660000000000004,1
2022,5,26,8,45,302,339,2,18.1,525,48.93,1
2022,5,26,9,0,185,732,2,18.6,692,46.22,1
2022,5,26,9,15,125,813,2,19,714,43.54,1.1
2022,5,26,9,30,172,796,2,19.400000000000002,773,40.9,1.1
2022,5,26,9,45,175,712,2,19.8,734,38.31,1.1
2022,5,26,10,0,190,682,2,20.200000000000003,744,35.800000000000004,1.1
2022,5,26,10,15,199,698,2,20.6,782,33.37,1.1
2022,5,26,10,30,355,425,2,20.900000000000002,719,31.060000000000002,1.1
2022,5,26,10,45,142,835,2,21.3,873,28.89,1.1
2022,5,26,11,0,184,754,2,21.6,856,26.91,1.1
2022,5,26,11,15,113,889,2,21.900000000000002,918,25.150000000000002,1.1
2022,5,26,11,30,80,1007,2,22.200000000000003,1002,23.68,1.1
2022,5,26,11,45,79,1009,2,22.400000000000002,1011,22.55,1.1
2022,5,26,12,0,80,1010,2,22.700000000000003,1017,21.82,1.1
2022,5,26,12,15,57,961,2.1,22.900000000000002,952,21.52,1.1
2022,5,26,12,30,58,993,2.1,23.1,980,21.67,1.1
2022,5,26,12,45,73,960,2.1,23.3,962,22.28,1.2000000000000002
2022,5,26,13,0,161,859,2.2,23.5,950,23.29,1.2000000000000002
2022,5,26,13,15,78,1004,2.2,23.6,990,24.66,1.2000000000000002
2022,5,26,13,30,77,1002,2.3000000000000003,23.700000000000003,975,26.330000000000002,1.2000000000000002
2022,5,26,13,45,89,981,2.3000000000000003,23.8,953,28.25,1.2000000000000002
2022,5,26,14,0,298,539,2.4000000000000004,23.900000000000002,763,30.36,1.2000000000000002
2022,5,26,14,15,348,16,2.4000000000000004,23.900000000000002,361,32.63,1.2000000000000002
2022,5,26,14,30,336,17,2.4000000000000004,23.900000000000002,350,35.02,1.2000000000000002
2022,5,26,14,45,83,963,2.4000000000000004,23.900000000000002,847,37.51,1.2000000000000002
2022,5,26,15,0,81,956,2.5,23.8,813,40.08,1.2000000000000002
2022,5,26,15,15,80,948,2.4000000000000004,23.700000000000003,777,42.7,1.2000000000000002
2022,5,26,15,30,78,938,2.3000000000000003,23.6,738,45.37,1.2000000000000002
2022,5,26,15,45,159,765,2.3000000000000003,23.5,671,48.07,1.1
2022,5,26,16,0,73,923,2.2,23.400000000000002,657,50.79,1.1
2022,5,26,16,15,71,909,2.2,23.200000000000003,612,53.53,1.1
2022,5,26,16,30,90,845,2.2,22.900000000000002,559,56.28,1.2000000000000002
2022,5,26,16,45,67,873,2.2,22.6,516,59.03,1.2000000000000002
2022,5,26,17,0,64,852,2.3000000000000003,22.3,467,61.77,1.2000000000000002
2022,5,26,17,15,61,829,2.2,21.6,418,64.51,1.2000000000000002
2022,5,26,17,30,58,801,2.1,21,368,67.24,1.2000000000000002
2022,5,26,17,45,57,760,1.9000000000000001,20.3,317,69.95,1.2000000000000002
2022,5,26,18,0,53,718,1.8,19.6,267,72.64,1.3
2022,5,26,18,15,49,671,1.7000000000000002,18.400000000000002,219,75.29,1.3
2022,5,26,18,30,44,614,1.5,17.1,172,77.92,1.3
2022,5,26,18,45,38,539,1.4000000000000001,15.9,127,80.51,1.3
2022,5,26,19,0,61,29,1.2000000000000002,14.700000000000001,65,83.04,1.3
2022,5,26,19,15,36,6,1.3,14.200000000000001,36,85.52,1.3
2022,5,26,19,30,14,1,1.3,13.700000000000001,14,87.9,1.3
2022,5,26,19,45,0,0,1.3,13.200000000000001,0,90.10000000000001,1.3
2022,5,26,20,0,0,0,1.4000000000000001,12.8,0,92.88,1.3
2022,5,26,20,15,0,0,1.4000000000000001,12.5,0,95.16,1.3
2022,5,26,20,30,0,0,1.4000000000000001,12.200000000000001,0,97.36,1.3
2022,5,26,20,45,0,0,1.4000000000000001,11.9,0,99.48,1.3
2022,5,26,21,0,0,0,1.4000000000000001,11.700000000000001,0,101.52,1.3
2022,5,26,21,15,0,0,1.4000000000000001,11.600000000000001,0,103.45,1.3
2022,5,26,21,30,0,0,1.4000000000000001,11.5,0,105.28,1.3
2022,5,26,21,45,0,0,1.4000000000000001,11.4,0,106.99000000000001,1.3
2022,5,26,22,0,0,0,1.4000000000000001,11.3,0,108.58,1.3
2022,5,26,22,15,0,0,1.4000000000000001,11.200000000000001,0,110.04,1.3
2022,5,26,22,30,0,0,1.4000000000000001,11,0,111.36,1.3
2022,5,26,22,45,0,0,1.3,10.9,0,112.52,1.4000000000000001
2022,5,26,23,0,0,0,1.3,10.700000000000001,0,113.53,1.4000000000000001
2022,5,26,23,15,0,0,1.2000000000000002,10.5,0,114.37,1.4000000000000001
2022,5,26,23,30,0,0,1.2000000000000002,10.200000000000001,0,115.04,1.4000000000000001
2022,5,26,23,45,0,0,1.2000000000000002,10,0,115.53,1.4000000000000001
2022,5,27,0,0,0,0,1.1,9.700000000000001,0,115.83,1.4000000000000001
2022,5,27,0,15,0,0,1,9.4,0,115.95,1.3
2022,5,27,0,30,0,0,1,9.1,0,115.89,1.3
2022,5,27,0,45,0,0,0.9,8.8,0,115.63,1.3
2022,5,27,1,0,0,0,0.9,8.5,0,115.2,1.3
2022,5,27,1,15,0,0,1,8.4,0,114.58,1.3
2022,5,27,1,30,0,0,1,8.200000000000001,0,113.79,1.3
2022,5,27,1,45,0,0,1.1,8.1,0,112.84,1.2000000000000002
2022,5,27,2,0,0,0,1.2000000000000002,7.9,0,111.72,1.2000000000000002
2022,5,27,2,15,0,0,1.3,7.800000000000001,0,110.44,1.3
2022,5,27,2,30,0,0,1.3,7.6000000000000005,0,109.03,1.3
2022,5,27,2,45,0,0,1.3,7.5,0,107.47,1.3
2022,5,27,3,0,0,0,1.4000000000000001,7.300000000000001,0,105.8,1.3
2022,5,27,3,15,0,0,1.4000000000000001,7.300000000000001,0,104,1.4000000000000001
2022,5,27,3,30,0,0,1.4000000000000001,7.300000000000001,0,102.10000000000001,1.4000000000000001
2022,5,27,3,45,0,0,1.4000000000000001,7.2,0,100.09,1.4000000000000001
2022,5,27,4,0,0,0,1.4000000000000001,7.2,0,97.99000000000001,1.5
2022,5,27,4,15,0,0,1.4000000000000001,7.4,0,95.81,1.5
2022,5,27,4,30,0,0,1.4000000000000001,7.6000000000000005,0,93.56,1.5
2022,5,27,4,45,0,0,1.4000000000000001,7.9,0,91.23,1.6
2022,5,27,5,0,8,0,1.4000000000000001,8.1,8,88.57000000000001,1.6
2022,5,27,5,15,27,2,1.6,8.9,27,86.23,1.6
2022,5,27,5,30,45,4,1.8,9.600000000000001,46,83.78,1.6
2022,5,27,5,45,39,1,2,10.3,39,81.26,1.6
2022,5,27,6,0,79,13,2.2,11.100000000000001,81,78.68,1.7000000000000002
2022,5,27,6,15,126,160,2.4000000000000004,11.600000000000001,165,76.07000000000001,1.7000000000000002
2022,5,27,6,30,137,65,2.6,12.200000000000001,156,73.42,1.7000000000000002
2022,5,27,6,45,147,40,2.8000000000000003,12.8,160,70.74,1.7000000000000002
2022,5,27,7,0,194,128,3,13.4,242,68.03,1.7000000000000002
2022,5,27,7,15,200,251,3.2,13.8,305,65.31,1.7000000000000002
2022,5,27,7,30,207,273,3.4000000000000004,14.200000000000001,333,62.57,1.7000000000000002
2022,5,27,7,45,243,137,3.5,14.600000000000001,312,59.83,1.7000000000000002
2022,5,27,8,0,220,34,3.7,15,238,57.07,1.6
2022,5,27,8,15,122,2,3.8000000000000003,15.200000000000001,123,54.32,1.6
2022,5,27,8,30,181,5,3.8000000000000003,15.4,184,51.58,1.6
2022,5,27,8,45,193,3,3.9000000000000004,15.700000000000001,195,48.84,1.5
2022,5,27,9,0,188,3,3.9000000000000004,15.9,190,46.13,1.5
2022,5,27,9,15,144,1,3.9000000000000004,16.1,145,43.45,1.5
2022,5,27,9,30,262,8,3.8000000000000003,16.400000000000002,268,40.81,1.5
2022,5,27,9,45,231,3,3.8000000000000003,16.6,233,38.22,1.4000000000000001
2022,5,27,10,0,315,13,3.8000000000000003,16.8,325,35.7,1.4000000000000001
2022,5,27,10,15,247,5,3.7,17.1,251,33.27,1.4000000000000001
2022,5,27,10,30,377,20,3.7,17.400000000000002,394,30.95,1.4000000000000001
2022,5,27,10,45,284,575,3.7,17.7,788,28.77,1.3
2022,5,27,11,0,435,258,3.7,17.900000000000002,665,26.78,1.3
2022,5,27,11,15,91,982,3.7,18.2,981,25.02,1.3
2022,5,27,11,30,91,984,3.8000000000000003,18.5,993,23.54,1.3
2022,5,27,11,45,87,992,3.8000000000000003,18.8,1004,22.400000000000002,1.3
2022,5,27,12,0,87,996,3.8000000000000003,19.1,1013,21.66,1.2000000000000002
2022,5,27,12,15,87,997,3.8000000000000003,19.3,1016,21.35,1.2000000000000002
2022,5,27,12,30,228,771,3.8000000000000003,19.6,945,21.51,1.2000000000000002
2022,5,27,12,45,86,998,3.9000000000000004,19.8,1010,22.11,1.2000000000000002
2022,5,27,13,0,85,997,3.9000000000000004,20,1002,23.12,1.2000000000000002
2022,5,27,13,15,430,319,3.8000000000000003,20,720,24.5,1.2000000000000002
2022,5,27,13,30,84,992,3.8000000000000003,20.1,975,26.17,1.2000000000000002
2022,5,27,13,45,409,346,3.8000000000000003,20.200000000000003,714,28.1,1.2000000000000002
2022,5,27,14,0,87,978,3.7,20.200000000000003,933,30.21,1.2000000000000002
2022,5,27,14,15,87,974,3.7,20.1,908,32.49,1.2000000000000002
2022,5,27,14,30,85,968,3.6,20,880,34.89,1.2000000000000002
2022,5,27,14,45,383,265,3.5,19.900000000000002,594,37.38,1.3
2022,5,27,15,0,375,132,3.5,19.8,476,39.95,1.3
2022,5,27,15,15,107,878,3.3000000000000003,19.5,754,42.57,1.3
2022,5,27,15,30,266,528,3.2,19.1,638,45.24,1.3
2022,5,27,15,45,264,428,3.1,18.8,551,47.94,1.3
2022,5,27,16,0,261,386,3,18.5,506,50.660000000000004,1.3
2022,5,27,16,15,260,307,2.8000000000000003,18.1,444,53.4,1.3
2022,5,27,16,30,224,374,2.6,17.8,432,56.15,1.3
2022,5,27,16,45,183,491,2.4000000000000004,17.5,437,58.9,1.3
2022,5,27,17,0,68,835,2.2,17.1,465,61.65,1.4000000000000001
2022,5,27,17,15,65,811,1.9000000000000001,16.6,416,64.39,1.4000000000000001
2022,5,27,17,30,62,783,1.6,16.2,366,67.12,1.4000000000000001
2022,5,27,17,45,170,244,1.3,15.700000000000001,254,69.82000000000001,1.4000000000000001
2022,5,27,18,0,145,226,1,15.200000000000001,213,72.51,1.4000000000000001
2022,5,27,18,15,125,50,0.9,14.5,138,75.17,1.5
2022,5,27,18,30,107,32,0.9,13.9,114,77.79,1.5
2022,5,27,18,45,13,0,0.9,13.3,13,80.37,1.5
2022,5,27,19,0,34,1,0.8,12.600000000000001,34,82.91,1.6
2022,5,27,19,15,23,0,0.8,12.4,23,85.39,1.6
2022,5,27,19,30,11,0,0.9,12.200000000000001,11,87.77,1.6
2022,5,27,19,45,0,0,0.9,12,0,89.97,1.6
2022,5,27,20,0,0,0,0.9,11.8,0,92.73,1.7000000000000002
2022,5,27,20,15,0,0,0.9,11.700000000000001,0,95.01,1.7000000000000002
2022,5,27,20,30,0,0,0.8,11.600000000000001,0,97.21000000000001,1.7000000000000002
2022,5,27,20,45,0,0,0.8,11.4,0,99.33,1.7000000000000002
2022,5,27,21,0,0,0,0.8,11.3,0,101.36,1.7000000000000002
2022,5,27,21,15,0,0,0.8,11.100000000000001,0,103.3,1.7000000000000002
2022,5,27,21,30,0,0,0.8,10.9,0,105.12,1.7000000000000002
2022,5,27,21,45,0,0,0.8,10.600000000000001,0,106.83,1.7000000000000002
2022,5,27,22,0,0,0,0.8,10.4,0,108.42,1.7000000000000002
2022,5,27,22,15,0,0,0.8,10.200000000000001,0,109.88,1.8
2022,5,27,22,30,0,0,0.9,10,0,111.19,1.8
2022,5,27,22,45,0,0,0.9,9.8,0,112.36,1.8
2022,5,27,23,0,0,0,0.9,9.600000000000001,0,113.36,1.8
2022,5,27,23,15,0,0,1,9.4,0,114.2,1.8
2022,5,27,23,30,0,0,1,9.200000000000001,0,114.87,1.8
2022,5,27,23,45,0,0,1.1,9,0,115.36,1.8
2022,5,28,0,0,0,0,1.1,8.8,0,115.67,1.8
2022,5,28,0,15,0,0,1.1,8.700000000000001,0,115.79,1.8
2022,5,28,0,30,0,0,1.1,8.5,0,115.72,1.8
2022,5,28,0,45,0,0,1.2000000000000002,8.4,0,115.47,1.8
2022,5,28,1,0,0,0,1.2000000000000002,8.200000000000001,0,115.04,1.8
2022,5,28,1,15,0,0,1.1,8.200000000000001,0,114.43,1.8
2022,5,28,1,30,0,0,1.1,8.1,0,113.64,1.8
2022,5,28,1,45,0,0,1,8,0,112.69,1.8
2022,5,28,2,0,0,0,1,7.9,0,111.57000000000001,1.8
2022,5,28,2,15,0,0,0.9,7.9,0,110.3,1.8
2022,5,28,2,30,0,0,0.9,7.800000000000001,0,108.89,1.8
2022,5,28,2,45,0,0,0.8,7.7,0,107.34,1.8
2022,5,28,3,0,0,0,0.8,7.6000000000000005,0,105.67,1.8
2022,5,28,3,15,0,0,0.8,7.6000000000000005,0,103.88,1.8
