,Heat Load,NaturalGasBoiler,Lithium Ion Battery,PVsystem,Windsystem,Total Heat Output
2023-01-03 07:00:00,1306.6481873166267,1306.6481873166267,0.0,0.0,0.0,1306.6481873166267
2023-01-03 07:15:00,1332.2690267303815,1332.2690267303815,0.0,0.0,0.0,1332.2690267303815
2023-01-03 07:30:00,1506.4887563671375,1506.4887563671375,0.0,0.0,0.0,1506.4887563671375
2023-01-03 07:45:00,1854.928645722558,1854.928645722558,0.0,0.0,0.0,1854.928645722558
2023-01-03 08:00:00,2147.0028604004815,2147.0028604004815,0.0,0.0,0.0,2147.0028604004815
2023-01-03 08:15:00,2380.1498325578214,2380.1498325578214,0.0,0.0,0.0,2380.1498325578214
2023-01-03 08:30:00,2615.858802640155,2615.858802640155,0.0,0.0,0.0,2615.858802640155
2023-01-03 08:45:00,2843.8817789475065,2843.8817789475065,0.0,0.0,0.0,2843.8817789475065
2023-01-03 09:00:00,3297.3653035553093,3297.3653035553093,0.0,0.0,0.0,3297.3653035553093
2023-01-03 09:15:00,3645.8051929107296,3645.8051929107296,0.0,0.0,0.0,3645.8051929107296
2023-01-03 09:30:00,3958.37625115242,3958.3762511524196,0.0,0.0,0.0,3958.3762511524196
2023-01-03 09:45:00,4268.384881387208,4268.384881387208,0.0,0.0,0.0,4268.384881387208
2023-01-03 10:00:00,4522.028267026406,4522.028267026406,0.0,0.0,0.0,4522.028267026406
2023-01-03 10:15:00,4662.9411634744265,4662.9411634744265,0.0,0.0,0.0,4662.9411634744265
2023-01-03 10:30:00,4657.816737542531,4657.816737542531,0.0,0.0,0.0,4657.816737542531
2023-01-03 10:45:00,4680.875579031293,4680.875579031293,0.0,0.0,0.0,4680.875579031293
2023-01-03 11:00:00,4783.358076522495,4783.358076522495,0.0,0.0,0.0,4783.358076522495
2023-01-03 11:15:00,4860.219734599944,4860.219734599944,0.0,0.0,0.0,4860.219734599944
2023-01-03 11:30:00,4967.826227941136,4967.826227941136,0.0,0.0,0.0,4967.826227941136
2023-01-03 11:45:00,4811.540913861245,4811.540913861245,0.0,0.0,0.0,4811.540913861245
2023-01-03 12:00:00,4808.978485854342,4808.978485854342,0.0,0.0,0.0,4808.978485854342
2023-01-03 12:15:00,4783.358076522495,4783.358076522495,0.0,0.0,0.0,4783.358076522495
2023-01-03 12:30:00,4814.102911786238,4814.102911786238,0.0,0.0,0.0,4814.102911786238
2023-01-03 12:45:00,4842.285319043079,4842.285319043079,0.0,0.0,0.0,4842.285319043079
2023-01-03 13:00:00,4870.468156381828,4870.468156381828,0.0,0.0,0.0,4870.468156381828
2023-01-03 13:15:00,4883.278576088704,4883.278576088704,0.0,0.0,0.0,4883.278576088704
2023-01-03 13:30:00,4924.271403052423,4924.271403052423,0.0,0.0,0.0,4924.271403052423
2023-01-03 13:45:00,4929.39539890241,4929.39539890241,0.0,0.0,0.0,4929.39539890241
2023-01-03 14:00:00,4890.964569863687,4890.964569863687,0.0,0.0,0.0,4890.964569863687
2023-01-03 14:15:00,4834.599325268096,4834.599325268096,0.0,0.0,0.0,4834.599325268096
2023-01-03 14:30:00,4857.65773667495,4857.65773667495,0.0,0.0,0.0,4857.65773667495
2023-01-03 14:45:00,4826.913331493116,4826.913331493116,0.0,0.0,0.0,4826.913331493116
2023-01-03 15:00:00,4862.781732524938,4862.781732524938,0.0,0.0,0.0,4862.781732524938
2023-01-03 15:15:00,4757.73723710874,4757.73723710874,0.0,0.0,0.0,4757.73723710874
2023-01-03 15:30:00,4785.920074447489,4785.920074447489,0.0,0.0,0.0,4785.920074447489
2023-01-03 15:45:00,4719.306408070017,4719.306408070017,0.0,0.0,0.0,4719.306408070017
2023-01-03 16:00:00,4693.6859987381695,4693.6859987381695,0.0,0.0,0.0,4693.6859987381695
2023-01-03 16:15:00,4668.065159324415,4668.065159324415,0.0,0.0,0.0,4668.065159324415
2023-01-03 16:30:00,4665.503161399421,4665.503161399421,0.0,0.0,0.0,4665.503161399421
2023-01-03 16:45:00,4714.182412220029,4714.182412220029,0.0,0.0,0.0,4714.182412220029
2023-01-03 17:00:00,4724.430403920005,4724.430403920005,0.0,0.0,0.0,4724.430403920005
2023-01-03 17:15:00,4729.5548298519,4729.5548298519,0.0,0.0,0.0,4729.5548298519
2023-01-03 17:30:00,4647.569175924463,4647.569175924463,0.0,0.0,0.0,4647.569175924463
2023-01-03 17:45:00,4601.452353110757,4601.452353110757,0.0,0.0,0.0,4601.452353110757
2023-01-03 18:00:00,4570.707947928923,4570.707947928923,0.0,0.0,0.0,4570.707947928923
2023-01-03 18:15:00,4432.357049405897,4432.357049405897,0.0,0.0,0.0,4432.357049405897
2023-01-03 18:30:00,4360.619817260344,4360.619817260344,0.0,0.0,0.0,4360.619817260344
2023-01-03 18:45:00,4186.39965754168,4186.39965754168,0.0,0.0,0.0,4186.39965754168
2023-01-03 19:00:00,4024.9903476118006,4024.9903476118006,0.0,0.0,0.0,4024.9903476118006
2023-01-03 19:15:00,3758.5365422657246,3758.5365422657246,0.0,0.0,0.0,3758.5365422657246
2023-01-03 19:30:00,3481.8343151377644,3481.8343151377644,0.0,0.0,0.0,3481.8343151377644
2023-01-03 19:45:00,3241.001349205443,3241.001349205443,0.0,0.0,0.0,3241.001349205443
