Time,Start Time,End Time,Weather
2017-01-14,2017-01-14 03:00:00,2017-01-14 07:00:00,01Low temperature
2017-01-22,2017-01-22 05:30:00,2017-01-22 08:15:00,01Low temperature
2017-01-23,2017-01-23 04:15:00,2017-01-23 08:00:00,01Low temperature
2017-01-26,2017-01-26 07:30:00,2017-01-26 07:30:00,01Low temperature
2017-02-08,2017-02-08 22:15:00,2017-02-08 23:00:00,01Low temperature
2017-02-09,2017-02-09 00:45:00,2017-02-09 23:00:00,01Low temperature
2017-02-10,2017-02-10 00:00:00,2017-02-10 23:45:00,01Low temperature
2017-02-11,2017-02-11 00:15:00,2017-02-11 09:00:00,01Low temperature
2017-02-12,2017-02-12 02:00:00,2017-02-12 08:45:00,01Low temperature
2017-02-13,2017-02-13 01:30:00,2017-02-13 08:15:00,01Low temperature
2017-02-14,2017-02-14 06:30:00,2017-02-14 06:30:00,01Low temperature
2017-02-23,2017-02-23 22:00:00,2017-02-23 22:00:00,01Low temperature
2017-02-24,2017-02-24 00:15:00,2017-02-24 23:45:00,01Low temperature
2017-02-25,2017-02-25 00:00:00,2017-02-25 23:45:00,01Low temperature
2017-02-26,2017-02-26 00:00:00,2017-02-26 08:30:00,01Low temperature
2017-11-24,2017-11-24 06:15:00,2017-11-24 08:00:00,01Low temperature
2017-11-25,2017-11-25 02:00:00,2017-11-25 03:00:00,01Low temperature
2017-12-09,2017-12-09 02:30:00,2017-12-09 02:30:00,01Low temperature
2017-12-10,2017-12-10 03:30:00,2017-12-10 03:30:00,01Low temperature
2017-12-17,2017-12-17 02:45:00,2017-12-17 23:45:00,01Low temperature
2017-12-18,2017-12-18 00:00:00,2017-12-18 23:45:00,01Low temperature
2017-12-19,2017-12-19 00:00:00,2017-12-19 08:45:00,01Low temperature
2017-12-20,2017-12-20 00:00:00,2017-12-20 07:45:00,01Low temperature
2017-12-21,2017-12-21 03:30:00,2017-12-21 07:30:00,01Low temperature
2018-01-01,2018-01-01 07:30:00,2018-01-01 07:30:00,01Low temperature
2018-01-06,2018-01-06 00:00:00,2018-01-06 07:00:00,01Low temperature
2018-01-08,2018-01-08 09:00:00,2018-01-08 23:45:00,01Low temperature
2018-01-09,2018-01-09 00:00:00,2018-01-09 23:45:00,01Low temperature
2018-01-10,2018-01-10 00:00:00,2018-01-10 09:00:00,01Low temperature
2018-01-11,2018-01-11 02:00:00,2018-01-11 08:15:00,01Low temperature
2018-01-12,2018-01-12 01:30:00,2018-01-12 23:30:00,01Low temperature
2018-01-13,2018-01-13 02:00:00,2018-01-13 08:45:00,01Low temperature
2018-01-15,2018-01-15 03:00:00,2018-01-15 08:00:00,01Low temperature
2018-01-26,2018-01-26 21:00:00,2018-01-26 21:15:00,01Low temperature
2018-01-27,2018-01-27 00:00:00,2018-01-27 09:30:00,01Low temperature
2018-01-28,2018-01-28 09:00:00,2018-01-28 23:45:00,01Low temperature
2018-01-29,2018-01-29 00:00:00,2018-01-29 23:45:00,01Low temperature
2018-01-30,2018-01-30 00:00:00,2018-01-30 23:45:00,01Low temperature
2018-01-31,2018-01-31 00:00:00,2018-01-31 23:45:00,01Low temperature
2018-02-01,2018-02-01 00:00:00,2018-02-01 23:45:00,01Low temperature
2018-02-02,2018-02-02 00:00:00,2018-02-02 23:45:00,01Low temperature
2018-02-03,2018-02-03 00:45:00,2018-02-03 23:45:00,01Low temperature
2018-02-04,2018-02-04 00:00:00,2018-02-04 23:45:00,01Low temperature
2018-02-05,2018-02-05 00:00:00,2018-02-05 23:45:00,01Low temperature
2018-02-06,2018-02-06 00:00:00,2018-02-06 23:45:00,01Low temperature
2018-02-07,2018-02-07 00:00:00,2018-02-07 22:00:00,01Low temperature
2018-02-08,2018-02-08 04:00:00,2018-02-08 08:30:00,01Low temperature
2018-02-12,2018-02-12 07:00:00,2018-02-12 07:30:00,01Low temperature
2018-02-13,2018-02-13 03:15:00,2018-02-13 07:45:00,01Low temperature
2018-02-14,2018-02-14 04:00:00,2018-02-14 07:00:00,01Low temperature
2018-03-08,2018-03-08 06:00:00,2018-03-08 07:30:00,01Low temperature
2018-03-09,2018-03-09 03:30:00,2018-03-09 07:30:00,01Low temperature
2018-03-10,2018-03-10 04:15:00,2018-03-10 07:15:00,01Low temperature
2018-12-08,2018-12-08 22:30:00,2018-12-08 23:45:00,01Low temperature
2018-12-09,2018-12-09 00:00:00,2018-12-09 23:45:00,01Low temperature
2018-12-10,2018-12-10 00:00:00,2018-12-10 08:45:00,01Low temperature
2018-12-11,2018-12-11 20:00:00,2018-12-11 23:00:00,01Low temperature
2018-12-12,2018-12-12 00:00:00,2018-12-12 23:45:00,01Low temperature
2018-12-13,2018-12-13 00:00:00,2018-12-13 09:30:00,01Low temperature
2018-12-14,2018-12-14 01:30:00,2018-12-14 01:30:00,01Low temperature
2018-12-17,2018-12-17 05:30:00,2018-12-17 06:15:00,01Low temperature
2018-12-18,2018-12-18 03:30:00,2018-12-18 07:30:00,01Low temperature
2018-12-29,2018-12-29 03:00:00,2018-12-29 23:45:00,01Low temperature
2018-12-30,2018-12-30 00:00:00,2018-12-30 23:45:00,01Low temperature
2018-12-31,2018-12-31 00:00:00,2018-12-31 23:45:00,01Low temperature
2019-01-01,2019-01-01 00:00:00,2019-01-01 23:45:00,01Low temperature
2019-01-02,2019-01-02 00:00:00,2019-01-02 23:45:00,01Low temperature
2019-01-03,2019-01-03 00:00:00,2019-01-03 09:00:00,01Low temperature
2019-01-18,2019-01-18 02:30:00,2019-01-18 07:30:00,01Low temperature
2019-01-22,2019-01-22 04:30:00,2019-01-22 08:00:00,01Low temperature
2019-01-23,2019-01-23 00:30:00,2019-01-23 08:00:00,01Low temperature
2019-02-11,2019-02-11 01:00:00,2019-02-11 08:30:00,01Low temperature
2019-02-23,2019-02-23 06:30:00,2019-02-23 23:00:00,01Low temperature
2019-02-24,2019-02-24 01:00:00,2019-02-24 09:00:00,01Low temperature
2019-12-03,2019-12-03 07:30:00,2019-12-03 07:30:00,01Low temperature
2019-12-07,2019-12-07 04:30:00,2019-12-07 04:30:00,01Low temperature
2019-12-08,2019-12-08 04:45:00,2019-12-08 07:15:00,01Low temperature
2019-12-09,2019-12-09 05:30:00,2019-12-09 06:30:00,01Low temperature
2019-12-10,2019-12-10 07:00:00,2019-12-10 07:00:00,01Low temperature
2020-01-12,2020-01-12 02:00:00,2020-01-12 07:30:00,01Low temperature
2020-01-13,2020-01-13 07:00:00,2020-01-13 07:30:00,01Low temperature
2020-01-18,2020-01-18 00:00:00,2020-01-18 07:00:00,01Low temperature
2020-01-19,2020-01-19 08:00:00,2020-01-19 19:30:00,01Low temperature
2020-01-26,2020-01-26 04:00:00,2020-01-26 23:45:00,01Low temperature
2020-01-27,2020-01-27 00:15:00,2020-01-27 23:45:00,01Low temperature
2020-01-28,2020-01-28 00:00:00,2020-01-28 23:45:00,01Low temperature
2020-01-29,2020-01-29 00:00:00,2020-01-29 09:00:00,01Low temperature
2020-01-30,2020-01-30 02:30:00,2020-01-30 08:00:00,01Low temperature
2020-01-31,2020-01-31 01:15:00,2020-01-31 08:15:00,01Low temperature
2020-02-01,2020-02-01 00:00:00,2020-02-01 09:00:00,01Low temperature
2020-02-16,2020-02-16 00:00:00,2020-02-16 23:45:00,01Low temperature
2020-02-17,2020-02-17 00:00:00,2020-02-17 23:30:00,01Low temperature
2020-02-18,2020-02-18 00:30:00,2020-02-18 07:45:00,01Low temperature
2020-02-19,2020-02-19 00:00:00,2020-02-19 08:15:00,01Low temperature
2020-12-05,2020-12-05 03:30:00,2020-12-05 05:30:00,01Low temperature
2020-12-06,2020-12-06 02:00:00,2020-12-06 07:15:00,01Low temperature
2020-12-14,2020-12-14 20:00:00,2020-12-14 23:30:00,01Low temperature
2020-12-15,2020-12-15 00:15:00,2020-12-15 23:45:00,01Low temperature
2020-12-16,2020-12-16 00:00:00,2020-12-16 23:45:00,01Low temperature
2020-12-17,2020-12-17 00:00:00,2020-12-17 23:00:00,01Low temperature
2020-12-18,2020-12-18 00:30:00,2020-12-18 22:30:00,01Low temperature
2020-12-19,2020-12-19 03:45:00,2020-12-19 20:30:00,01Low temperature
2020-12-20,2020-12-20 02:00:00,2020-12-20 07:30:00,01Low temperature
2020-12-21,2020-12-21 04:00:00,2020-12-21 08:00:00,01Low temperature
2020-12-22,2020-12-22 05:30:00,2020-12-22 07:15:00,01Low temperature
2020-12-30,2020-12-30 07:30:00,2020-12-30 23:45:00,01Low temperature
2020-12-31,2020-12-31 00:00:00,2020-12-31 23:45:00,01Low temperature
2021-01-01,2021-01-01 00:00:00,2021-01-01 23:45:00,01Low temperature
2021-01-02,2021-01-02 00:00:00,2021-01-02 23:45:00,01Low temperature
2021-01-03,2021-01-03 00:00:00,2021-01-03 08:45:00,01Low temperature
2021-01-07,2021-01-07 16:15:00,2021-01-07 23:45:00,01Low temperature
2021-01-08,2021-01-08 00:00:00,2021-01-08 23:45:00,01Low temperature
2021-01-09,2021-01-09 00:00:00,2021-01-09 12:30:00,01Low temperature
2021-01-10,2021-01-10 01:00:00,2021-01-10 23:45:00,01Low temperature
2021-01-11,2021-01-11 00:00:00,2021-01-11 23:45:00,01Low temperature
2021-01-12,2021-01-12 00:00:00,2021-01-12 23:45:00,01Low temperature
2021-01-13,2021-01-13 00:00:00,2021-01-13 23:00:00,01Low temperature
2021-01-14,2021-01-14 00:30:00,2021-01-14 08:30:00,01Low temperature
2021-01-15,2021-01-15 01:30:00,2021-01-15 08:15:00,01Low temperature
2021-01-18,2021-01-18 01:00:00,2021-01-18 09:00:00,01Low temperature
2021-01-19,2021-01-19 00:00:00,2021-01-19 09:00:00,01Low temperature
2021-01-30,2021-01-30 07:00:00,2021-01-30 07:00:00,01Low temperature
2021-12-02,2021-12-02 05:00:00,2021-12-02 06:30:00,01Low temperature
2021-12-03,2021-12-03 03:30:00,2021-12-03 06:30:00,01Low temperature
2021-12-04,2021-12-04 03:30:00,2021-12-04 07:30:00,01Low temperature
2021-12-05,2021-12-05 06:00:00,2021-12-05 07:00:00,01Low temperature
2021-12-06,2021-12-06 06:30:00,2021-12-06 07:00:00,01Low temperature
2021-12-19,2021-12-19 05:00:00,2021-12-19 07:15:00,01Low temperature
2021-12-26,2021-12-26 17:00:00,2021-12-26 23:45:00,01Low temperature
2021-12-27,2021-12-27 00:00:00,2021-12-27 23:45:00,01Low temperature
2021-12-28,2021-12-28 00:00:00,2021-12-28 09:15:00,01Low temperature
2021-12-29,2021-12-29 00:45:00,2021-12-29 07:30:00,01Low temperature
2022-01-11,2022-01-11 08:00:00,2022-01-11 08:00:00,01Low temperature
2022-01-12,2022-01-12 00:00:00,2022-01-12 08:45:00,01Low temperature
2022-01-19,2022-01-19 04:30:00,2022-01-19 07:30:00,01Low temperature
2022-01-20,2022-01-20 02:30:00,2022-01-20 06:00:00,01Low temperature
2022-01-29,2022-01-29 16:45:00,2022-01-29 23:45:00,01Low temperature
2022-01-30,2022-01-30 00:00:00,2022-01-30 23:45:00,01Low temperature
2022-01-31,2022-01-31 00:00:00,2022-01-31 23:45:00,01Low temperature
2022-02-01,2022-02-01 00:00:00,2022-02-01 21:15:00,01Low temperature
2022-02-02,2022-02-02 01:00:00,2022-02-02 23:45:00,01Low temperature
2022-02-03,2022-02-03 00:00:00,2022-02-03 23:45:00,01Low temperature
2022-02-04,2022-02-04 00:00:00,2022-02-04 23:45:00,01Low temperature
2022-02-05,2022-02-05 00:00:00,2022-02-05 11:00:00,01Low temperature
2022-02-06,2022-02-06 01:00:00,2022-02-06 08:30:00,01Low temperature
2022-02-08,2022-02-08 07:15:00,2022-02-08 23:45:00,01Low temperature
2022-02-09,2022-02-09 00:00:00,2022-02-09 23:45:00,01Low temperature
2022-02-10,2022-02-10 00:00:00,2022-02-10 22:00:00,01Low temperature
2022-02-11,2022-02-11 02:00:00,2022-02-11 02:00:00,01Low temperature
2022-02-13,2022-02-13 19:30:00,2022-02-13 21:00:00,01Low temperature
2022-02-14,2022-02-14 02:15:00,2022-02-14 03:00:00,01Low temperature
2022-02-19,2022-02-19 00:30:00,2022-02-19 23:45:00,01Low temperature
2022-02-20,2022-02-20 00:00:00,2022-02-20 23:45:00,01Low temperature
2022-02-21,2022-02-21 00:00:00,2022-02-21 23:45:00,01Low temperature
2022-02-22,2022-02-22 00:00:00,2022-02-22 23:45:00,01Low temperature
2022-02-23,2022-02-23 00:00:00,2022-02-23 23:45:00,01Low temperature
2022-02-24,2022-02-24 00:00:00,2022-02-24 23:45:00,01Low temperature
2022-02-25,2022-02-25 00:00:00,2022-02-25 08:00:00,01Low temperature
2022-02-26,2022-02-26 04:00:00,2022-02-26 06:45:00,01Low temperature
