,Heat Load,NaturalGasBoiler,Lithium Ion Battery,PVsystem,Windsystem,Total Heat Output
2023-01-03 19:15:00,17026.661436012397,17026.661436012397,0.0,0.0,0.0,17026.661436012397
2023-01-03 19:30:00,16084.368317625009,16084.368317625009,0.0,0.0,0.0,16084.368317625009
2023-01-03 19:45:00,15207.865549472037,15207.865549472037,0.0,0.0,0.0,15207.865549472037
2023-01-03 20:00:00,14257.152505039343,14257.152505039343,0.0,0.0,0.0,14257.152505039343
2023-01-03 20:15:00,13397.65214514258,13397.65214514258,0.0,0.0,0.0,13397.65214514258
2023-01-03 20:30:00,12496.852442059931,12496.852442059931,0.0,0.0,0.0,12496.852442059931
2023-01-03 20:45:00,11570.971325870774,11570.971325870774,0.0,0.0,0.0,11570.971325870774
2023-01-03 21:00:00,10871.432520703034,10871.432520703034,0.0,0.0,0.0,10871.432520703034
2023-01-03 21:15:00,10646.946745084737,10646.946745084737,0.0,0.0,0.0,10646.946745084737
2023-01-03 21:30:00,10574.525199387788,10574.525199387788,0.0,0.0,0.0,10574.525199387788
2023-01-03 21:45:00,10526.168656125423,10526.168656125423,0.0,0.0,0.0,10526.168656125423
