SiteID,184029,Site Timezone,-8,Data Timezone,-8,Longitude,-121.65322876,Latitude,37.7319869995
Year,Month,Day,Hour,Minute,wind speed at 140m (m/s),wind direction at 140m (deg),air temperature at 140m (C),air pressure at 100m (Pa)
2014,3,20,16,45,5.63,271.4,19.07,96860
2014,3,20,17,0,5.69,272.21,18.84,96860
2014,3,20,17,15,5.83,271.33,18.54,96850
2014,3,20,17,30,5.74,269.9,18.2,96850
2014,3,20,17,45,5.66,266.04,17.8,96850
2014,3,20,18,0,5.75,255.68,17.41,96850
2014,3,20,18,15,6.19,243.63,16.98,96850
2014,3,20,18,30,6.7,240.05,16.52,96840
2014,3,20,18,45,6.94,241.49,16.14,96840
2014,3,20,19,0,7.07,241.95000000000002,15.860000000000001,96840
2014,3,20,19,15,7.11,241.6,15.72,96840
2014,3,20,19,30,7.15,241.91,15.63,96850
2014,3,20,19,45,7.15,241.01,15.52,96850
2014,3,20,20,0,7.16,239.59,15.36,96840
2014,3,20,20,15,7.12,240.09,15.290000000000001,96840
2014,3,20,20,30,7.22,241.32,15.22,96840
2014,3,20,20,45,7.29,241.79,15.14,96830
2014,3,20,21,0,7.2700000000000005,241.65,15.17,96830
2014,3,20,21,15,7.3100000000000005,241.11,15.24,96820
2014,3,20,21,30,7.5,240.11,15.21,96810
2014,3,20,21,45,7.55,239.51,15.08,96810
2014,3,20,22,0,7.65,238.69,14.93,96810
2014,3,20,22,15,7.7,238.28,14.81,96810
2014,3,20,22,30,7.88,238.5,14.67,96810
2014,3,20,22,45,8,237.32,14.540000000000001,96800
2014,3,20,23,0,7.930000000000001,235.66,14.49,96790
2014,3,20,23,15,7.88,233.99,14.44,96800
2014,3,20,23,30,7.8500000000000005,233.31,14.43,96800
2014,3,20,23,45,7.82,233.62,14.38,96800
2014,3,21,0,0,7.890000000000001,234.18,14.23,96800
2014,3,21,0,15,7.94,235.12,14.11,96790
2014,3,21,0,30,8.03,234.01,14.11,96800
2014,3,21,0,45,8.14,232.82,14.1,96790
2014,3,21,1,0,8.15,231.23000000000002,14.040000000000001,96780
2014,3,21,1,15,8.1,230.18,14.030000000000001,96770
2014,3,21,1,30,8.08,231.14000000000001,13.950000000000001,96760
2014,3,21,1,45,7.83,232.44,13.97,96750
2014,3,21,2,0,7.53,233.15,14,96740
2014,3,21,2,15,7.38,234.48000000000002,13.91,96740
2014,3,21,2,30,7.3100000000000005,236.20000000000002,13.76,96730
2014,3,21,2,45,7.24,237.18,13.59,96730
2014,3,21,3,0,7.140000000000001,236.18,13.57,96730
2014,3,21,3,15,7.19,235.36,13.58,96730
2014,3,21,3,30,7.04,234.94,13.57,96730
2014,3,21,3,45,7.08,235.83,13.36,96730
2014,3,21,4,0,7.1000000000000005,235.55,13.27,96740
2014,3,21,4,15,7.3500000000000005,238.47,13.06,96740
2014,3,21,4,30,7.390000000000001,239.5,12.790000000000001,96740
2014,3,21,4,45,7.43,239.67000000000002,12.67,96750
2014,3,21,5,0,7.3500000000000005,239.54,12.52,96750
2014,3,21,5,15,7.28,238.22,12.450000000000001,96760
2014,3,21,5,30,7.16,238.58,12.39,96760
2014,3,21,5,45,6.99,239.28,12.43,96760
2014,3,21,6,0,6.95,238.74,12.46,96760
2014,3,21,6,15,6.7700000000000005,239.61,12.39,96760
2014,3,21,6,30,6.78,241.23000000000002,12.35,96770
2014,3,21,6,45,6.8100000000000005,244.01,12.24,96770
2014,3,21,7,0,6.640000000000001,246.83,12.25,96780
2014,3,21,7,15,6.51,248.17000000000002,12.33,96800
2014,3,21,7,30,6.37,247.81,12.39,96810
2014,3,21,7,45,6.18,247.21,12.39,96820
2014,3,21,8,0,5.7700000000000005,246.68,12.39,96840
2014,3,21,8,15,5.57,246.35,12.55,96840
2014,3,21,8,30,5.58,246.29,12.700000000000001,96850
2014,3,21,8,45,5.44,246.79,12.85,96860
2014,3,21,9,0,5.26,247.9,13.06,96870
2014,3,21,9,15,5.15,248.62,13.38,96860
2014,3,21,9,30,4.96,250.16,13.74,96860
2014,3,21,9,45,4.75,252.23000000000002,14.1,96860
2014,3,21,10,0,4.5,253.93,14.46,96870
2014,3,21,10,15,4.26,255.68,14.82,96860
2014,3,21,10,30,4.04,257.29,15.19,96860
2014,3,21,10,45,3.7800000000000002,258.34000000000003,15.56,96850
2014,3,21,11,0,3.5500000000000003,257.8,15.94,96850
2014,3,21,11,15,3.33,257.65,16.28,96850
2014,3,21,11,30,3.09,258.35,16.6,96850
2014,3,21,11,45,2.86,258.41,16.9,96850
2014,3,21,12,0,2.68,254.9,17.17,96850
2014,3,21,12,15,2.6,248.56,17.44,96850
2014,3,21,12,30,2.7,239.85,17.7,96840
2014,3,21,12,45,2.95,232.36,17.92,96830
2014,3,21,13,0,3.3000000000000003,234.82,18.1,96820
2014,3,21,13,15,3.81,240.22,18.23,96810
2014,3,21,13,30,3.95,246.27,18.46,96800
2014,3,21,13,45,3.84,256.38,18.67,96780
2014,3,21,14,0,3.46,269.85,18.580000000000002,96780
2014,3,21,14,15,3.18,270.55,18.62,96770
2014,3,21,14,30,3.63,260.29,18.69,96760
2014,3,21,14,45,4.49,254.84,18.69,96760
2014,3,21,15,0,5.18,256.85,18.61,96750
2014,3,21,15,15,5.57,256.67,18.54,96750
2014,3,21,15,30,6.09,255.34,18.34,96750
2014,3,21,15,45,6.55,256.14,18.11,96750
2014,3,21,16,0,6.87,258.49,17.86,96750
2014,3,21,16,15,6.9,260.18,17.53,96750
2014,3,21,16,30,7.07,259.74,17.12,96750
2014,3,21,16,45,7.38,258.29,16.68,96750
2014,3,21,17,0,7.5600000000000005,257.03000000000003,16.15,96760
2014,3,21,17,15,7.82,256.48,15.56,96770
2014,3,21,17,30,8.14,254.12,14.97,96770
2014,3,21,17,45,8.57,252.26000000000002,14.43,96760
2014,3,21,18,0,9,251.35,13.96,96760
2014,3,21,18,15,9.48,250.09,13.620000000000001,96760
2014,3,21,18,30,9.74,249.49,13.370000000000001,96760
2014,3,21,18,45,10.06,249.01000000000002,13.19,96760
2014,3,21,19,0,10.290000000000001,248.36,13.120000000000001,96770
2014,3,21,19,15,10.6,247.24,13.11,96770
2014,3,21,19,30,10.67,246.05,13.02,96780
2014,3,21,19,45,10.59,245.15,12.950000000000001,96800
2014,3,21,20,0,10.57,243.53,12.9,96800
2014,3,21,20,15,10.51,240.66,12.77,96800
2014,3,21,20,30,10.22,238.41,12.56,96810
2014,3,21,20,45,9.84,236.08,12.38,96810
2014,3,21,21,0,9.63,233.96,12.31,96810
2014,3,21,21,15,9.67,231.85,12.34,96810
2014,3,21,21,30,9.77,230.76,12.36,96810
2014,3,21,21,45,9.870000000000001,230.57,12.38,96810
2014,3,21,22,0,9.94,231.27,12.34,96820
2014,3,21,22,15,9.91,232.21,12.26,96820
2014,3,21,22,30,9.89,232.86,12.200000000000001,96830
2014,3,21,22,45,9.88,233.17000000000002,12.17,96830
2014,3,21,23,0,9.92,233.32,12.16,96830
2014,3,21,23,15,9.97,233.55,12.14,96830
2014,3,21,23,30,9.94,233.70000000000002,12.14,96840
2014,3,21,23,45,9.98,234.3,12.14,96850
2014,3,22,0,0,9.9,234.96,12.14,96860
2014,3,22,0,15,9.78,234.93,12.120000000000001,96870
2014,3,22,0,30,9.5,234.54,12.05,96880
2014,3,22,0,45,9.32,234.03,12.040000000000001,96880
2014,3,22,1,0,9.19,233.39000000000001,12.06,96890
2014,3,22,1,15,8.92,233.19,12.05,96890
2014,3,22,1,30,8.85,233.94,12.07,96890
2014,3,22,1,45,8.57,235.66,12.030000000000001,96890
2014,3,22,2,0,8.3,236.09,12.030000000000001,96890
2014,3,22,2,15,7.86,237.02,11.950000000000001,96900
2014,3,22,2,30,7.61,237.88,11.9,96910
2014,3,22,2,45,7.390000000000001,238.41,11.85,96910
2014,3,22,3,0,7.18,240.9,11.68,96920
2014,3,22,3,15,7.05,241.26,11.75,96920
2014,3,22,3,30,6.8500000000000005,241.41,11.81,96930
2014,3,22,3,45,6.69,242.06,11.74,96940
2014,3,22,4,0,6.53,244.05,11.63,96940
2014,3,22,4,15,6.3,244.13,11.71,96950
2014,3,22,4,30,6.11,242.28,11.76,96960
2014,3,22,4,45,5.98,241.83,11.78,96980
2014,3,22,5,0,5.89,242.15,11.89,96990
2014,3,22,5,15,5.7700000000000005,242.37,11.89,96990
2014,3,22,5,30,5.64,244.14000000000001,11.870000000000001,97000
2014,3,22,5,45,5.21,247.66,11.88,97000
2014,3,22,6,0,4.88,249.79,11.88,97010
2014,3,22,6,15,4.87,251.26000000000002,11.81,97020
2014,3,22,6,30,4.66,256.03000000000003,11.84,97030
2014,3,22,6,45,4.58,260.14,11.82,97040
2014,3,22,7,0,4.54,265.06,11.71,97050
2014,3,22,7,15,4.46,270.27,11.65,97070
2014,3,22,7,30,4.4,274.19,11.58,97100
2014,3,22,7,45,4.2700000000000005,275.71,11.53,97110
2014,3,22,8,0,3.89,275.6,11.57,97130
2014,3,22,8,15,3.47,274.89,11.76,97150
2014,3,22,8,30,3.19,283.79,12.14,97160
2014,3,22,8,45,3.29,298.84000000000003,12.64,97170
2014,3,22,9,0,3.67,310.09000000000003,13.11,97180
2014,3,22,9,15,4.01,315.56,13.43,97180
2014,3,22,9,30,4.17,318.11,13.66,97180
2014,3,22,9,45,4.17,320.63,13.88,97190
2014,3,22,10,0,4.05,323.32,14.13,97190
2014,3,22,10,15,3.89,325.46,14.41,97190
2014,3,22,10,30,3.67,325.85,14.71,97190
2014,3,22,10,45,3.42,326.92,15.040000000000001,97190
2014,3,22,11,0,3.22,327.51,15.36,97190
2014,3,22,11,15,3.0500000000000003,326.71,15.68,97190
2014,3,22,11,30,2.88,325.04,16.02,97190
2014,3,22,11,45,2.74,321.83,16.37,97190
2014,3,22,12,0,2.63,320.8,16.68,97190
2014,3,22,12,15,2.57,324.34000000000003,16.990000000000002,97190
2014,3,22,12,30,2.54,328.05,17.29,97190
2014,3,22,12,45,2.48,331.92,17.56,97190
2014,3,22,13,0,2.52,336.54,17.79,97180
2014,3,22,13,15,2.72,341.93,17.990000000000002,97170
2014,3,22,13,30,2.89,347.09000000000003,18.16,97160
2014,3,22,13,45,2.84,348.29,18.32,97150
2014,3,22,14,0,2.49,339.7,18.51,97150
2014,3,22,14,15,2.14,324.58,18.68,97130
2014,3,22,14,30,1.86,313.56,18.82,97120
2014,3,22,14,45,1.6600000000000001,309.34000000000003,18.97,97120
2014,3,22,15,0,1.78,308.65000000000003,19.1,97120
2014,3,22,15,15,1.9000000000000001,305.46,19.12,97120
2014,3,22,15,30,1.84,296.21,19.12,97110
2014,3,22,15,45,1.79,283.09000000000003,19.11,97120
2014,3,22,16,0,1.79,272.89,19.1,97110
2014,3,22,16,15,2.2,263.73,19.04,97110
2014,3,22,16,30,3.63,253.78,18.76,97120
2014,3,22,16,45,4.97,252.25,18.330000000000002,97130
2014,3,22,17,0,5.51,260.07,17.990000000000002,97140
2014,3,22,17,15,5.64,265.4,17.650000000000002,97140
2014,3,22,17,30,5.7,267.11,17.13,97150
2014,3,22,17,45,5.58,264.42,16.6,97150
2014,3,22,18,0,5.92,258.54,16.07,97150
2014,3,22,18,15,6.2,252.36,15.540000000000001,97160
2014,3,22,18,30,6.4,249.20000000000002,15.06,97170
2014,3,22,18,45,6.55,247.79,14.67,97170
2014,3,22,19,0,6.79,246.23000000000002,14.39,97180
2014,3,22,19,15,7.05,244.91,14.1,97190
2014,3,22,19,30,7.26,243.6,13.88,97210
2014,3,22,19,45,7.44,243.11,13.73,97220
2014,3,22,20,0,7.46,243.12,13.65,97210
2014,3,22,20,15,7.47,243.38,13.59,97220
2014,3,22,20,30,7.49,243.9,13.55,97230
2014,3,22,20,45,7.54,244.33,13.450000000000001,97230
2014,3,22,21,0,7.55,244.47,13.33,97230
2014,3,22,21,15,7.7,243.09,13.15,97240
2014,3,22,21,30,7.78,241.89000000000001,12.97,97250
2014,3,22,21,45,7.84,240.88,12.77,97260
2014,3,22,22,0,7.9,240.12,12.65,97260
2014,3,22,22,15,7.91,238.99,12.61,97270
2014,3,22,22,30,7.7700000000000005,237.11,12.620000000000001,97270
2014,3,22,22,45,7.83,235.02,12.57,97270
2014,3,22,23,0,7.82,234.61,12.56,97270
2014,3,22,23,15,7.86,235.93,12.55,97270
2014,3,22,23,30,7.96,236.34,12.52,97280
2014,3,22,23,45,7.98,235.75,12.540000000000001,97280
2014,3,23,0,0,8,235.42000000000002,12.58,97290
2014,3,23,0,15,7.95,234.23000000000002,12.57,97290
2014,3,23,0,30,7.84,233.95000000000002,12.6,97300
2014,3,23,0,45,7.74,234.13,12.66,97300
2014,3,23,1,0,7.62,234.46,12.69,97290
2014,3,23,1,15,7.58,236.4,12.69,97290
2014,3,23,1,30,7.72,236.86,12.51,97290
2014,3,23,1,45,7.63,238.29,12.43,97290
2014,3,23,2,0,7.58,239.82,12.3,97300
2014,3,23,2,15,7.37,239.81,12.19,97300
2014,3,23,2,30,7.12,239.41,12.14,97290
2014,3,23,2,45,6.74,238.14000000000001,12.120000000000001,97290
2014,3,23,3,0,6.38,237.3,12.18,97300
2014,3,23,3,15,5.93,236.31,12.44,97300
2014,3,23,3,30,5.64,237.48000000000002,12.66,97300
2014,3,23,3,45,5.5600000000000005,238.77,12.68,97300
2014,3,23,4,0,5.5600000000000005,240.36,12.67,97310
2014,3,23,4,15,5.59,240.55,12.620000000000001,97320
2014,3,23,4,30,5.72,241.12,12.49,97330
2014,3,23,4,45,5.5600000000000005,242.34,12.46,97330
2014,3,23,5,0,5.3500000000000005,243.29,12.47,97340
2014,3,23,5,15,5.18,243.22,12.47,97350
2014,3,23,5,30,5.09,243.29,12.43,97350
2014,3,23,5,45,4.96,242.38,12.39,97360
2014,3,23,6,0,4.66,241.38,12.43,97360
2014,3,23,6,15,4.3500000000000005,240.17000000000002,12.47,97360
2014,3,23,6,30,4.0200000000000005,240.07,12.59,97360
2014,3,23,6,45,3.66,241.45000000000002,12.76,97360
2014,3,23,7,0,3.45,243.73000000000002,12.870000000000001,97380
2014,3,23,7,15,3.43,244.8,12.83,97390
2014,3,23,7,30,3.45,245.78,12.76,97400
2014,3,23,7,45,3.39,246.79,12.71,97420
2014,3,23,8,0,3.3200000000000003,247.69,12.75,97430
2014,3,23,8,15,3.42,246.72,12.790000000000001,97440
2014,3,23,8,30,3.5100000000000002,246.77,12.870000000000001,97450
2014,3,23,8,45,3.59,247.21,13,97450
2014,3,23,9,0,3.56,248.06,13.290000000000001,97450
2014,3,23,9,15,3.33,249.6,13.64,97450
2014,3,23,9,30,3.0100000000000002,252.9,14.05,97460
2014,3,23,9,45,2.44,264.89,14.56,97460
2014,3,23,10,0,2.0300000000000002,280.58,15.1,97460
2014,3,23,10,15,1.74,290.38,15.610000000000001,97460
2014,3,23,10,30,1.25,298.97,16.13,97440
2014,3,23,10,45,1.1,347.13,16.66,97440
2014,3,23,11,0,2.17,13.23,16.93,97430
2014,3,23,11,15,2.68,16.56,17.02,97430
2014,3,23,11,30,2.65,18.490000000000002,17.21,97430
2014,3,23,11,45,2.86,14.22,17.5,97430
2014,3,23,12,0,2.95,9.200000000000001,17.66,97420
2014,3,23,12,15,2.85,8.46,17.82,97420
2014,3,23,12,30,2.7,7.44,17.96,97420
2014,3,23,12,45,2.57,4.47,18.13,97420
2014,3,23,13,0,2.44,6.92,18.32,97400
2014,3,23,13,15,2.3000000000000003,9.17,18.490000000000002,97380
2014,3,23,13,30,1.99,5.38,18.73,97370
2014,3,23,13,45,2.35,357.97,18.97,97350
2014,3,23,14,0,2.5300000000000002,354.27,19.09,97340
2014,3,23,14,15,2.8000000000000003,3.09,19.19,97330
2014,3,23,14,30,2.74,8.700000000000001,19.25,97320
2014,3,23,14,45,2.48,12.700000000000001,19.34,97310
2014,3,23,15,0,2.74,17.66,19.39,97290
2014,3,23,15,15,2.96,12.15,19.44,97290
2014,3,23,15,30,3.23,8.67,19.44,97290
2014,3,23,15,45,3.44,9.18,19.36,97280
2014,3,23,16,0,3.5500000000000003,14.040000000000001,19.3,97280
2014,3,23,16,15,3.74,18.45,19.26,97290
2014,3,23,16,30,3.8200000000000003,16.02,19.21,97280
2014,3,23,16,45,3.62,6.01,19.22,97280
2014,3,23,17,0,3.93,4.04,19.09,97280
2014,3,23,17,15,3.99,8.23,18.92,97280
2014,3,23,17,30,3.92,8.44,18.82,97280
2014,3,23,17,45,4.19,2.82,18.68,97280
2014,3,23,18,0,4.07,358.04,18.61,97270
2014,3,23,18,15,4.18,343.12,18.64,97280
2014,3,23,18,30,3.62,343.32,18.55,97280
2014,3,23,18,45,2.89,341.90000000000003,18.41,97270
2014,3,23,19,0,1.9000000000000001,331.53000000000003,18.38,97280
2014,3,23,19,15,2.39,270.64,17.87,97290
2014,3,23,19,30,4.34,234.77,16.96,97290
2014,3,23,19,45,4.82,239.36,16.830000000000002,97300
2014,3,23,20,0,4.72,242.42000000000002,16.86,97300
2014,3,23,20,15,4.97,243.38,16.62,97300
2014,3,23,20,30,5.22,243.35,16.44,97300
2014,3,23,20,45,5.45,245.35,16.330000000000002,97300
2014,3,23,21,0,5.76,247.46,16.17,97300
2014,3,23,21,15,5.86,249.01000000000002,16.05,97300
2014,3,23,21,30,5.86,249.86,15.950000000000001,97300
2014,3,23,21,45,5.91,249.27,15.88,97300
2014,3,23,22,0,6.0200000000000005,249.37,15.790000000000001,97300
2014,3,23,22,15,6.140000000000001,247.23000000000002,15.69,97290
2014,3,23,22,30,6.21,244.77,15.69,97300
2014,3,23,22,45,6.23,242.38,15.63,97290
2014,3,23,23,0,6.25,242.21,15.55,97290
2014,3,23,23,15,6.38,244.84,15.43,97290
2014,3,23,23,30,6.44,246.45000000000002,15.4,97290
2014,3,23,23,45,6.57,245.83,15.41,97300
2014,3,24,0,0,6.61,246.04,15.41,97300
2014,3,24,0,15,6.6000000000000005,245.65,15.39,97300
2014,3,24,0,30,6.51,243.84,15.39,97310
2014,3,24,0,45,6.5600000000000005,244.76,15.35,97300
2014,3,24,1,0,6.5600000000000005,244.32,15.26,97300
2014,3,24,1,15,6.45,244.08,15.3,97300
2014,3,24,1,30,6.28,243.65,15.41,97290
2014,3,24,1,45,6.1000000000000005,242.66,15.49,97280
2014,3,24,2,0,5.96,241.43,15.5,97270
2014,3,24,2,15,5.76,240.03,15.540000000000001,97270
2014,3,24,2,30,5.5,240.55,15.610000000000001,97270
2014,3,24,2,45,5.25,239.64000000000001,15.68,97260
2014,3,24,3,0,4.92,238.06,15.71,97270
2014,3,24,3,15,4.57,237.07,15.72,97270
2014,3,24,3,30,4.3,236.74,15.77,97270
2014,3,24,3,45,3.96,237.09,15.82,97270
2014,3,24,4,0,3.69,236.98000000000002,15.82,97270
2014,3,24,4,15,3.25,236.93,15.870000000000001,97280
2014,3,24,4,30,2.79,236.9,15.93,97280
2014,3,24,4,45,2.72,237.89000000000001,15.870000000000001,97290
2014,3,24,5,0,2.5300000000000002,235.78,15.860000000000001,97290
2014,3,24,5,15,2.27,233.97,15.83,97290
2014,3,24,5,30,2.08,236.06,15.790000000000001,97290
2014,3,24,5,45,1.8900000000000001,238.33,15.700000000000001,97290
2014,3,24,6,0,1.9000000000000001,241.95000000000002,15.59,97300
2014,3,24,6,15,2.0100000000000002,241.5,15.5,97300
2014,3,24,6,30,2.31,243.35,15.39,97310
2014,3,24,6,45,2.67,241.33,15.27,97310
2014,3,24,7,0,2.9,242.58,15.26,97320
2014,3,24,7,15,3.0300000000000002,243.48000000000002,15.34,97340
2014,3,24,7,30,3.13,245.52,15.47,97350
2014,3,24,7,45,3.09,246.19,15.66,97360
2014,3,24,8,0,2.89,245.3,15.860000000000001,97370
2014,3,24,8,15,2.58,243.61,16.06,97380
2014,3,24,8,30,2.2600000000000002,238.99,16.22,97380
2014,3,24,8,45,1.94,236.75,16.330000000000002,97400
2014,3,24,9,0,1.48,241.83,16.54,97390
2014,3,24,9,15,1.02,258.34000000000003,16.92,97400
2014,3,24,9,30,0.7000000000000001,290.94,17.3,97400
2014,3,24,9,45,0.7000000000000001,343.07,17.7,97400
2014,3,24,10,0,1.1,23.71,18.07,97390
2014,3,24,10,15,1.9100000000000001,39.4,18.28,97390
2014,3,24,10,30,2.43,41.2,18.27,97380
2014,3,24,10,45,2.33,42.85,18.37,97370
2014,3,24,11,0,2.09,42.63,18.66,97370
2014,3,24,11,15,2.21,43.01,18.94,97360
2014,3,24,11,30,2.41,42.730000000000004,19.12,97350
2014,3,24,11,45,2.43,44.51,19.3,97350
2014,3,24,12,0,2.34,45.910000000000004,19.53,97340
2014,3,24,12,15,2.24,43.06,19.740000000000002,97330
2014,3,24,12,30,2.14,42.67,19.94,97330
2014,3,24,12,45,2.06,44.730000000000004,20.16,97320
2014,3,24,13,0,2.14,46.800000000000004,20.37,97300
2014,3,24,13,15,2.21,44.980000000000004,20.53,97280
2014,3,24,13,30,2.12,44.15,20.67,97260
2014,3,24,13,45,1.94,45.82,20.830000000000002,97230
2014,3,24,14,0,2.0100000000000002,42.64,20.990000000000002,97220
2014,3,24,14,15,2.31,37.160000000000004,21.05,97200
2014,3,24,14,30,2.44,32.61,21.06,97190
2014,3,24,14,45,2.24,35.03,21.13,97170
2014,3,24,15,0,1.97,35.42,21.26,97160
2014,3,24,15,15,1.79,40.68,21.39,97150
2014,3,24,15,30,1.92,41.32,21.41,97130
2014,3,24,15,45,2.11,37.94,21.35,97120
2014,3,24,16,0,2.08,36.12,21.27,97110
2014,3,24,16,15,1.74,31.17,21.25,97110
2014,3,24,16,30,1.32,21.19,21.25,97100
2014,3,24,16,45,1.1300000000000001,352.53000000000003,21.26,97100
2014,3,24,17,0,1.56,307.96,21.19,97100
2014,3,24,17,15,2.72,279.73,20.88,97100
2014,3,24,17,30,4.21,267.69,20.38,97090
2014,3,24,17,45,5.13,266.11,19.93,97080
2014,3,24,18,0,5.28,263.44,19.41,97080
2014,3,24,18,15,5.21,259.37,18.830000000000002,97070
2014,3,24,18,30,5.33,255.18,18.3,97060
2014,3,24,18,45,5.65,251.31,17.830000000000002,97060
2014,3,24,19,0,5.9,247.07,17.45,97060
2014,3,24,19,15,6.1000000000000005,244.68,17.18,97070
2014,3,24,19,30,6.3500000000000005,243.04,16.94,97070
2014,3,24,19,45,6.42,241.51,16.78,97070
2014,3,24,20,0,6.7,240.57,16.580000000000002,97060
2014,3,24,20,15,6.95,241.32,16.41,97060
2014,3,24,20,30,6.94,241.51,16.23,97050
2014,3,24,20,45,6.92,241.42000000000002,15.950000000000001,97060
2014,3,24,21,0,7.1000000000000005,241.72,15.58,97060
2014,3,24,21,15,7.48,242.18,15.38,97060
2014,3,24,21,30,7.8,241.70000000000002,15.18,97060
2014,3,24,21,45,8.18,242.05,14.89,97050
2014,3,24,22,0,8.61,241.34,14.64,97050
2014,3,24,22,15,9.03,240.44,14.540000000000001,97040
2014,3,24,22,30,9.18,239.93,14.48,97030
2014,3,24,22,45,9.02,238.4,14.49,97030
2014,3,24,23,0,8.8,236.88,14.38,97030
2014,3,24,23,15,8.56,235.18,14.09,97030
2014,3,24,23,30,8.47,233.65,13.76,97030
2014,3,24,23,45,8.66,234.26,13.24,97030
2014,3,25,0,0,9,236.05,12.72,97030
2014,3,25,0,15,9.47,236.59,12.450000000000001,97010
2014,3,25,0,30,9.99,237.17000000000002,12.34,97010
2014,3,25,0,45,10.1,236.38,12.72,96990
2014,3,25,1,0,10.290000000000001,239.18,12.74,96990
2014,3,25,1,15,10.370000000000001,238.88,12.530000000000001,96970
2014,3,25,1,30,10.23,238.01,12.52,96960
2014,3,25,1,45,9.94,236.53,12.33,96950
2014,3,25,2,0,9.56,235.1,12.24,96950
2014,3,25,2,15,9.34,235.20000000000002,12.31,96930
2014,3,25,2,30,9.21,235.13,12.33,96920
2014,3,25,2,45,9.19,234.38,12.25,96910
2014,3,25,3,0,9.290000000000001,234.02,12.19,96900
2014,3,25,3,15,9.41,234.26,12.1,96890
2014,3,25,3,30,9.39,233.52,12.08,96890
2014,3,25,3,45,9.38,234.61,11.71,96870
2014,3,25,4,0,9.540000000000001,237.32,11.450000000000001,96870
2014,3,25,4,15,9.68,238.37,11.27,96870
2014,3,25,4,30,9.99,238.69,11.14,96860
2014,3,25,4,45,10.33,237.17000000000002,11.17,96850
2014,3,25,5,0,10.8,236.11,11.040000000000001,96850
2014,3,25,5,15,11.22,234.22,11.33,96840
2014,3,25,5,30,11.44,233.87,11.39,96830
2014,3,25,5,45,11.47,233.37,11.58,96830
2014,3,25,6,0,11.370000000000001,232.47,11.39,96820
2014,3,25,6,15,11.31,230.92000000000002,11.31,96810
2014,3,25,6,30,11.11,231.43,11,96810
2014,3,25,6,45,10.870000000000001,233.04,10.72,96810
2014,3,25,7,0,10.77,236.19,10.69,96820
2014,3,25,7,15,10.55,238.97,10.6,96840
2014,3,25,7,30,10.4,237.37,10.73,96840
2014,3,25,7,45,10.18,236.24,10.69,96840
2014,3,25,8,0,10.05,237.26,10.67,96840
2014,3,25,8,15,10,238.31,10.92,96840
2014,3,25,8,30,9.98,238.9,11.26,96860
2014,3,25,8,45,9.83,238.89000000000001,11.5,96850
2014,3,25,9,0,9.700000000000001,238.99,11.73,96840
2014,3,25,9,15,9.870000000000001,239.75,12.1,96840
2014,3,25,9,30,10.28,240.86,12.71,96830
2014,3,25,9,45,10.61,241.03,13.42,96830
2014,3,25,10,0,10.700000000000001,241.63,13.83,96810
2014,3,25,10,15,10.56,241.03,14.14,96810
2014,3,25,10,30,10.73,241.57,14.34,96800
2014,3,25,10,45,10.88,240.51,14.530000000000001,96780
2014,3,25,11,0,11.040000000000001,239.95000000000002,14.780000000000001,96760
2014,3,25,11,15,11.36,241.94,14.9,96770
2014,3,25,11,30,11.42,242.88,14.83,96760
2014,3,25,11,45,10.74,243.69,15.030000000000001,96750
2014,3,25,12,0,10.18,253.11,14.93,96770
2014,3,25,12,15,9.83,261.71,13.98,96770
2014,3,25,12,30,9.91,259.25,13.55,96770
2014,3,25,12,45,10.44,266.77,11.07,96770
2014,3,25,13,0,10.9,253.48000000000002,10.03,96770
2014,3,25,13,15,10.65,241.01,9.790000000000001,96750
2014,3,25,13,30,8.92,238.23000000000002,9.8,96730
2014,3,25,13,45,8.11,247.68,9.8,96700
2014,3,25,14,0,8.07,242.51,10.040000000000001,96700
2014,3,25,14,15,8.620000000000001,244.9,10.4,96690
2014,3,25,14,30,8.19,249.36,10.55,96660
2014,3,25,14,45,6.21,251.09,10.25,96670
2014,3,25,15,0,4.8,255.88,10.03,96650
2014,3,25,15,15,4.68,257.41,10.09,96630
2014,3,25,15,30,5.42,252.75,10.1,96620
2014,3,25,15,45,6.18,255.06,10.120000000000001,96610
2014,3,25,16,0,8.290000000000001,259.64,10.19,96600
2014,3,25,16,15,9.15,260.75,10.040000000000001,96590
2014,3,25,16,30,9.120000000000001,261.99,9.83,96580
2014,3,25,16,45,9.07,263.99,9.81,96570
2014,3,25,17,0,8.57,260.48,9.81,96560
2014,3,25,17,15,9.58,257.12,9.83,96550
2014,3,25,17,30,10.77,255.51000000000002,10.05,96540
2014,3,25,17,45,10.63,252.95000000000002,10.22,96530
2014,3,25,18,0,10.48,254.88,10.06,96520
2014,3,25,18,15,10.6,255.17000000000002,9.97,96510
2014,3,25,18,30,10.75,252.45000000000002,9.82,96510
2014,3,25,18,45,10.6,250.4,9.64,96500
2014,3,25,19,0,10.81,250.11,9.43,96500
2014,3,25,19,15,11.31,251.20000000000002,9.24,96500
2014,3,25,19,30,11.700000000000001,252.01000000000002,9.07,96510
2014,3,25,19,45,11.89,252.79,8.94,96510
2014,3,25,20,0,12.32,252.72,8.870000000000001,96510
2014,3,25,20,15,12.82,251.23000000000002,8.92,96500
2014,3,25,20,30,12.83,248.69,9.07,96490
