,Heat Load,NaturalGasBoiler,HeatPump,Lithium Ion Battery,ThermalStorage,PVsystem,Windsystem,ElectricBoiler,Total Heat Output
2023-08-03 16:45:00,6102.816253464091,0.0,0.0,0.0,-0.0,0.0,0.0,6102.816253464091,6102.816253464091
2023-08-03 17:00:00,5892.7276927136045,0.0,0.0,0.0,-0.0,0.0,0.0,5892.7276927136045,5892.7276927136045
2023-08-03 17:15:00,5662.142718481257,0.0,0.0,0.0,-0.0,0.0,0.0,5662.142718481257,5662.142718481257
2023-08-03 17:30:00,5398.251341142083,0.0,0.0,0.0,-0.0,0.0,0.0,5398.251341142083,5398.251341142083
2023-08-03 17:45:00,5098.490702607271,0.0,0.0,0.0,-0.0,0.0,0.0,5098.490702607271,5098.490702607271
2023-08-03 18:00:00,4855.095308668048,0.0,0.0,0.0,-0.0,0.0,0.0,4855.095308668048,4855.095308668048
2023-08-03 18:15:00,4522.027836944498,0.0,0.0,0.0,-0.0,0.0,0.0,4522.027836944498,4522.027836944498
2023-08-03 18:30:00,4268.384451305299,0.0,0.0,0.0,-0.0,0.0,0.0,4268.384451305299,4268.384451305299
2023-08-03 18:45:00,3981.434232477364,0.0,0.0,0.0,-0.0,0.0,0.0,3981.434232477364,3981.434232477364
2023-08-03 19:00:00,3717.5424250562814,0.0,0.0,0.0,-0.0,0.0,0.0,3717.5424250562814,3717.5424250562814
2023-08-03 19:15:00,3533.07470371955,0.0,0.0,0.0,-0.0,0.0,0.0,3533.07470371955,3533.07470371955
2023-08-03 19:30:00,3289.6793097803265,0.0,0.0,0.0,-0.0,0.0,0.0,3289.6793097803265,3289.6793097803265
2023-08-03 19:45:00,3202.5696600029023,0.0,0.0,0.0,-0.0,0.0,0.0,3202.5696600029023,3202.5696600029023
2023-08-03 20:00:00,3066.7807594048704,0.0,0.0,0.0,-0.0,0.0,0.0,3066.7807594048704,3066.7807594048704
2023-08-03 20:15:00,2997.605095102403,0.0,0.0,0.0,-0.0,0.0,0.0,2997.605095102403,2997.605095102403
2023-08-03 20:30:00,2948.926274363703,0.0,0.0,0.0,-0.0,0.0,0.0,2948.926274363703,2948.926274363703
2023-08-03 20:45:00,2838.7577830975183,0.0,0.0,0.0,-0.0,0.0,0.0,2838.7577830975183,2838.7577830975183
2023-08-03 21:00:00,2838.7577830975183,0.0,0.0,0.0,-0.0,0.0,0.0,2838.7577830975183,2838.7577830975183
2023-08-03 21:15:00,2782.392538501929,0.0,0.0,0.0,-0.0,0.0,0.0,2782.392538501929,2782.392538501929
2023-08-03 21:30:00,2733.713717763229,0.0,0.0,0.0,-0.0,0.0,0.0,2733.713717763229,2733.713717763229
2023-08-03 21:45:00,2669.6624793926576,0.0,0.0,0.0,-0.0,0.0,0.0,2669.6624793926576,2669.6624793926576
2023-08-03 22:00:00,2567.179981901454,0.0,0.0,0.0,-0.0,0.0,0.0,2567.179981901454,2567.179981901454
2023-08-03 22:15:00,2508.252739380871,0.0,0.0,0.0,-0.0,0.0,0.0,2508.252739380871,2508.252739380871
2023-08-03 22:30:00,2426.2666553715267,0.0,0.0,0.0,-0.0,0.0,0.0,2426.2666553715267,2426.2666553715267
2023-08-03 22:45:00,2363.215592662612,0.0,0.0,0.0,-0.0,0.0,0.0,2363.215592662612,2363.215592662612
2023-08-03 23:00:00,2300.1645299536976,0.0,0.0,0.0,-0.0,0.0,0.0,2300.1645299536976,2300.1645299536976
2023-08-03 23:15:00,2171.9970891928288,0.0,0.0,0.0,-0.0,0.0,0.0,2171.9970891928288,2171.9970891928288
2023-08-03 23:30:00,2152.856337948452,0.0,0.0,0.0,-0.0,0.0,0.0,2152.856337948452,2152.856337948452
2023-08-03 23:45:00,2087.953375402193,0.0,0.0,0.0,-0.0,0.0,0.0,2087.953375402193,2087.953375402193
2023-08-04 00:00:00,1961.7083271063252,0.0,0.0,0.0,-0.0,0.0,0.0,1961.7083271063252,1961.7083271063252
2023-08-04 00:15:00,1958.3231249112582,0.0,0.0,0.0,-0.0,0.0,0.0,1958.3231249112582,1958.3231249112582
2023-08-04 00:30:00,1939.0511911769972,0.0,0.0,0.0,-0.0,0.0,0.0,1939.0511911769972,1939.0511911769972
2023-08-04 00:45:00,1947.4469207103468,0.0,0.0,0.0,-0.0,0.0,0.0,1947.4469207103468,1947.4469207103468
2023-08-04 01:00:00,1971.3008561402298,0.0,0.0,0.0,-0.0,0.0,0.0,1971.3008561402298,1971.3008561402298
2023-08-04 01:15:00,1913.8554581612339,0.0,0.0,0.0,-0.0,0.0,0.0,1913.8554581612339,1913.8554581612339
2023-08-04 01:30:00,1929.2278757931049,0.0,0.0,0.0,-0.0,0.0,0.0,1929.2278757931049,1929.2278757931049
2023-08-04 01:45:00,1916.4178861681353,0.0,0.0,0.0,-0.0,0.0,0.0,1916.4178861681353,1916.4178861681353
2023-08-04 02:00:00,1911.2934602362395,0.0,0.0,0.0,-0.0,0.0,0.0,1911.2934602362395,1911.2934602362395
2023-08-04 02:15:00,1921.5414519362153,0.0,0.0,0.0,-0.0,0.0,0.0,1921.5414519362153,1921.5414519362153
2023-08-04 02:30:00,1867.7386353475274,0.0,0.0,0.0,-0.0,0.0,0.0,1867.7386353475274,1867.7386353475274
2023-08-04 02:45:00,1854.9282156406503,0.0,0.0,0.0,-0.0,0.0,0.0,1854.9282156406503,1854.9282156406503
2023-08-04 03:00:00,1842.1182260156806,0.0,0.0,0.0,-0.0,0.0,0.0,1842.1182260156806,1842.1182260156806
2023-08-04 03:15:00,1806.2493949019502,0.0,0.0,0.0,-0.0,0.0,0.0,1806.2493949019502,1806.2493949019502
2023-08-04 03:30:00,1842.1182260156806,0.0,0.0,0.0,-0.0,0.0,0.0,1842.1182260156806,1842.1182260156806
2023-08-04 03:45:00,1801.1253990519622,0.0,0.0,0.0,-0.0,0.0,0.0,1801.1253990519622,1801.1253990519622
2023-08-04 04:00:00,1836.994230165693,0.0,0.0,0.0,-0.0,0.0,0.0,1836.994230165693,1836.994230165693
2023-08-04 04:15:00,1836.9942301656931,0.0,0.0,0.0,-0.0,0.0,0.0,1836.9942301656931,1836.9942301656931
2023-08-04 04:30:00,1813.935388676932,0.0,0.0,0.0,-0.0,0.0,0.0,1813.935388676932,1813.935388676932
2023-08-04 04:45:00,1867.7386353475274,0.0,0.0,0.0,-0.0,0.0,0.0,1867.7386353475274,1867.7386353475274
2023-08-04 05:00:00,1854.928645722558,0.0,0.0,0.0,-0.0,0.0,0.0,1854.928645722558,1854.928645722558
2023-08-04 05:15:00,1857.490643647552,0.0,0.0,0.0,-0.0,0.0,0.0,1857.490643647552,1857.490643647552
2023-08-04 05:30:00,1926.6663079500188,0.0,0.0,0.0,-0.0,0.0,0.0,1926.6663079500188,1926.6663079500188
2023-08-04 05:45:00,1903.607466461258,0.0,0.0,0.0,-0.0,0.0,0.0,1903.607466461258,1903.607466461258
2023-08-04 06:00:00,1983.0311224637,0.0,0.0,0.0,-0.0,0.0,0.0,1983.0311224637,1983.0311224637
2023-08-04 06:15:00,1977.9071266137128,0.0,0.0,0.0,-0.0,0.0,0.0,1977.9071266137128,1977.9071266137128
2023-08-04 06:30:00,2018.8999535774303,0.0,0.0,0.0,-0.0,0.0,0.0,2018.8999535774303,2018.8999535774303
2023-08-04 06:45:00,2034.2723712093018,0.0,0.0,0.0,-0.0,0.0,0.0,2034.272371209302,2034.272371209302
2023-08-04 07:00:00,2062.455208548051,0.0,0.0,0.0,-0.0,0.0,0.0,2062.455208548051,2062.455208548051
2023-08-04 07:15:00,2136.7548687005055,0.0,0.0,0.0,-0.0,0.0,0.0,2136.7548687005055,2136.7548687005055
2023-08-04 07:30:00,2298.164608712292,0.0,0.0,0.0,-0.0,0.0,0.0,2298.164608712292,2298.164608712292
2023-08-04 07:45:00,2726.0277239882475,0.0,0.0,0.0,-0.0,0.0,0.0,2726.0277239882475,2726.0277239882475
2023-08-04 08:00:00,3041.1603500730234,0.0,0.0,0.0,-0.0,0.0,0.0,3041.1603500730234,3041.1603500730234
2023-08-04 08:15:00,3312.738151269087,0.0,0.0,0.0,-0.0,0.0,0.0,3312.738151269087,3312.738151269087
2023-08-04 08:30:00,3553.5715472833167,0.0,0.0,0.0,-0.0,0.0,0.0,3553.5715472833167,3553.5715472833167
2023-08-04 08:45:00,3807.2149329225153,0.0,0.0,0.0,-0.0,0.0,0.0,3807.2149329225153,3807.2149329225153
2023-08-04 09:00:00,4048.0483289367457,0.0,0.0,0.0,-0.0,0.0,0.0,4048.0483289367457,4048.0483289367457
2023-08-04 09:15:00,4365.743383028424,0.0,0.0,0.0,-0.0,0.0,0.0,4365.743383028424,4365.743383028424
2023-08-04 09:30:00,4680.876009113198,0.0,0.0,0.0,-0.0,0.0,0.0,4680.876009113198,4680.876009113198
2023-08-04 09:45:00,4965.263799934232,0.0,0.0,0.0,-0.0,0.0,0.0,4965.263799934232,4965.263799934232
2023-08-04 10:00:00,5326.513678914624,0.0,0.0,0.0,-0.0,0.0,0.0,5326.513678914624,5326.513678914624
2023-08-04 10:15:00,5495.609412701391,0.0,0.0,0.0,-0.0,0.0,0.0,5495.609412701391,5495.609412701391
2023-08-04 10:30:00,5380.316925585219,0.0,0.0,0.0,-0.0,0.0,0.0,5380.316925585219,5380.316925585219
2023-08-04 10:45:00,5398.251341142084,0.0,0.0,0.0,-0.0,0.0,0.0,5398.251341142084,5398.251341142084
2023-08-04 11:00:00,5367.506505878342,0.0,0.0,0.0,-0.0,0.0,0.0,5367.506505878342,5367.506505878342
2023-08-04 11:15:00,5408.49933284206,0.0,0.0,0.0,-0.0,0.0,0.0,5408.49933284206,5408.49933284206
2023-08-04 11:30:00,5375.1924996533235,0.0,0.0,0.0,-0.0,0.0,0.0,5375.1924996533235,5375.1924996533235
2023-08-04 11:45:00,5457.17815358076,0.0,0.0,0.0,-0.0,0.0,0.0,5457.17815358076,5457.17815358076
2023-08-04 12:00:00,5400.81290898517,0.0,0.0,0.0,-0.0,0.0,0.0,5400.81290898517,5400.81290898517
2023-08-04 12:15:00,5439.243738023894,0.0,0.0,0.0,-0.0,0.0,0.0,5439.243738023894,5439.243738023894
2023-08-04 12:30:00,5462.302579512655,0.0,0.0,0.0,-0.0,0.0,0.0,5462.302579512655,5462.302579512655
2023-08-04 12:45:00,5434.120172255814,0.0,0.0,0.0,-0.0,0.0,0.0,5434.120172255814,5434.120172255814
2023-08-04 13:00:00,5329.075676839616,0.0,0.0,0.0,-0.0,0.0,0.0,5329.075676839616,5329.075676839616
2023-08-04 13:15:00,5377.754927660225,0.0,0.0,0.0,-0.0,0.0,0.0,5377.754927660225,5377.754927660225
2023-08-04 13:30:00,5341.886096546494,0.0,0.0,0.0,-0.0,0.0,0.0,5341.886096546494,5341.886096546494
2023-08-04 13:45:00,5457.178583662668,0.0,0.0,0.0,-0.0,0.0,0.0,5457.178583662668,5457.178583662668
2023-08-04 14:00:00,5462.302579512655,0.0,0.0,0.0,-0.0,0.0,0.0,5462.302579512655,5462.302579512655
2023-08-04 14:15:00,5523.792250040139,0.0,0.0,0.0,-0.0,0.0,0.0,5523.792250040139,5523.792250040139
2023-08-04 14:30:00,5446.93059196269,0.0,0.0,0.0,-0.0,0.0,0.0,5446.93059196269,5446.93059196269
2023-08-04 14:45:00,5508.419832408268,0.0,0.0,0.0,-0.0,0.0,0.0,5508.419832408268,5508.419832408268
2023-08-04 15:00:00,5405.937764998973,0.0,0.0,0.0,-0.0,0.0,0.0,5405.937764998973,5405.937764998973
2023-08-04 15:15:00,5403.37576707398,0.0,0.0,0.0,-0.0,0.0,0.0,5403.37576707398,5403.37576707398
2023-08-04 15:30:00,5303.4556975896785,0.0,0.0,0.0,-0.0,0.0,0.0,5303.4556975896785,5303.4556975896785
2023-08-04 15:45:00,5382.87935359212,0.0,0.0,0.0,-0.0,0.0,0.0,5382.87935359212,5382.87935359212
2023-08-04 16:00:00,5229.156037437222,0.0,0.0,0.0,-0.0,0.0,0.0,5229.156037437222,5229.156037437222
2023-08-04 16:15:00,5280.397286182824,0.0,0.0,0.0,-0.0,0.0,0.0,5280.397286182824,5280.397286182824
2023-08-04 16:30:00,5088.243140989202,0.0,0.0,0.0,-0.0,0.0,0.0,5088.243140989202,5088.243140989202
2023-08-04 16:45:00,5165.104799066652,0.0,0.0,0.0,-0.0,0.0,0.0,5165.104799066652,5165.104799066652
2023-08-04 17:00:00,5080.556717132314,0.0,0.0,0.0,-0.0,0.0,0.0,5080.556717132314,5080.556717132314
2023-08-04 17:15:00,5090.804708832289,0.0,0.0,0.0,-0.0,0.0,0.0,5090.804708832289,5090.804708832289
2023-08-04 17:30:00,4942.20538852738,0.0,0.0,0.0,-0.0,0.0,0.0,4942.20538852738,4942.20538852738
2023-08-04 17:45:00,4965.263799934232,0.0,0.0,0.0,-0.0,0.0,0.0,4965.263799934232,4965.263799934232
2023-08-04 18:00:00,4796.168066147464,0.0,0.0,0.0,-0.0,0.0,0.0,4796.168066147464,4796.168066147464
2023-08-04 18:15:00,4796.168066147464,0.0,0.0,0.0,-0.0,0.0,0.0,4796.168066147464,4796.168066147464
2023-08-04 18:30:00,4616.824340660721,0.0,0.0,0.0,-0.0,0.0,0.0,4616.824340660721,4616.824340660721
2023-08-04 18:45:00,4642.444749992567,0.0,0.0,0.0,-0.0,0.0,0.0,4642.444749992567,4642.444749992567
2023-08-04 19:00:00,4463.101024505822,0.0,0.0,0.0,-0.0,0.0,0.0,4463.101024505822,4463.101024505822
2023-08-04 19:15:00,4455.415030730842,0.0,0.0,0.0,-0.0,0.0,0.0,4455.415030730842,4455.415030730842
2023-08-04 19:30:00,4191.523653391667,0.0,0.0,0.0,-0.0,0.0,0.0,4191.523653391667,4191.523653391667
2023-08-04 19:45:00,4135.158408796076,0.0,0.0,0.0,-0.0,0.0,0.0,4135.158408796076,4135.158408796076
2023-08-04 20:00:00,3940.4422656774623,0.0,0.0,0.0,-0.0,0.0,0.0,3940.4422656774623,3940.4422656774623
2023-08-04 20:15:00,3935.3182698274736,0.0,0.0,0.0,-0.0,0.0,0.0,3935.3182698274736,3935.3182698274736
2023-08-04 20:30:00,3761.098540190717,0.0,0.0,0.0,-0.0,0.0,0.0,3761.098540190717,3761.098540190717
2023-08-04 20:45:00,3779.0329557475825,0.0,0.0,0.0,-0.0,0.0,0.0,3779.0329557475825,3779.0329557475825
2023-08-04 21:00:00,3607.375224035821,0.0,0.0,0.0,-0.0,0.0,0.0,3607.375224035821,3607.375224035821
2023-08-04 21:15:00,3638.119629217656,0.0,0.0,0.0,-0.0,0.0,0.0,3638.119629217656,3638.119629217656
2023-08-04 21:30:00,3499.768730694629,0.0,0.0,0.0,-0.0,0.0,0.0,3499.768730694629,3499.768730694629
2023-08-04 21:45:00,3522.8271421014824,0.0,0.0,0.0,-0.0,0.0,0.0,3522.8271421014824,3522.8271421014824
2023-08-04 22:00:00,3420.3450746921862,0.0,0.0,0.0,-0.0,0.0,0.0,3420.3450746921862,3420.3450746921862
2023-08-04 22:15:00,3484.396313062758,0.0,0.0,0.0,-0.0,0.0,0.0,3484.396313062758,3484.396313062758
2023-08-04 22:30:00,3415.221078842199,0.0,0.0,0.0,-0.0,0.0,0.0,3415.221078842199,3415.221078842199
2023-08-04 22:45:00,3372.424247181054,0.0,0.0,0.0,-0.0,0.0,0.0,3372.424247181054,3372.424247181054
2023-08-04 23:00:00,3199.346086005306,0.0,0.0,0.0,-0.0,0.0,0.0,3199.346086005306,3199.346086005306
2023-08-04 23:15:00,3125.651990727355,0.0,0.0,0.0,-0.0,0.0,0.0,3125.651990727355,3125.651990727355
2023-08-04 23:30:00,2929.0183437399983,0.0,0.0,0.0,-0.0,0.0,0.0,2929.0183437399983,2929.0183437399983
2023-08-04 23:45:00,2865.2280241922385,0.0,0.0,0.0,-0.0,0.0,0.0,2865.2280241922385,2865.2280241922385
2023-08-05 00:00:00,3122.2274618414417,0.0,0.0,0.0,-0.0,0.0,0.0,3122.2274618414417,3122.2274618414417
2023-08-05 00:15:00,3012.2699465221276,0.0,0.0,0.0,-0.0,0.0,0.0,3012.2699465221276,3012.2699465221276
2023-08-05 00:30:00,2867.5460831174896,0.0,0.0,0.0,-0.0,0.0,0.0,2867.5460831174896,2867.5460831174896
2023-08-05 00:45:00,2763.11020445242,0.0,0.0,0.0,-0.0,0.0,0.0,2763.11020445242,2763.11020445242
2023-08-05 01:00:00,2610.5242609252036,0.0,0.0,0.0,-0.0,0.0,0.0,2610.5242609252036,2610.5242609252036
2023-08-05 01:15:00,2508.253169462779,0.0,0.0,0.0,-0.0,0.0,0.0,2508.253169462779,2508.253169462779
2023-08-05 01:30:00,2472.3843383490484,0.0,0.0,0.0,-0.0,0.0,0.0,2472.3843383490484,2472.3843383490484
2023-08-05 01:45:00,2482.6323300490235,0.0,0.0,0.0,-0.0,0.0,0.0,2482.6323300490235,2482.6323300490235
2023-08-05 02:00:00,2459.573918642171,0.0,0.0,0.0,-0.0,0.0,0.0,2459.573918642171,2459.573918642171
2023-08-05 02:15:00,2492.880751830908,0.0,0.0,0.0,-0.0,0.0,0.0,2492.880751830908,2492.880751830908
2023-08-05 02:30:00,2480.0703321240303,0.0,0.0,0.0,-0.0,0.0,0.0,2480.0703321240303,2480.0703321240303
2023-08-05 02:45:00,2498.0047476808954,0.0,0.0,0.0,-0.0,0.0,0.0,2498.0047476808954,2498.0047476808954
2023-08-05 03:00:00,2521.0631590877483,0.0,0.0,0.0,-0.0,0.0,0.0,2521.0631590877483,2521.0631590877483
2023-08-05 03:15:00,2505.6907414558773,0.0,0.0,0.0,-0.0,0.0,0.0,2505.6907414558773,2505.6907414558773
2023-08-05 03:30:00,2500.5667456058895,0.0,0.0,0.0,-0.0,0.0,0.0,2500.5667456058895,2500.5667456058895
2023-08-05 03:45:00,2508.2527393808714,0.0,0.0,0.0,-0.0,0.0,0.0,2508.2527393808714,2508.2527393808714
2023-08-05 04:00:00,2503.128313448976,0.0,0.0,0.0,-0.0,0.0,0.0,2503.128313448976,2503.128313448976
2023-08-05 04:15:00,2503.128313448976,0.0,0.0,0.0,-0.0,0.0,0.0,2503.128313448976,2503.128313448976
2023-08-05 04:30:00,2495.4423196739936,0.0,0.0,0.0,-0.0,0.0,0.0,2495.4423196739936,2495.4423196739936
2023-08-05 04:45:00,2500.5663155239818,0.0,0.0,0.0,-0.0,0.0,0.0,2500.5663155239818,2500.5663155239818
2023-08-05 05:00:00,2477.507474035221,0.0,0.0,0.0,-0.0,0.0,0.0,2477.507474035221,2477.507474035221
2023-08-05 05:15:00,2459.5730584783555,0.0,0.0,0.0,-0.0,0.0,0.0,2459.5730584783555,2459.5730584783555
2023-08-05 05:30:00,2449.32506677838,0.0,0.0,0.0,-0.0,0.0,0.0,2449.32506677838,2449.32506677838
2023-08-05 05:45:00,2462.1354864852574,0.0,0.0,0.0,-0.0,0.0,0.0,2462.1354864852574,2462.1354864852574
2023-08-05 06:00:00,2482.6318999671166,0.0,0.0,0.0,-0.0,0.0,0.0,2482.6318999671166,2482.6318999671166
2023-08-05 06:15:00,2521.0627290058405,0.0,0.0,0.0,-0.0,0.0,0.0,2521.0627290058405,2521.0627290058405
2023-08-05 06:30:00,2559.4935580445654,0.0,0.0,0.0,-0.0,0.0,0.0,2559.4935580445654,2559.4935580445654
2023-08-05 06:45:00,2682.472469017627,0.0,0.0,0.0,-0.0,0.0,0.0,2682.472469017627,2682.472469017627
2023-08-05 07:00:00,2790.0785322769107,0.0,0.0,0.0,-0.0,0.0,0.0,2790.0785322769107,2790.0785322769107
2023-08-05 07:15:00,2966.860259838661,0.0,0.0,0.0,-0.0,0.0,0.0,2966.860259838661,2966.860259838661
2023-08-05 07:30:00,3238.4380610347253,0.0,0.0,0.0,-0.0,0.0,0.0,3238.4380610347253,3238.4380610347253
2023-08-05 07:45:00,3589.43994831514,0.0,0.0,0.0,-0.0,0.0,0.0,3589.43994831514,3589.43994831514
2023-08-05 08:00:00,3843.0837640362465,0.0,0.0,0.0,-0.0,0.0,0.0,3843.0837640362465,3843.0837640362465
2023-08-05 08:15:00,4130.033982864182,0.0,0.0,0.0,-0.0,0.0,0.0,4130.033982864182,4130.033982864182
2023-08-05 08:30:00,4317.064132207816,0.0,0.0,0.0,-0.0,0.0,0.0,4317.064132207816,4317.064132207816
2023-08-05 08:45:00,4662.941593556335,0.0,0.0,0.0,-0.0,0.0,0.0,4662.941593556335,4662.941593556335
2023-08-05 09:00:00,4779.355035405049,0.0,0.0,0.0,-0.0,0.0,0.0,4779.355035405049,4779.355035405049
2023-08-05 09:15:00,5091.925663564832,0.0,0.0,0.0,-0.0,0.0,0.0,5091.925663564832,5091.925663564832
2023-08-05 09:30:00,5414.744713506497,0.0,0.0,0.0,-0.0,0.0,0.0,5414.744713506497,5414.744713506497
2023-08-05 09:45:00,5696.570936484444,0.0,0.0,0.0,-0.0,0.0,0.0,5696.570936484444,5696.570936484444
2023-08-05 10:00:00,5963.024741830522,0.0,0.0,0.0,-0.0,0.0,0.0,5963.024741830522,5963.024741830522
2023-08-05 10:15:00,5998.893572944252,0.0,0.0,0.0,-0.0,0.0,0.0,5998.893572944252,5998.893572944252
2023-08-05 10:30:00,6101.375640353547,0.0,0.0,0.0,-0.0,0.0,0.0,6101.375640353547,6101.375640353547
2023-08-05 10:45:00,6221.792123319708,0.0,0.0,0.0,-0.0,0.0,0.0,6221.792123319708,6221.792123319708
2023-08-05 11:00:00,6352.457028067752,0.0,0.0,0.0,-0.0,0.0,0.0,6352.457028067752,6352.457028067752
2023-08-05 11:15:00,6495.931922440765,0.0,0.0,0.0,-0.0,0.0,0.0,6495.931922440765,6495.931922440765
2023-08-05 11:30:00,6544.6111732613745,0.0,0.0,0.0,-0.0,0.0,0.0,6544.6111732613745,6544.6111732613745
2023-08-05 11:45:00,6838.126861213656,0.0,0.0,0.0,-0.0,0.0,0.0,6838.126861213656,6838.126861213656
2023-08-05 12:00:00,6637.551109141881,0.0,0.0,0.0,-0.0,0.0,0.0,6637.551109141881,6637.551109141881
2023-08-05 12:15:00,6617.054695660023,0.0,0.0,0.0,-0.0,0.0,0.0,6617.054695660023,6617.054695660023
2023-08-05 12:30:00,6380.869333581918,0.0,0.0,0.0,-0.0,0.0,0.0,6380.869333581918,6380.869333581918
2023-08-05 12:45:00,6304.00767550447,0.0,0.0,0.0,-0.0,0.0,0.0,6304.00767550447,6304.00767550447
2023-08-05 13:00:00,6148.682103964877,0.0,0.0,0.0,-0.0,0.0,0.0,6148.682103964877,6148.682103964877
2023-08-05 13:15:00,6071.820445887429,0.0,0.0,0.0,-0.0,0.0,0.0,6071.820445887429,6071.820445887429
2023-08-05 13:30:00,6151.244101889871,0.0,0.0,0.0,-0.0,0.0,0.0,6151.244101889871,6151.244101889871
2023-08-05 13:45:00,6169.178517446736,0.0,0.0,0.0,-0.0,0.0,0.0,6169.178517446736,6169.178517446736
2023-08-05 14:00:00,5970.975381456529,0.0,0.0,0.0,-0.0,0.0,0.0,5970.975381456529,5970.975381456529
2023-08-05 14:15:00,5976.099377306518,0.0,0.0,0.0,-0.0,0.0,0.0,5976.099377306518,5976.099377306518
2023-08-05 14:30:00,5970.974951374623,0.0,0.0,0.0,-0.0,0.0,0.0,5970.974951374623,5970.974951374623
2023-08-05 14:45:00,6248.412361523847,0.0,0.0,0.0,-0.0,0.0,0.0,6248.412361523847,6248.412361523847
2023-08-05 15:00:00,6268.908775005706,0.0,0.0,0.0,-0.0,0.0,0.0,6268.908775005706,6268.908775005706
2023-08-05 15:15:00,6548.649392054427,0.0,0.0,0.0,-0.0,0.0,0.0,6548.649392054427,6548.649392054427
2023-08-05 15:30:00,6576.831799311269,0.0,0.0,0.0,-0.0,0.0,0.0,6576.831799311269,6576.831799311269
2023-08-05 15:45:00,6788.522615446451,0.0,0.0,0.0,-0.0,0.0,0.0,6788.522615446451,6788.522615446451
2023-08-05 16:00:00,6783.398619596464,0.0,0.0,0.0,-0.0,0.0,0.0,6783.398619596464,6783.398619596464
2023-08-05 16:15:00,6716.7853833008985,0.0,0.0,0.0,-0.0,0.0,0.0,6716.7853833008985,6716.7853833008985
2023-08-05 16:30:00,6616.86488373469,0.0,0.0,0.0,-0.0,0.0,0.0,6616.86488373469,6616.86488373469
2023-08-05 16:45:00,6753.578779279317,0.0,0.0,0.0,-0.0,0.0,0.0,6753.578779279317,6753.578779279317
2023-08-05 17:00:00,6581.9210475675545,0.0,0.0,0.0,-0.0,0.0,0.0,6581.9210475675545,6581.9210475675545
2023-08-05 17:15:00,6371.8324868170685,0.0,0.0,0.0,-1545.2960437488355,0.0,0.0,7917.128530565904,6371.8324868170685
2023-08-05 17:30:00,6092.568691846023,0.0,5656.264966479083,0.0,436.30372536693903,0.0,0.0,0.0,6092.568691846022
2023-08-05 17:45:00,5879.918133170542,0.0,0.0,0.0,-0.0,0.0,0.0,5879.918133170542,5879.918133170542
2023-08-05 18:00:00,5590.405486335706,0.0,0.0,0.0,-0.0,0.0,0.0,5590.405486335706,5590.405486335706
2023-08-05 18:15:00,5405.937764998973,0.0,0.0,0.0,-0.0,0.0,0.0,5405.937764998973,5405.937764998973
2023-08-05 18:30:00,5165.104368984744,0.0,0.0,0.0,-0.0,0.0,0.0,5165.104368984744,5165.104368984744
2023-08-05 18:45:00,4985.760213416092,0.0,0.0,0.0,-0.0,0.0,0.0,4985.760213416092,4985.760213416092
2023-08-05 19:00:00,4693.685568656261,0.0,0.0,0.0,-0.0,0.0,0.0,4693.685568656261,4693.685568656261
2023-08-05 19:15:00,4501.53142346264,0.0,0.0,0.0,-0.0,0.0,0.0,4501.53142346264,4501.53142346264
2023-08-05 19:30:00,4306.815280344024,0.0,6811.18519989873,0.0,-2504.369919554705,0.0,0.0,0.0,4306.815280344025
2023-08-05 19:45:00,4117.223133075397,0.0,0.0,0.0,1283.6445771618517,0.0,0.0,2833.5785559135447,4117.223133075397
2023-08-05 20:00:00,3989.1206563342544,0.0,0.0,0.0,-0.0,0.0,0.0,3989.1206563342544,3989.1206563342544
2023-08-05 20:15:00,3891.7625847749455,0.0,0.0,0.0,-0.0,0.0,0.0,3891.7625847749455,3891.7625847749455
2023-08-05 20:30:00,3768.783673801885,0.0,0.0,0.0,-0.0,0.0,0.0,3768.783673801885,3768.783673801885
2023-08-05 20:45:00,3653.4911866857105,0.0,0.0,0.0,-0.0,0.0,0.0,3653.4911866857105,3653.4911866857105
2023-08-05 21:00:00,3553.5706871195007,0.0,0.0,0.0,-0.0,0.0,0.0,3553.5706871195007,3553.5706871195007
2023-08-05 21:15:00,3440.840197928322,0.0,0.0,0.0,-0.0,0.0,0.0,3440.840197928322,3440.840197928322
2023-08-05 21:30:00,3276.8688900734496,0.0,0.0,0.0,-0.0,0.0,0.0,3276.8688900734496,3276.8688900734496
2023-08-05 21:45:00,3202.5692299209945,0.0,0.0,0.0,-0.0,0.0,0.0,3202.5692299209945,3202.5692299209945
2023-08-05 22:00:00,3036.035924141128,0.0,0.0,0.0,-0.0,0.0,0.0,3036.035924141128,3036.035924141128
2023-08-05 22:15:00,2933.553856731832,0.0,0.0,0.0,-0.0,0.0,0.0,2933.553856731832,2933.553856731832
2023-08-05 22:30:00,2861.816194504371,0.0,0.0,0.0,-0.0,0.0,0.0,2861.816194504371,2861.816194504371
2023-08-05 22:45:00,2779.341423968707,0.0,0.0,0.0,-0.0,0.0,0.0,2779.341423968707,2779.341423968707
2023-08-05 23:00:00,2714.015836889826,0.0,0.0,0.0,-0.0,0.0,0.0,2714.015836889826,2714.015836889826
2023-08-05 23:15:00,2597.224635586387,0.0,0.0,0.0,-0.0,0.0,0.0,2597.224635586387,2597.224635586387
2023-08-05 23:30:00,2554.845716672042,0.0,0.0,0.0,-0.0,0.0,0.0,2554.845716672042,2554.845716672042
