,tou,energyPrice,peakDemandSummerPrice,partialPeakDemandSummerPrice,demandSummerPrice,peakDemandWinterPrice,demandWinterPrice
2019-02-19 01:45:00,offPeakWinter,0.05893193,0.0,0.0,0.0,0.0,37.14
2019-02-19 02:00:00,offPeakWinter,0.06005204,0.0,0.0,0.0,0.0,37.14
2019-02-19 02:15:00,offPeakWinter,0.06005204,0.0,0.0,0.0,0.0,37.14
2019-02-19 02:30:00,offPeakWinter,0.06005204,0.0,0.0,0.0,0.0,37.14
2019-02-19 02:45:00,offPeakWinter,0.06005204,0.0,0.0,0.0,0.0,37.14
2019-02-19 03:00:00,offPeakWinter,0.05972851,0.0,0.0,0.0,0.0,37.14
2019-02-19 03:15:00,offPeakWinter,0.05972851,0.0,0.0,0.0,0.0,37.14
2019-02-19 03:30:00,offPeakWinter,0.05972851,0.0,0.0,0.0,0.0,37.14
2019-02-19 03:45:00,offPeakWinter,0.05972851,0.0,0.0,0.0,0.0,37.14
2019-02-19 04:00:00,offPeakWinter,0.05895549,0.0,0.0,0.0,0.0,37.14
2019-02-19 04:15:00,offPeakWinter,0.05895549,0.0,0.0,0.0,0.0,37.14
2019-02-19 04:30:00,offPeakWinter,0.05895549,0.0,0.0,0.0,0.0,37.14
2019-02-19 04:45:00,offPeakWinter,0.05895549,0.0,0.0,0.0,0.0,37.14
2019-02-19 05:00:00,offPeakWinter,0.06076416,0.0,0.0,0.0,0.0,37.14
2019-02-19 05:15:00,offPeakWinter,0.06076416,0.0,0.0,0.0,0.0,37.14
2019-02-19 05:30:00,offPeakWinter,0.06076416,0.0,0.0,0.0,0.0,37.14
2019-02-19 05:45:00,offPeakWinter,0.06076416,0.0,0.0,0.0,0.0,37.14
2019-02-19 06:00:00,offPeakWinter,0.06118831,0.0,0.0,0.0,0.0,37.14
2019-02-19 06:15:00,offPeakWinter,0.06118831,0.0,0.0,0.0,0.0,37.14
2019-02-19 06:30:00,offPeakWinter,0.06118831,0.0,0.0,0.0,0.0,37.14
2019-02-19 06:45:00,offPeakWinter,0.06118831,0.0,0.0,0.0,0.0,37.14
2019-02-19 07:00:00,offPeakWinter,0.05500088,0.0,0.0,0.0,0.0,37.14
2019-02-19 07:15:00,offPeakWinter,0.05500088,0.0,0.0,0.0,0.0,37.14
2019-02-19 07:30:00,offPeakWinter,0.05500088,0.0,0.0,0.0,0.0,37.14
2019-02-19 07:45:00,offPeakWinter,0.05500088,0.0,0.0,0.0,0.0,37.14
2019-02-19 08:00:00,offPeakWinter,0.03710936,0.0,0.0,0.0,0.0,37.14
2019-02-19 08:15:00,offPeakWinter,0.03710936,0.0,0.0,0.0,0.0,37.14
2019-02-19 08:30:00,offPeakWinter,0.03710936,0.0,0.0,0.0,0.0,37.14
2019-02-19 08:45:00,offPeakWinter,0.03710936,0.0,0.0,0.0,0.0,37.14
2019-02-19 09:00:00,offPeakWinter,0.01736844,0.0,0.0,0.0,0.0,37.14
2019-02-19 09:15:00,offPeakWinter,0.01736844,0.0,0.0,0.0,0.0,37.14
2019-02-19 09:30:00,offPeakWinter,0.01736844,0.0,0.0,0.0,0.0,37.14
2019-02-19 09:45:00,offPeakWinter,0.01736844,0.0,0.0,0.0,0.0,37.14
2019-02-19 10:00:00,offPeakWinter,0.01051735,0.0,0.0,0.0,0.0,37.14
2019-02-19 10:15:00,offPeakWinter,0.01051735,0.0,0.0,0.0,0.0,37.14
2019-02-19 10:30:00,offPeakWinter,0.01051735,0.0,0.0,0.0,0.0,37.14
2019-02-19 10:45:00,offPeakWinter,0.01051735,0.0,0.0,0.0,0.0,37.14
2019-02-19 11:00:00,offPeakWinter,0.00846462,0.0,0.0,0.0,0.0,37.14
2019-02-19 11:15:00,offPeakWinter,0.00846462,0.0,0.0,0.0,0.0,37.14
2019-02-19 11:30:00,offPeakWinter,0.00846462,0.0,0.0,0.0,0.0,37.14
2019-02-19 11:45:00,offPeakWinter,0.00846462,0.0,0.0,0.0,0.0,37.14
2019-02-19 12:00:00,offPeakWinter,0.00498151,0.0,0.0,0.0,0.0,37.14
2019-02-19 12:15:00,offPeakWinter,0.00498151,0.0,0.0,0.0,0.0,37.14
2019-02-19 12:30:00,offPeakWinter,0.00498151,0.0,0.0,0.0,0.0,37.14
2019-02-19 12:45:00,offPeakWinter,0.00498151,0.0,0.0,0.0,0.0,37.14
2019-02-19 13:00:00,offPeakWinter,0.0050079,0.0,0.0,0.0,0.0,37.14
2019-02-19 13:15:00,offPeakWinter,0.0050079,0.0,0.0,0.0,0.0,37.14
2019-02-19 13:30:00,offPeakWinter,0.0050079,0.0,0.0,0.0,0.0,37.14
2019-02-19 13:45:00,offPeakWinter,0.0050079,0.0,0.0,0.0,0.0,37.14
2019-02-19 14:00:00,offPeakWinter,0.0110319,0.0,0.0,0.0,0.0,37.14
2019-02-19 14:15:00,offPeakWinter,0.0110319,0.0,0.0,0.0,0.0,37.14
2019-02-19 14:30:00,offPeakWinter,0.0110319,0.0,0.0,0.0,0.0,37.14
2019-02-19 14:45:00,offPeakWinter,0.0110319,0.0,0.0,0.0,0.0,37.14
2019-02-19 15:00:00,offPeakWinter,0.02207608,0.0,0.0,0.0,0.0,37.14
2019-02-19 15:15:00,offPeakWinter,0.02207608,0.0,0.0,0.0,0.0,37.14
2019-02-19 15:30:00,offPeakWinter,0.02207608,0.0,0.0,0.0,0.0,37.14
2019-02-19 15:45:00,offPeakWinter,0.02207608,0.0,0.0,0.0,0.0,37.14
2019-02-19 16:00:00,peakWinter,0.05377572,0.0,0.0,0.0,3.06,37.14
2019-02-19 16:15:00,peakWinter,0.05377572,0.0,0.0,0.0,3.06,37.14
2019-02-19 16:30:00,peakWinter,0.05377572,0.0,0.0,0.0,3.06,37.14
2019-02-19 16:45:00,peakWinter,0.05377572,0.0,0.0,0.0,3.06,37.14
2019-02-19 17:00:00,peakWinter,0.07507876000000001,0.0,0.0,0.0,3.06,37.14
2019-02-19 17:15:00,peakWinter,0.07507876000000001,0.0,0.0,0.0,3.06,37.14
2019-02-19 17:30:00,peakWinter,0.07507876000000001,0.0,0.0,0.0,3.06,37.14
2019-02-19 17:45:00,peakWinter,0.07507876000000001,0.0,0.0,0.0,3.06,37.14
2019-02-19 18:00:00,peakWinter,0.08231251,0.0,0.0,0.0,3.06,37.14
2019-02-19 18:15:00,peakWinter,0.08231251,0.0,0.0,0.0,3.06,37.14
2019-02-19 18:30:00,peakWinter,0.08231251,0.0,0.0,0.0,3.06,37.14
2019-02-19 18:45:00,peakWinter,0.08231251,0.0,0.0,0.0,3.06,37.14
2019-02-19 19:00:00,peakWinter,0.07524222,0.0,0.0,0.0,3.06,37.14
2019-02-19 19:15:00,peakWinter,0.07524222,0.0,0.0,0.0,3.06,37.14
2019-02-19 19:30:00,peakWinter,0.07524222,0.0,0.0,0.0,3.06,37.14
2019-02-19 19:45:00,peakWinter,0.07524222,0.0,0.0,0.0,3.06,37.14
2019-02-19 20:00:00,peakWinter,0.07182192999999999,0.0,0.0,0.0,3.06,37.14
2019-02-19 20:15:00,peakWinter,0.07182192999999999,0.0,0.0,0.0,3.06,37.14
2019-02-19 20:30:00,peakWinter,0.07182192999999999,0.0,0.0,0.0,3.06,37.14
2019-02-19 20:45:00,peakWinter,0.07182192999999999,0.0,0.0,0.0,3.06,37.14
2019-02-19 21:00:00,offPeakWinter,0.06903573,0.0,0.0,0.0,0.0,37.14
2019-02-19 21:15:00,offPeakWinter,0.06903573,0.0,0.0,0.0,0.0,37.14
2019-02-19 21:30:00,offPeakWinter,0.06903573,0.0,0.0,0.0,0.0,37.14
2019-02-19 21:45:00,offPeakWinter,0.06903573,0.0,0.0,0.0,0.0,37.14
2019-02-19 22:00:00,offPeakWinter,0.06096016,0.0,0.0,0.0,0.0,37.14
2019-02-19 22:15:00,offPeakWinter,0.06096016,0.0,0.0,0.0,0.0,37.14
2019-02-19 22:30:00,offPeakWinter,0.06096016,0.0,0.0,0.0,0.0,37.14
2019-02-19 22:45:00,offPeakWinter,0.06096016,0.0,0.0,0.0,0.0,37.14
2019-02-19 23:00:00,offPeakWinter,0.05861586,0.0,0.0,0.0,0.0,37.14
2019-02-19 23:15:00,offPeakWinter,0.05861586,0.0,0.0,0.0,0.0,37.14
2019-02-19 23:30:00,offPeakWinter,0.05861586,0.0,0.0,0.0,0.0,37.14
2019-02-19 23:45:00,offPeakWinter,0.05861586,0.0,0.0,0.0,0.0,37.14
2019-02-20 00:00:00,offPeakWinter,0.060670459999999996,0.0,0.0,0.0,0.0,37.14
2019-02-20 00:15:00,offPeakWinter,0.060670459999999996,0.0,0.0,0.0,0.0,37.14
2019-02-20 00:30:00,offPeakWinter,0.060670459999999996,0.0,0.0,0.0,0.0,37.14
2019-02-20 00:45:00,offPeakWinter,0.060670459999999996,0.0,0.0,0.0,0.0,37.14
2019-02-20 01:00:00,offPeakWinter,0.05567046,0.0,0.0,0.0,0.0,37.14
2019-02-20 01:15:00,offPeakWinter,0.05567046,0.0,0.0,0.0,0.0,37.14
2019-02-20 01:30:00,offPeakWinter,0.05567046,0.0,0.0,0.0,0.0,37.14
2019-02-20 01:45:00,offPeakWinter,0.05567046,0.0,0.0,0.0,0.0,37.14
2019-02-20 02:00:00,offPeakWinter,0.05487472,0.0,0.0,0.0,0.0,37.14
2019-02-20 02:15:00,offPeakWinter,0.05487472,0.0,0.0,0.0,0.0,37.14
2019-02-20 02:30:00,offPeakWinter,0.05487472,0.0,0.0,0.0,0.0,37.14
2019-02-20 02:45:00,offPeakWinter,0.05487472,0.0,0.0,0.0,0.0,37.14
2019-02-20 03:00:00,offPeakWinter,0.053782989999999996,0.0,0.0,0.0,0.0,37.14
2019-02-20 03:15:00,offPeakWinter,0.053782989999999996,0.0,0.0,0.0,0.0,37.14
2019-02-20 03:30:00,offPeakWinter,0.053782989999999996,0.0,0.0,0.0,0.0,37.14
2019-02-20 03:45:00,offPeakWinter,0.053782989999999996,0.0,0.0,0.0,0.0,37.14
2019-02-20 04:00:00,offPeakWinter,0.054431429999999996,0.0,0.0,0.0,0.0,37.14
2019-02-20 04:15:00,offPeakWinter,0.054431429999999996,0.0,0.0,0.0,0.0,37.14
2019-02-20 04:30:00,offPeakWinter,0.054431429999999996,0.0,0.0,0.0,0.0,37.14
2019-02-20 04:45:00,offPeakWinter,0.054431429999999996,0.0,0.0,0.0,0.0,37.14
2019-02-20 05:00:00,offPeakWinter,0.06344145,0.0,0.0,0.0,0.0,37.14
2019-02-20 05:15:00,offPeakWinter,0.06344145,0.0,0.0,0.0,0.0,37.14
2019-02-20 05:30:00,offPeakWinter,0.06344145,0.0,0.0,0.0,0.0,37.14
2019-02-20 05:45:00,offPeakWinter,0.06344145,0.0,0.0,0.0,0.0,37.14
2019-02-20 06:00:00,offPeakWinter,0.07041259999999999,0.0,0.0,0.0,0.0,37.14
2019-02-20 06:15:00,offPeakWinter,0.07041259999999999,0.0,0.0,0.0,0.0,37.14
2019-02-20 06:30:00,offPeakWinter,0.07041259999999999,0.0,0.0,0.0,0.0,37.14
2019-02-20 06:45:00,offPeakWinter,0.07041259999999999,0.0,0.0,0.0,0.0,37.14
2019-02-20 07:00:00,offPeakWinter,0.061904829999999994,0.0,0.0,0.0,0.0,37.14
2019-02-20 07:15:00,offPeakWinter,0.061904829999999994,0.0,0.0,0.0,0.0,37.14
2019-02-20 07:30:00,offPeakWinter,0.061904829999999994,0.0,0.0,0.0,0.0,37.14
2019-02-20 07:45:00,offPeakWinter,0.061904829999999994,0.0,0.0,0.0,0.0,37.14
2019-02-20 08:00:00,offPeakWinter,0.04640789,0.0,0.0,0.0,0.0,37.14
2019-02-20 08:15:00,offPeakWinter,0.04640789,0.0,0.0,0.0,0.0,37.14
2019-02-20 08:30:00,offPeakWinter,0.04640789,0.0,0.0,0.0,0.0,37.14
2019-02-20 08:45:00,offPeakWinter,0.04640789,0.0,0.0,0.0,0.0,37.14
2019-02-20 09:00:00,offPeakWinter,0.02811644,0.0,0.0,0.0,0.0,37.14
2019-02-20 09:15:00,offPeakWinter,0.02811644,0.0,0.0,0.0,0.0,37.14
2019-02-20 09:30:00,offPeakWinter,0.02811644,0.0,0.0,0.0,0.0,37.14
2019-02-20 09:45:00,offPeakWinter,0.02811644,0.0,0.0,0.0,0.0,37.14
2019-02-20 10:00:00,offPeakWinter,0.019401509999999997,0.0,0.0,0.0,0.0,37.14
2019-02-20 10:15:00,offPeakWinter,0.019401509999999997,0.0,0.0,0.0,0.0,37.14
2019-02-20 10:30:00,offPeakWinter,0.019401509999999997,0.0,0.0,0.0,0.0,37.14
2019-02-20 10:45:00,offPeakWinter,0.019401509999999997,0.0,0.0,0.0,0.0,37.14
2019-02-20 11:00:00,offPeakWinter,0.01663924,0.0,0.0,0.0,0.0,37.14
2019-02-20 11:15:00,offPeakWinter,0.01663924,0.0,0.0,0.0,0.0,37.14
2019-02-20 11:30:00,offPeakWinter,0.01663924,0.0,0.0,0.0,0.0,37.14
2019-02-20 11:45:00,offPeakWinter,0.01663924,0.0,0.0,0.0,0.0,37.14
2019-02-20 12:00:00,offPeakWinter,0.01192994,0.0,0.0,0.0,0.0,37.14
2019-02-20 12:15:00,offPeakWinter,0.01192994,0.0,0.0,0.0,0.0,37.14
2019-02-20 12:30:00,offPeakWinter,0.01192994,0.0,0.0,0.0,0.0,37.14
2019-02-20 12:45:00,offPeakWinter,0.01192994,0.0,0.0,0.0,0.0,37.14
2019-02-20 13:00:00,offPeakWinter,0.01188808,0.0,0.0,0.0,0.0,37.14
2019-02-20 13:15:00,offPeakWinter,0.01188808,0.0,0.0,0.0,0.0,37.14
2019-02-20 13:30:00,offPeakWinter,0.01188808,0.0,0.0,0.0,0.0,37.14
2019-02-20 13:45:00,offPeakWinter,0.01188808,0.0,0.0,0.0,0.0,37.14
2019-02-20 14:00:00,offPeakWinter,0.01919626,0.0,0.0,0.0,0.0,37.14
2019-02-20 14:15:00,offPeakWinter,0.01919626,0.0,0.0,0.0,0.0,37.14
2019-02-20 14:30:00,offPeakWinter,0.01919626,0.0,0.0,0.0,0.0,37.14
2019-02-20 14:45:00,offPeakWinter,0.01919626,0.0,0.0,0.0,0.0,37.14
2019-02-20 15:00:00,offPeakWinter,0.03181854,0.0,0.0,0.0,0.0,37.14
2019-02-20 15:15:00,offPeakWinter,0.03181854,0.0,0.0,0.0,0.0,37.14
2019-02-20 15:30:00,offPeakWinter,0.03181854,0.0,0.0,0.0,0.0,37.14
2019-02-20 15:45:00,offPeakWinter,0.03181854,0.0,0.0,0.0,0.0,37.14
2019-02-20 16:00:00,peakWinter,0.05744507,0.0,0.0,0.0,3.06,37.14
2019-02-20 16:15:00,peakWinter,0.05744507,0.0,0.0,0.0,3.06,37.14
2019-02-20 16:30:00,peakWinter,0.05744507,0.0,0.0,0.0,3.06,37.14
2019-02-20 16:45:00,peakWinter,0.05744507,0.0,0.0,0.0,3.06,37.14
2019-02-20 17:00:00,peakWinter,0.07651315,0.0,0.0,0.0,3.06,37.14
2019-02-20 17:15:00,peakWinter,0.07651315,0.0,0.0,0.0,3.06,37.14
2019-02-20 17:30:00,peakWinter,0.07651315,0.0,0.0,0.0,3.06,37.14
2019-02-20 17:45:00,peakWinter,0.07651315,0.0,0.0,0.0,3.06,37.14
2019-02-20 18:00:00,peakWinter,0.08695535,0.0,0.0,0.0,3.06,37.14
2019-02-20 18:15:00,peakWinter,0.08695535,0.0,0.0,0.0,3.06,37.14
2019-02-20 18:30:00,peakWinter,0.08695535,0.0,0.0,0.0,3.06,37.14
2019-02-20 18:45:00,peakWinter,0.08695535,0.0,0.0,0.0,3.06,37.14
2019-02-20 19:00:00,peakWinter,0.07580150000000001,0.0,0.0,0.0,3.06,37.14
2019-02-20 19:15:00,peakWinter,0.07580150000000001,0.0,0.0,0.0,3.06,37.14
2019-02-20 19:30:00,peakWinter,0.07580150000000001,0.0,0.0,0.0,3.06,37.14
2019-02-20 19:45:00,peakWinter,0.07580150000000001,0.0,0.0,0.0,3.06,37.14
2019-02-20 20:00:00,peakWinter,0.07198108,0.0,0.0,0.0,3.06,37.14
2019-02-20 20:15:00,peakWinter,0.07198108,0.0,0.0,0.0,3.06,37.14
2019-02-20 20:30:00,peakWinter,0.07198108,0.0,0.0,0.0,3.06,37.14
2019-02-20 20:45:00,peakWinter,0.07198108,0.0,0.0,0.0,3.06,37.14
2019-02-20 21:00:00,offPeakWinter,0.06527981,0.0,0.0,0.0,0.0,37.14
2019-02-20 21:15:00,offPeakWinter,0.06527981,0.0,0.0,0.0,0.0,37.14
2019-02-20 21:30:00,offPeakWinter,0.06527981,0.0,0.0,0.0,0.0,37.14
2019-02-20 21:45:00,offPeakWinter,0.06527981,0.0,0.0,0.0,0.0,37.14
2019-02-20 22:00:00,offPeakWinter,0.060837829999999996,0.0,0.0,0.0,0.0,37.14
2019-02-20 22:15:00,offPeakWinter,0.060837829999999996,0.0,0.0,0.0,0.0,37.14
2019-02-20 22:30:00,offPeakWinter,0.060837829999999996,0.0,0.0,0.0,0.0,37.14
2019-02-20 22:45:00,offPeakWinter,0.060837829999999996,0.0,0.0,0.0,0.0,37.14
2019-02-20 23:00:00,offPeakWinter,0.0592054,0.0,0.0,0.0,0.0,37.14
2019-02-20 23:15:00,offPeakWinter,0.0592054,0.0,0.0,0.0,0.0,37.14
2019-02-20 23:30:00,offPeakWinter,0.0592054,0.0,0.0,0.0,0.0,37.14
2019-02-20 23:45:00,offPeakWinter,0.0592054,0.0,0.0,0.0,0.0,37.14
2019-02-21 00:00:00,offPeakWinter,0.06174386,0.0,0.0,0.0,0.0,37.14
2019-02-21 00:15:00,offPeakWinter,0.06174386,0.0,0.0,0.0,0.0,37.14
2019-02-21 00:30:00,offPeakWinter,0.06174386,0.0,0.0,0.0,0.0,37.14
2019-02-21 00:45:00,offPeakWinter,0.06174386,0.0,0.0,0.0,0.0,37.14
2019-02-21 01:00:00,offPeakWinter,0.06104477,0.0,0.0,0.0,0.0,37.14
2019-02-21 01:15:00,offPeakWinter,0.06104477,0.0,0.0,0.0,0.0,37.14
2019-02-21 01:30:00,offPeakWinter,0.06104477,0.0,0.0,0.0,0.0,37.14
2019-02-21 01:45:00,offPeakWinter,0.06104477,0.0,0.0,0.0,0.0,37.14
2019-02-21 02:00:00,offPeakWinter,0.058247169999999994,0.0,0.0,0.0,0.0,37.14
2019-02-21 02:15:00,offPeakWinter,0.058247169999999994,0.0,0.0,0.0,0.0,37.14
2019-02-21 02:30:00,offPeakWinter,0.058247169999999994,0.0,0.0,0.0,0.0,37.14
2019-02-21 02:45:00,offPeakWinter,0.058247169999999994,0.0,0.0,0.0,0.0,37.14
2019-02-21 03:00:00,offPeakWinter,0.05603094,0.0,0.0,0.0,0.0,37.14
2019-02-21 03:15:00,offPeakWinter,0.05603094,0.0,0.0,0.0,0.0,37.14
2019-02-21 03:30:00,offPeakWinter,0.05603094,0.0,0.0,0.0,0.0,37.14
2019-02-21 03:45:00,offPeakWinter,0.05603094,0.0,0.0,0.0,0.0,37.14
2019-02-21 04:00:00,offPeakWinter,0.05731218,0.0,0.0,0.0,0.0,37.14
2019-02-21 04:15:00,offPeakWinter,0.05731218,0.0,0.0,0.0,0.0,37.14
2019-02-21 04:30:00,offPeakWinter,0.05731218,0.0,0.0,0.0,0.0,37.14
2019-02-21 04:45:00,offPeakWinter,0.05731218,0.0,0.0,0.0,0.0,37.14
2019-02-21 05:00:00,offPeakWinter,0.06727253,0.0,0.0,0.0,0.0,37.14
2019-02-21 05:15:00,offPeakWinter,0.06727253,0.0,0.0,0.0,0.0,37.14
2019-02-21 05:30:00,offPeakWinter,0.06727253,0.0,0.0,0.0,0.0,37.14
2019-02-21 05:45:00,offPeakWinter,0.06727253,0.0,0.0,0.0,0.0,37.14
2019-02-21 06:00:00,offPeakWinter,0.08439490999999999,0.0,0.0,0.0,0.0,37.14
2019-02-21 06:15:00,offPeakWinter,0.08439490999999999,0.0,0.0,0.0,0.0,37.14
2019-02-21 06:30:00,offPeakWinter,0.08439490999999999,0.0,0.0,0.0,0.0,37.14
2019-02-21 06:45:00,offPeakWinter,0.08439490999999999,0.0,0.0,0.0,0.0,37.14
2019-02-21 07:00:00,offPeakWinter,0.07521651,0.0,0.0,0.0,0.0,37.14
2019-02-21 07:15:00,offPeakWinter,0.07521651,0.0,0.0,0.0,0.0,37.14
2019-02-21 07:30:00,offPeakWinter,0.07521651,0.0,0.0,0.0,0.0,37.14
2019-02-21 07:45:00,offPeakWinter,0.07521651,0.0,0.0,0.0,0.0,37.14
2019-02-21 08:00:00,offPeakWinter,0.056205620000000005,0.0,0.0,0.0,0.0,37.14
2019-02-21 08:15:00,offPeakWinter,0.056205620000000005,0.0,0.0,0.0,0.0,37.14
2019-02-21 08:30:00,offPeakWinter,0.056205620000000005,0.0,0.0,0.0,0.0,37.14
2019-02-21 08:45:00,offPeakWinter,0.056205620000000005,0.0,0.0,0.0,0.0,37.14
2019-02-21 09:00:00,offPeakWinter,0.03216997,0.0,0.0,0.0,0.0,37.14
2019-02-21 09:15:00,offPeakWinter,0.03216997,0.0,0.0,0.0,0.0,37.14
2019-02-21 09:30:00,offPeakWinter,0.03216997,0.0,0.0,0.0,0.0,37.14
2019-02-21 09:45:00,offPeakWinter,0.03216997,0.0,0.0,0.0,0.0,37.14
2019-02-21 10:00:00,offPeakWinter,0.028869879999999997,0.0,0.0,0.0,0.0,37.14
2019-02-21 10:15:00,offPeakWinter,0.028869879999999997,0.0,0.0,0.0,0.0,37.14
2019-02-21 10:30:00,offPeakWinter,0.028869879999999997,0.0,0.0,0.0,0.0,37.14
2019-02-21 10:45:00,offPeakWinter,0.028869879999999997,0.0,0.0,0.0,0.0,37.14
2019-02-21 11:00:00,offPeakWinter,0.02315331,0.0,0.0,0.0,0.0,37.14
2019-02-21 11:15:00,offPeakWinter,0.02315331,0.0,0.0,0.0,0.0,37.14
2019-02-21 11:30:00,offPeakWinter,0.02315331,0.0,0.0,0.0,0.0,37.14
2019-02-21 11:45:00,offPeakWinter,0.02315331,0.0,0.0,0.0,0.0,37.14
2019-02-21 12:00:00,offPeakWinter,0.02205833,0.0,0.0,0.0,0.0,37.14
2019-02-21 12:15:00,offPeakWinter,0.02205833,0.0,0.0,0.0,0.0,37.14
2019-02-21 12:30:00,offPeakWinter,0.02205833,0.0,0.0,0.0,0.0,37.14
2019-02-21 12:45:00,offPeakWinter,0.02205833,0.0,0.0,0.0,0.0,37.14
2019-02-21 13:00:00,offPeakWinter,0.02140333,0.0,0.0,0.0,0.0,37.14
2019-02-21 13:15:00,offPeakWinter,0.02140333,0.0,0.0,0.0,0.0,37.14
2019-02-21 13:30:00,offPeakWinter,0.02140333,0.0,0.0,0.0,0.0,37.14
2019-02-21 13:45:00,offPeakWinter,0.02140333,0.0,0.0,0.0,0.0,37.14
2019-02-21 14:00:00,offPeakWinter,0.0282549,0.0,0.0,0.0,0.0,37.14
2019-02-21 14:15:00,offPeakWinter,0.0282549,0.0,0.0,0.0,0.0,37.14
2019-02-21 14:30:00,offPeakWinter,0.0282549,0.0,0.0,0.0,0.0,37.14
2019-02-21 14:45:00,offPeakWinter,0.0282549,0.0,0.0,0.0,0.0,37.14
2019-02-21 15:00:00,offPeakWinter,0.04144553,0.0,0.0,0.0,0.0,37.14
2019-02-21 15:15:00,offPeakWinter,0.04144553,0.0,0.0,0.0,0.0,37.14
2019-02-21 15:30:00,offPeakWinter,0.04144553,0.0,0.0,0.0,0.0,37.14
2019-02-21 15:45:00,offPeakWinter,0.04144553,0.0,0.0,0.0,0.0,37.14
2019-02-21 16:00:00,peakWinter,0.05804057,0.0,0.0,0.0,3.06,37.14
2019-02-21 16:15:00,peakWinter,0.05804057,0.0,0.0,0.0,3.06,37.14
2019-02-21 16:30:00,peakWinter,0.05804057,0.0,0.0,0.0,3.06,37.14
2019-02-21 16:45:00,peakWinter,0.05804057,0.0,0.0,0.0,3.06,37.14
2019-02-21 17:00:00,peakWinter,0.07505851,0.0,0.0,0.0,3.06,37.14
2019-02-21 17:15:00,peakWinter,0.07505851,0.0,0.0,0.0,3.06,37.14
2019-02-21 17:30:00,peakWinter,0.07505851,0.0,0.0,0.0,3.06,37.14
2019-02-21 17:45:00,peakWinter,0.07505851,0.0,0.0,0.0,3.06,37.14
2019-02-21 18:00:00,peakWinter,0.08506727,0.0,0.0,0.0,3.06,37.14
2019-02-21 18:15:00,peakWinter,0.08506727,0.0,0.0,0.0,3.06,37.14
2019-02-21 18:30:00,peakWinter,0.08506727,0.0,0.0,0.0,3.06,37.14
2019-02-21 18:45:00,peakWinter,0.08506727,0.0,0.0,0.0,3.06,37.14
2019-02-21 19:00:00,peakWinter,0.07486368,0.0,0.0,0.0,3.06,37.14
2019-02-21 19:15:00,peakWinter,0.07486368,0.0,0.0,0.0,3.06,37.14
2019-02-21 19:30:00,peakWinter,0.07486368,0.0,0.0,0.0,3.06,37.14
2019-02-21 19:45:00,peakWinter,0.07486368,0.0,0.0,0.0,3.06,37.14
2019-02-21 20:00:00,peakWinter,0.06886953,0.0,0.0,0.0,3.06,37.14
2019-02-21 20:15:00,peakWinter,0.06886953,0.0,0.0,0.0,3.06,37.14
2019-02-21 20:30:00,peakWinter,0.06886953,0.0,0.0,0.0,3.06,37.14
2019-02-21 20:45:00,peakWinter,0.06886953,0.0,0.0,0.0,3.06,37.14
2019-02-21 21:00:00,offPeakWinter,0.06975855,0.0,0.0,0.0,0.0,37.14
2019-02-21 21:15:00,offPeakWinter,0.06975855,0.0,0.0,0.0,0.0,37.14
2019-02-21 21:30:00,offPeakWinter,0.06975855,0.0,0.0,0.0,0.0,37.14
2019-02-21 21:45:00,offPeakWinter,0.06975855,0.0,0.0,0.0,0.0,37.14
2019-02-21 22:00:00,offPeakWinter,0.06482415,0.0,0.0,0.0,0.0,37.14
2019-02-21 22:15:00,offPeakWinter,0.06482415,0.0,0.0,0.0,0.0,37.14
2019-02-21 22:30:00,offPeakWinter,0.06482415,0.0,0.0,0.0,0.0,37.14
2019-02-21 22:45:00,offPeakWinter,0.06482415,0.0,0.0,0.0,0.0,37.14
2019-02-21 23:00:00,offPeakWinter,0.06196737,0.0,0.0,0.0,0.0,37.14
2019-02-21 23:15:00,offPeakWinter,0.06196737,0.0,0.0,0.0,0.0,37.14
2019-02-21 23:30:00,offPeakWinter,0.06196737,0.0,0.0,0.0,0.0,37.14
2019-02-21 23:45:00,offPeakWinter,0.06196737,0.0,0.0,0.0,0.0,37.14
2019-02-22 00:00:00,offPeakWinter,0.07208745,0.0,0.0,0.0,0.0,37.14
2019-02-22 00:15:00,offPeakWinter,0.07208745,0.0,0.0,0.0,0.0,37.14
2019-02-22 00:30:00,offPeakWinter,0.07208745,0.0,0.0,0.0,0.0,37.14
2019-02-22 00:45:00,offPeakWinter,0.07208745,0.0,0.0,0.0,0.0,37.14
2019-02-22 01:00:00,offPeakWinter,0.06556268,0.0,0.0,0.0,0.0,37.14
2019-02-22 01:15:00,offPeakWinter,0.06556268,0.0,0.0,0.0,0.0,37.14
2019-02-22 01:30:00,offPeakWinter,0.06556268,0.0,0.0,0.0,0.0,37.14
2019-02-22 01:45:00,offPeakWinter,0.06556268,0.0,0.0,0.0,0.0,37.14
2019-02-22 02:00:00,offPeakWinter,0.06298055999999999,0.0,0.0,0.0,0.0,37.14
2019-02-22 02:15:00,offPeakWinter,0.06298055999999999,0.0,0.0,0.0,0.0,37.14
2019-02-22 02:30:00,offPeakWinter,0.06298055999999999,0.0,0.0,0.0,0.0,37.14
2019-02-22 02:45:00,offPeakWinter,0.06298055999999999,0.0,0.0,0.0,0.0,37.14
2019-02-22 03:00:00,offPeakWinter,0.06259251,0.0,0.0,0.0,0.0,37.14
2019-02-22 03:15:00,offPeakWinter,0.06259251,0.0,0.0,0.0,0.0,37.14
