Time,Start Time,End Time,Weather
2020-02-12,2020-02-12 04:30:00,2020-02-12 08:15:00,03High humidty
2020-02-13,2020-02-13 05:00:00,2020-02-13 11:00:00,03High humidty
2020-02-14,2020-02-14 07:15:00,2020-02-14 09:15:00,03High humidty
2020-02-15,2020-02-15 01:45:00,2020-02-15 02:45:00,03High humidty
2020-02-26,2020-02-26 07:30:00,2020-02-26 08:00:00,03High humidty
2020-03-18,2020-03-18 11:00:00,2020-03-18 11:00:00,03High humidty
2020-03-19,2020-03-19 18:30:00,2020-03-19 20:30:00,03High humidty
2020-03-20,2020-03-20 01:30:00,2020-03-20 02:30:00,03High humidty
2020-03-28,2020-03-28 01:30:00,2020-03-28 02:30:00,03High humidty
2020-03-30,2020-03-30 20:00:00,2020-03-30 20:00:00,03High humidty
2020-03-31,2020-03-31 13:30:00,2020-03-31 14:30:00,03High humidty
2020-04-01,2020-04-01 04:15:00,2020-04-01 05:15:00,03High humidty
2020-04-04,2020-04-04 04:30:00,2020-04-04 07:00:00,03High humidty
2020-04-05,2020-04-05 02:45:00,2020-04-05 17:45:00,03High humidty
2020-04-06,2020-04-06 01:15:00,2020-04-06 20:30:00,03High humidty
2020-04-23,2020-04-23 08:00:00,2020-04-23 08:00:00,03High humidty
2020-05-18,2020-05-18 20:00:00,2020-05-18 20:15:00,03High humidty
2020-05-21,2020-05-21 03:45:00,2020-05-21 06:15:00,03High humidty
2020-05-22,2020-05-22 07:00:00,2020-05-22 08:15:00,03High humidty
2020-05-30,2020-05-30 12:30:00,2020-05-30 23:45:00,03High humidty
2020-06-06,2020-06-06 02:00:00,2020-06-06 08:15:00,03High humidty
2020-06-08,2020-06-08 10:30:00,2020-06-08 20:00:00,03High humidty
2020-08-01,2020-08-01 00:30:00,2020-08-01 17:45:00,03High humidty
2020-08-02,2020-08-02 02:30:00,2020-08-02 08:15:00,03High humidty
2020-08-03,2020-08-03 19:30:00,2020-08-03 23:45:00,03High humidty
2020-08-04,2020-08-04 00:00:00,2020-08-04 08:00:00,03High humidty
2020-08-06,2020-08-06 04:00:00,2020-08-06 06:00:00,03High humidty
2020-08-12,2020-08-12 07:15:00,2020-08-12 14:15:00,03High humidty
2020-08-13,2020-08-13 05:00:00,2020-08-13 05:00:00,03High humidty
2020-08-19,2020-08-19 04:45:00,2020-08-19 09:45:00,03High humidty
2020-09-08,2020-09-08 10:45:00,2020-09-08 11:15:00,03High humidty
2020-09-13,2020-09-13 01:30:00,2020-09-13 08:00:00,03High humidty
2020-09-15,2020-09-15 08:00:00,2020-09-15 16:15:00,03High humidty
2020-09-18,2020-09-18 02:00:00,2020-09-18 02:00:00,03High humidty
2020-09-19,2020-09-19 01:30:00,2020-09-19 21:15:00,03High humidty
2020-09-20,2020-09-20 04:15:00,2020-09-20 05:30:00,03High humidty
2020-09-21,2020-09-21 20:00:00,2020-09-21 20:15:00,03High humidty
2020-09-30,2020-09-30 21:15:00,2020-09-30 23:45:00,03High humidty
2020-10-01,2020-10-01 00:00:00,2020-10-01 00:00:00,03High humidty
2020-10-13,2020-10-13 19:00:00,2020-10-13 20:45:00,03High humidty
2020-10-14,2020-10-14 02:00:00,2020-10-14 02:00:00,03High humidty
2020-10-28,2020-10-28 23:00:00,2020-10-28 23:00:00,03High humidty
2021-02-27,2021-02-27 01:45:00,2021-02-27 02:15:00,03High humidty
2021-04-27,2021-04-27 05:00:00,2021-04-27 05:00:00,03High humidty
2021-05-04,2021-05-04 22:45:00,2021-05-04 23:45:00,03High humidty
2021-05-31,2021-05-31 22:15:00,2021-05-31 23:45:00,03High humidty
2021-06-01,2021-06-01 00:00:00,2021-06-01 00:00:00,03High humidty
2021-06-02,2021-06-02 04:15:00,2021-06-02 05:45:00,03High humidty
2021-06-11,2021-06-11 22:15:00,2021-06-11 23:45:00,03High humidty
2021-06-12,2021-06-12 00:00:00,2021-06-12 11:00:00,03High humidty
2021-06-13,2021-06-13 02:00:00,2021-06-13 02:15:00,03High humidty
2021-06-22,2021-06-22 09:45:00,2021-06-22 11:00:00,03High humidty
2021-06-24,2021-06-24 06:30:00,2021-06-24 14:45:00,03High humidty
2021-06-25,2021-06-25 03:30:00,2021-06-25 08:00:00,03High humidty
2021-06-26,2021-06-26 07:45:00,2021-06-26 08:15:00,03High humidty
2021-07-19,2021-07-19 02:45:00,2021-07-19 06:00:00,03High humidty
2021-07-20,2021-07-20 04:15:00,2021-07-20 23:45:00,03High humidty
2021-07-21,2021-07-21 00:00:00,2021-07-21 11:45:00,03High humidty
2021-07-25,2021-07-25 06:45:00,2021-07-25 08:00:00,03High humidty
2021-07-30,2021-07-30 07:45:00,2021-07-30 08:45:00,03High humidty
2021-07-31,2021-07-31 02:00:00,2021-07-31 05:30:00,03High humidty
2021-08-04,2021-08-04 01:45:00,2021-08-04 02:15:00,03High humidty
2021-08-06,2021-08-06 01:00:00,2021-08-06 08:00:00,03High humidty
2021-08-08,2021-08-08 22:15:00,2021-08-08 23:45:00,03High humidty
2021-08-09,2021-08-09 00:00:00,2021-08-09 20:15:00,03High humidty
2021-08-10,2021-08-10 01:45:00,2021-08-10 03:15:00,03High humidty
2021-08-11,2021-08-11 04:45:00,2021-08-11 07:00:00,03High humidty
2021-08-14,2021-08-14 07:45:00,2021-08-14 08:15:00,03High humidty
2021-08-27,2021-08-27 22:45:00,2021-08-27 23:45:00,03High humidty
2021-08-28,2021-08-28 00:00:00,2021-08-28 00:00:00,03High humidty
2021-08-31,2021-08-31 20:00:00,2021-08-31 20:00:00,03High humidty
2021-09-01,2021-09-01 04:45:00,2021-09-01 07:45:00,03High humidty
2021-09-02,2021-09-02 01:45:00,2021-09-02 02:30:00,03High humidty
2021-09-14,2021-09-14 16:00:00,2021-09-14 18:00:00,03High humidty
2021-09-19,2021-09-19 04:45:00,2021-09-19 05:45:00,03High humidty
2021-09-20,2021-09-20 14:00:00,2021-09-20 14:00:00,03High humidty
2021-10-08,2021-10-08 01:15:00,2021-10-08 23:45:00,03High humidty
2021-10-09,2021-10-09 00:00:00,2021-10-09 15:00:00,03High humidty
2021-10-10,2021-10-10 00:45:00,2021-10-10 03:45:00,03High humidty
2021-10-13,2021-10-13 17:30:00,2021-10-13 20:30:00,03High humidty
2021-10-14,2021-10-14 00:45:00,2021-10-14 08:00:00,03High humidty
2021-11-27,2021-11-27 22:00:00,2021-11-27 23:45:00,03High humidty
2021-11-28,2021-11-28 00:00:00,2021-11-28 20:45:00,03High humidty
2021-11-29,2021-11-29 01:15:00,2021-11-29 07:15:00,03High humidty
2021-12-13,2021-12-13 11:00:00,2021-12-13 21:30:00,03High humidty
2021-12-14,2021-12-14 01:00:00,2021-12-14 11:45:00,03High humidty
2021-12-20,2021-12-20 22:45:00,2021-12-20 23:00:00,03High humidty
2021-12-21,2021-12-21 09:45:00,2021-12-21 14:30:00,03High humidty
2021-12-24,2021-12-24 01:45:00,2021-12-24 06:00:00,03High humidty
2022-01-03,2022-01-03 04:00:00,2022-01-03 08:00:00,03High humidty
2022-01-04,2022-01-04 07:45:00,2022-01-04 08:00:00,03High humidty
2022-01-27,2022-01-27 01:15:00,2022-01-27 02:30:00,03High humidty
2022-02-02,2022-02-02 07:30:00,2022-02-02 10:30:00,03High humidty
2022-02-03,2022-02-03 00:45:00,2022-02-03 05:30:00,03High humidty
2022-02-12,2022-02-12 01:45:00,2022-02-12 02:15:00,03High humidty
2022-02-13,2022-02-13 05:30:00,2022-02-13 09:45:00,03High humidty
2022-02-19,2022-02-19 14:45:00,2022-02-19 17:45:00,03High humidty
2022-02-20,2022-02-20 22:45:00,2022-02-20 23:00:00,03High humidty
2022-02-21,2022-02-21 04:00:00,2022-02-21 21:30:00,03High humidty
2022-02-22,2022-02-22 10:30:00,2022-02-22 11:45:00,03High humidty
2022-02-23,2022-02-23 00:45:00,2022-02-23 03:00:00,03High humidty
2022-03-05,2022-03-05 02:00:00,2022-03-05 08:30:00,03High humidty
2022-03-07,2022-03-07 04:45:00,2022-03-07 07:00:00,03High humidty
2022-03-15,2022-03-15 08:00:00,2022-03-15 08:00:00,03High humidty
2022-03-18,2022-03-18 04:00:00,2022-03-18 05:15:00,03High humidty
2022-03-23,2022-03-23 03:45:00,2022-03-23 08:15:00,03High humidty
2022-03-24,2022-03-24 00:30:00,2022-03-24 08:45:00,03High humidty
2022-03-25,2022-03-25 04:00:00,2022-03-25 11:00:00,03High humidty
2022-03-28,2022-03-28 03:30:00,2022-03-28 23:00:00,03High humidty
2022-05-02,2022-05-02 02:00:00,2022-05-02 02:00:00,03High humidty
2022-05-11,2022-05-11 07:00:00,2022-05-11 22:30:00,03High humidty
2022-05-12,2022-05-12 00:15:00,2022-05-12 13:30:00,03High humidty
2022-05-13,2022-05-13 04:30:00,2022-05-13 05:30:00,03High humidty
2022-05-14,2022-05-14 00:45:00,2022-05-14 21:15:00,03High humidty
2022-05-15,2022-05-15 07:30:00,2022-05-15 11:15:00,03High humidty
2022-05-27,2022-05-27 10:45:00,2022-05-27 14:45:00,03High humidty
2022-06-06,2022-06-06 14:00:00,2022-06-06 14:15:00,03High humidty
2022-06-07,2022-06-07 22:45:00,2022-06-07 23:45:00,03High humidty
2022-06-08,2022-06-08 00:00:00,2022-06-08 23:45:00,03High humidty
2022-06-09,2022-06-09 00:00:00,2022-06-09 05:45:00,03High humidty
2022-06-11,2022-06-11 07:00:00,2022-06-11 20:30:00,03High humidty
2022-06-12,2022-06-12 05:00:00,2022-06-12 05:30:00,03High humidty
2022-06-15,2022-06-15 22:30:00,2022-06-15 23:45:00,03High humidty
2022-06-16,2022-06-16 00:00:00,2022-06-16 06:00:00,03High humidty
2022-06-30,2022-06-30 20:45:00,2022-06-30 23:45:00,03High humidty
2022-07-01,2022-07-01 00:00:00,2022-07-01 03:00:00,03High humidty
2022-07-02,2022-07-02 16:30:00,2022-07-02 17:15:00,03High humidty
2022-07-05,2022-07-05 18:15:00,2022-07-05 23:45:00,03High humidty
2022-07-06,2022-07-06 00:00:00,2022-07-06 00:00:00,03High humidty
2022-08-04,2022-08-04 09:30:00,2022-08-04 20:45:00,03High humidty
2022-08-05,2022-08-05 06:45:00,2022-08-05 23:45:00,03High humidty
2022-08-06,2022-08-06 00:00:00,2022-08-06 06:00:00,03High humidty
2022-08-07,2022-08-07 00:45:00,2022-08-07 03:30:00,03High humidty
2022-08-08,2022-08-08 23:15:00,2022-08-08 23:45:00,03High humidty
2022-08-09,2022-08-09 00:00:00,2022-08-09 18:00:00,03High humidty
2022-08-10,2022-08-10 01:45:00,2022-08-10 21:30:00,03High humidty
2022-08-12,2022-08-12 04:45:00,2022-08-12 14:00:00,03High humidty
2022-08-13,2022-08-13 07:00:00,2022-08-13 08:00:00,03High humidty
2022-08-18,2022-08-18 03:15:00,2022-08-18 08:15:00,03High humidty
2022-08-19,2022-08-19 04:30:00,2022-08-19 06:00:00,03High humidty
2022-08-25,2022-08-25 06:45:00,2022-08-25 08:30:00,03High humidty
2022-08-29,2022-08-29 04:15:00,2022-08-29 06:45:00,03High humidty
2022-09-19,2022-09-19 05:00:00,2022-09-19 05:30:00,03High humidty
2022-09-24,2022-09-24 00:15:00,2022-09-24 03:00:00,03High humidty
2022-10-01,2022-10-01 04:00:00,2022-10-01 08:00:00,03High humidty
