Time,Start Time,End Time,Weather
2016-07-24,2016-07-24 11:45:00,2016-07-24 17:45:00,02High temperature
2016-07-25,2016-07-25 13:00:00,2016-07-25 17:00:00,02High temperature
2016-07-26,2016-07-26 10:30:00,2016-07-26 11:45:00,02High temperature
2016-07-28,2016-07-28 16:15:00,2016-07-28 17:30:00,02High temperature
2016-07-29,2016-07-29 10:45:00,2016-07-29 18:15:00,02High temperature
2016-07-30,2016-07-30 13:15:00,2016-07-30 14:30:00,02High temperature
2016-08-01,2016-08-01 10:45:00,2016-08-01 14:30:00,02High temperature
2016-08-06,2016-08-06 15:15:00,2016-08-06 18:15:00,02High temperature
2016-08-07,2016-08-07 14:15:00,2016-08-07 17:45:00,02High temperature
2016-08-08,2016-08-08 10:30:00,2016-08-08 11:45:00,02High temperature
2016-08-19,2016-08-19 11:00:00,2016-08-19 16:15:00,02High temperature
2016-08-22,2016-08-22 15:00:00,2016-08-22 17:45:00,02High temperature
2016-08-24,2016-08-24 16:30:00,2016-08-24 17:15:00,02High temperature
2016-08-25,2016-08-25 14:00:00,2016-08-25 14:00:00,02High temperature
2016-08-26,2016-08-26 15:30:00,2016-08-26 17:15:00,02High temperature
2016-08-27,2016-08-27 13:00:00,2016-08-27 15:00:00,02High temperature
2016-09-02,2016-09-02 11:00:00,2016-09-02 11:00:00,02High temperature
2016-09-14,2016-09-14 16:45:00,2016-09-14 18:45:00,02High temperature
2016-09-15,2016-09-15 13:45:00,2016-09-15 14:15:00,02High temperature
2016-09-16,2016-09-16 13:15:00,2016-09-16 15:00:00,02High temperature
2016-09-17,2016-09-17 13:30:00,2016-09-17 15:00:00,02High temperature
2016-09-27,2016-09-27 14:45:00,2016-09-27 22:00:00,02High temperature
2016-10-04,2016-10-04 11:45:00,2016-10-04 12:30:00,02High temperature
2017-04-18,2017-04-18 13:45:00,2017-04-18 14:15:00,02High temperature
2017-05-31,2017-05-31 15:30:00,2017-05-31 17:15:00,02High temperature
2017-06-03,2017-06-03 09:15:00,2017-06-03 15:30:00,02High temperature
2017-06-05,2017-06-05 15:45:00,2017-06-05 17:30:00,02High temperature
2017-06-06,2017-06-06 13:00:00,2017-06-06 18:30:00,02High temperature
2017-06-07,2017-06-07 10:45:00,2017-06-07 12:00:00,02High temperature
2017-06-08,2017-06-08 11:45:00,2017-06-08 15:00:00,02High temperature
2017-06-09,2017-06-09 09:00:00,2017-06-09 13:45:00,02High temperature
2017-06-10,2017-06-10 09:45:00,2017-06-10 17:15:00,02High temperature
2017-06-11,2017-06-11 13:00:00,2017-06-11 18:00:00,02High temperature
2017-06-25,2017-06-25 13:15:00,2017-06-25 14:30:00,02High temperature
2017-06-26,2017-06-26 13:30:00,2017-06-26 14:00:00,02High temperature
2017-06-27,2017-06-27 11:00:00,2017-06-27 11:00:00,02High temperature
2017-06-28,2017-06-28 11:00:00,2017-06-28 18:15:00,02High temperature
2017-06-29,2017-06-29 16:00:00,2017-06-29 18:00:00,02High temperature
2017-07-01,2017-07-01 10:30:00,2017-07-01 15:00:00,02High temperature
2017-07-05,2017-07-05 14:00:00,2017-07-05 14:00:00,02High temperature
2017-07-11,2017-07-11 13:30:00,2017-07-11 14:15:00,02High temperature
2017-07-12,2017-07-12 15:30:00,2017-07-12 17:30:00,02High temperature
2017-07-13,2017-07-13 10:00:00,2017-07-13 17:15:00,02High temperature
2017-07-14,2017-07-14 13:15:00,2017-07-14 17:15:00,02High temperature
2017-07-15,2017-07-15 16:30:00,2017-07-15 17:15:00,02High temperature
2017-07-21,2017-07-21 13:15:00,2017-07-21 14:45:00,02High temperature
2017-07-22,2017-07-22 11:00:00,2017-07-22 14:30:00,02High temperature
2017-07-27,2017-07-27 13:45:00,2017-07-27 17:00:00,02High temperature
2017-07-28,2017-07-28 12:15:00,2017-07-28 18:15:00,02High temperature
2017-07-29,2017-07-29 10:45:00,2017-07-29 20:00:00,02High temperature
2017-07-30,2017-07-30 11:15:00,2017-07-30 21:15:00,02High temperature
2017-07-31,2017-07-31 11:45:00,2017-07-31 16:00:00,02High temperature
2017-08-01,2017-08-01 13:15:00,2017-08-01 17:45:00,02High temperature
2017-08-05,2017-08-05 16:30:00,2017-08-05 17:45:00,02High temperature
2017-08-06,2017-08-06 10:45:00,2017-08-06 17:15:00,02High temperature
2017-08-07,2017-08-07 11:00:00,2017-08-07 12:30:00,02High temperature
2017-08-08,2017-08-08 10:30:00,2017-08-08 17:45:00,02High temperature
2017-08-11,2017-08-11 11:00:00,2017-08-11 16:30:00,02High temperature
2017-08-12,2017-08-12 12:45:00,2017-08-12 18:15:00,02High temperature
2017-08-13,2017-08-13 12:30:00,2017-08-13 16:00:00,02High temperature
2017-08-15,2017-08-15 11:00:00,2017-08-15 11:15:00,02High temperature
2017-08-16,2017-08-16 11:00:00,2017-08-16 11:45:00,02High temperature
2017-08-17,2017-08-17 13:30:00,2017-08-17 16:00:00,02High temperature
2017-08-18,2017-08-18 10:30:00,2017-08-18 17:00:00,02High temperature
2017-08-19,2017-08-19 11:00:00,2017-08-19 17:30:00,02High temperature
2017-08-20,2017-08-20 10:45:00,2017-08-20 19:30:00,02High temperature
2017-08-21,2017-08-21 09:30:00,2017-08-21 19:00:00,02High temperature
2017-08-22,2017-08-22 09:00:00,2017-08-22 14:15:00,02High temperature
2017-08-24,2017-08-24 13:15:00,2017-08-24 14:15:00,02High temperature
2017-08-26,2017-08-26 09:45:00,2017-08-26 13:30:00,02High temperature
2017-08-29,2017-08-29 13:15:00,2017-08-29 18:00:00,02High temperature
2017-08-30,2017-08-30 11:15:00,2017-08-30 17:00:00,02High temperature
2017-08-31,2017-08-31 14:00:00,2017-08-31 14:15:00,02High temperature
2017-09-14,2017-09-14 12:45:00,2017-09-14 14:45:00,02High temperature
2017-09-16,2017-09-16 12:15:00,2017-09-16 17:00:00,02High temperature
2017-09-17,2017-09-17 13:15:00,2017-09-17 20:15:00,02High temperature
2017-09-18,2017-09-18 13:45:00,2017-09-18 14:00:00,02High temperature
2017-09-20,2017-09-20 10:45:00,2017-09-20 11:15:00,02High temperature
2017-09-22,2017-09-22 12:30:00,2017-09-22 14:45:00,02High temperature
2017-09-25,2017-09-25 10:00:00,2017-09-25 14:45:00,02High temperature
2017-09-26,2017-09-26 12:15:00,2017-09-26 14:30:00,02High temperature
2017-09-27,2017-09-27 10:45:00,2017-09-27 17:15:00,02High temperature
2017-09-28,2017-09-28 13:15:00,2017-09-28 15:15:00,02High temperature
2017-10-06,2017-10-06 10:45:00,2017-10-06 17:15:00,02High temperature
2017-10-09,2017-10-09 10:15:00,2017-10-09 13:00:00,02High temperature
2017-10-10,2017-10-10 11:45:00,2017-10-10 16:30:00,02High temperature
2017-10-11,2017-10-11 12:15:00,2017-10-11 15:00:00,02High temperature
2017-10-12,2017-10-12 10:45:00,2017-10-12 12:30:00,02High temperature
2017-11-11,2017-11-11 10:30:00,2017-11-11 14:15:00,02High temperature
2018-05-17,2018-05-17 10:30:00,2018-05-17 11:15:00,02High temperature
2018-05-18,2018-05-18 10:45:00,2018-05-18 17:15:00,02High temperature
2018-05-19,2018-05-19 16:00:00,2018-05-19 17:30:00,02High temperature
2018-05-20,2018-05-20 10:45:00,2018-05-20 18:00:00,02High temperature
2018-05-21,2018-05-21 14:15:00,2018-05-21 17:45:00,02High temperature
2018-05-22,2018-05-22 10:00:00,2018-05-22 14:45:00,02High temperature
2018-05-23,2018-05-23 12:15:00,2018-05-23 18:15:00,02High temperature
2018-05-24,2018-05-24 12:45:00,2018-05-24 14:00:00,02High temperature
2018-05-25,2018-05-25 15:45:00,2018-05-25 18:00:00,02High temperature
2018-05-26,2018-05-26 12:30:00,2018-05-26 16:15:00,02High temperature
2018-05-27,2018-05-27 12:00:00,2018-05-27 17:15:00,02High temperature
2018-05-28,2018-05-28 12:30:00,2018-05-28 16:15:00,02High temperature
2018-05-29,2018-05-29 10:30:00,2018-05-29 17:15:00,02High temperature
2018-05-30,2018-05-30 10:30:00,2018-05-30 17:45:00,02High temperature
2018-05-31,2018-05-31 11:15:00,2018-05-31 16:15:00,02High temperature
2018-06-01,2018-06-01 10:00:00,2018-06-01 11:45:00,02High temperature
2018-06-02,2018-06-02 10:30:00,2018-06-02 12:30:00,02High temperature
2018-06-03,2018-06-03 15:00:00,2018-06-03 17:15:00,02High temperature
2018-06-10,2018-06-10 13:15:00,2018-06-10 16:30:00,02High temperature
2018-06-11,2018-06-11 12:45:00,2018-06-11 17:15:00,02High temperature
2018-06-16,2018-06-16 11:00:00,2018-06-16 11:45:00,02High temperature
2018-06-17,2018-06-17 11:00:00,2018-06-17 11:00:00,02High temperature
2018-06-19,2018-06-19 11:00:00,2018-06-19 11:00:00,02High temperature
2018-06-20,2018-06-20 11:45:00,2018-06-20 15:00:00,02High temperature
2018-06-21,2018-06-21 13:00:00,2018-06-21 14:45:00,02High temperature
2018-06-29,2018-06-29 12:15:00,2018-06-29 16:30:00,02High temperature
2018-06-30,2018-06-30 15:30:00,2018-06-30 17:15:00,02High temperature
2018-07-01,2018-07-01 12:45:00,2018-07-01 15:00:00,02High temperature
2018-07-04,2018-07-04 15:15:00,2018-07-04 18:00:00,02High temperature
2018-07-06,2018-07-06 10:45:00,2018-07-06 11:30:00,02High temperature
2018-07-09,2018-07-09 16:30:00,2018-07-09 17:00:00,02High temperature
2018-07-10,2018-07-10 13:00:00,2018-07-10 15:30:00,02High temperature
2018-07-12,2018-07-12 10:45:00,2018-07-12 12:00:00,02High temperature
2018-07-17,2018-07-17 12:15:00,2018-07-17 17:30:00,02High temperature
2018-07-19,2018-07-19 12:45:00,2018-07-19 14:45:00,02High temperature
2018-07-20,2018-07-20 16:30:00,2018-07-20 17:15:00,02High temperature
2018-07-22,2018-07-22 12:45:00,2018-07-22 15:15:00,02High temperature
2018-07-25,2018-07-25 11:00:00,2018-07-25 11:00:00,02High temperature
2018-07-28,2018-07-28 15:45:00,2018-07-28 17:30:00,02High temperature
2018-08-08,2018-08-08 12:30:00,2018-08-08 16:45:00,02High temperature
2018-08-09,2018-08-09 10:30:00,2018-08-09 17:00:00,02High temperature
2018-08-13,2018-08-13 11:00:00,2018-08-13 14:45:00,02High temperature
2018-08-22,2018-08-22 13:15:00,2018-08-22 15:45:00,02High temperature
2018-08-24,2018-08-24 16:30:00,2018-08-24 18:00:00,02High temperature
2018-09-04,2018-09-04 14:45:00,2018-09-04 18:30:00,02High temperature
2018-09-05,2018-09-05 14:00:00,2018-09-05 14:15:00,02High temperature
2018-09-14,2018-09-14 16:45:00,2018-09-14 17:15:00,02High temperature
2018-09-16,2018-09-16 02:00:00,2018-09-16 02:00:00,02High temperature
2019-04-23,2019-04-23 14:00:00,2019-04-23 14:15:00,02High temperature
2019-04-25,2019-04-25 13:30:00,2019-04-25 16:00:00,02High temperature
2019-05-17,2019-05-17 10:45:00,2019-05-17 11:45:00,02High temperature
2019-05-18,2019-05-18 13:15:00,2019-05-18 16:45:00,02High temperature
2019-06-05,2019-06-05 11:15:00,2019-06-05 14:45:00,02High temperature
2019-06-07,2019-06-07 11:30:00,2019-06-07 16:15:00,02High temperature
2019-06-09,2019-06-09 14:00:00,2019-06-09 14:15:00,02High temperature
2019-06-10,2019-06-10 10:45:00,2019-06-10 11:00:00,02High temperature
2019-06-20,2019-06-20 12:45:00,2019-06-20 14:45:00,02High temperature
2019-06-21,2019-06-21 11:15:00,2019-06-21 17:30:00,02High temperature
2019-06-22,2019-06-22 11:45:00,2019-06-22 15:30:00,02High temperature
2019-06-28,2019-06-28 16:15:00,2019-06-28 17:30:00,02High temperature
2019-07-01,2019-07-01 13:30:00,2019-07-01 14:30:00,02High temperature
2019-07-08,2019-07-08 13:00:00,2019-07-08 14:30:00,02High temperature
2019-07-11,2019-07-11 13:15:00,2019-07-11 14:30:00,02High temperature
2019-07-13,2019-07-13 14:00:00,2019-07-13 14:15:00,02High temperature
2019-07-16,2019-07-16 10:30:00,2019-07-16 17:45:00,02High temperature
2019-07-17,2019-07-17 10:15:00,2019-07-17 18:00:00,02High temperature
2019-07-18,2019-07-18 08:45:00,2019-07-18 17:30:00,02High temperature
2019-07-19,2019-07-19 10:30:00,2019-07-19 11:45:00,02High temperature
2019-07-24,2019-07-24 10:30:00,2019-07-24 12:15:00,02High temperature
2019-07-25,2019-07-25 12:45:00,2019-07-25 18:00:00,02High temperature
2019-07-26,2019-07-26 13:00:00,2019-07-26 18:45:00,02High temperature
2019-07-27,2019-07-27 12:45:00,2019-07-27 16:45:00,02High temperature
2019-08-04,2019-08-04 13:45:00,2019-08-04 15:00:00,02High temperature
2019-08-05,2019-08-05 10:45:00,2019-08-05 11:15:00,02High temperature
2019-08-07,2019-08-07 13:15:00,2019-08-07 14:30:00,02High temperature
2019-08-08,2019-08-08 13:30:00,2019-08-08 18:15:00,02High temperature
2019-08-09,2019-08-09 16:30:00,2019-08-09 23:00:00,02High temperature
2019-08-10,2019-08-10 12:30:00,2019-08-10 14:30:00,02High temperature
2019-08-11,2019-08-11 12:30:00,2019-08-11 17:45:00,02High temperature
2019-08-12,2019-08-12 12:45:00,2019-08-12 15:00:00,02High temperature
2019-08-13,2019-08-13 11:00:00,2019-08-13 15:45:00,02High temperature
2019-08-14,2019-08-14 10:30:00,2019-08-14 15:15:00,02High temperature
2019-08-16,2019-08-16 12:45:00,2019-08-16 15:45:00,02High temperature
2019-08-21,2019-08-21 15:00:00,2019-08-21 17:30:00,02High temperature
2019-08-22,2019-08-22 11:00:00,2019-08-22 11:00:00,02High temperature
2019-08-24,2019-08-24 11:00:00,2019-08-24 23:45:00,02High temperature
2019-08-27,2019-08-27 12:45:00,2019-08-27 14:30:00,02High temperature
2019-08-31,2019-08-31 13:45:00,2019-08-31 14:15:00,02High temperature
2019-09-06,2019-09-06 11:00:00,2019-09-06 17:30:00,02High temperature
2019-09-10,2019-09-10 13:15:00,2019-09-10 17:15:00,02High temperature
2019-09-11,2019-09-11 16:30:00,2019-09-11 17:15:00,02High temperature
2019-09-12,2019-09-12 11:45:00,2019-09-12 15:00:00,02High temperature
2019-09-13,2019-09-13 10:45:00,2019-09-13 16:45:00,02High temperature
2019-09-29,2019-09-29 15:45:00,2019-09-29 17:30:00,02High temperature
2019-09-30,2019-09-30 13:00:00,2019-09-30 15:45:00,02High temperature
2019-10-01,2019-10-01 10:45:00,2019-10-01 17:30:00,02High temperature
2019-10-04,2019-10-04 13:30:00,2019-10-04 14:00:00,02High temperature
2019-10-08,2019-10-08 14:00:00,2019-10-08 14:00:00,02High temperature
2019-10-12,2019-10-12 13:30:00,2019-10-12 14:30:00,02High temperature
2020-05-05,2020-05-05 11:00:00,2020-05-05 14:00:00,02High temperature
2020-05-06,2020-05-06 12:15:00,2020-05-06 16:00:00,02High temperature
2020-05-08,2020-05-08 13:00:00,2020-05-08 16:15:00,02High temperature
2020-05-09,2020-05-09 12:45:00,2020-05-09 15:30:00,02High temperature
2020-05-10,2020-05-10 13:15:00,2020-05-10 14:00:00,02High temperature
2020-05-31,2020-05-31 14:00:00,2020-05-31 14:00:00,02High temperature
2020-06-03,2020-06-03 13:30:00,2020-06-03 14:30:00,02High temperature
2020-06-04,2020-06-04 13:00:00,2020-06-04 16:30:00,02High temperature
2020-06-05,2020-06-05 13:45:00,2020-06-05 14:00:00,02High temperature
2020-06-10,2020-06-10 13:45:00,2020-06-10 18:30:00,02High temperature
2020-06-11,2020-06-11 14:30:00,2020-06-11 18:15:00,02High temperature
2020-06-13,2020-06-13 14:00:00,2020-06-13 14:00:00,02High temperature
2020-06-17,2020-06-17 13:30:00,2020-06-17 14:15:00,02High temperature
2020-06-18,2020-06-18 16:30:00,2020-06-18 17:30:00,02High temperature
2020-06-19,2020-06-19 13:30:00,2020-06-19 18:00:00,02High temperature
2020-06-20,2020-06-20 15:45:00,2020-06-20 18:00:00,02High temperature
2020-06-21,2020-06-21 10:15:00,2020-06-21 15:00:00,02High temperature
2020-06-22,2020-06-22 15:30:00,2020-06-22 17:45:00,02High temperature
2020-06-23,2020-06-23 11:00:00,2020-06-23 11:00:00,02High temperature
2020-06-24,2020-06-24 12:45:00,2020-06-24 16:00:00,02High temperature
2020-06-25,2020-06-25 10:45:00,2020-06-25 14:45:00,02High temperature
2020-06-27,2020-06-27 13:45:00,2020-06-27 14:30:00,02High temperature
2020-06-28,2020-06-28 10:15:00,2020-06-28 13:45:00,02High temperature
2020-06-29,2020-06-29 10:45:00,2020-06-29 18:30:00,02High temperature
2020-07-01,2020-07-01 13:45:00,2020-07-01 14:45:00,02High temperature
2020-07-05,2020-07-05 12:45:00,2020-07-05 14:45:00,02High temperature
2020-07-06,2020-07-06 11:00:00,2020-07-06 17:30:00,02High temperature
2020-07-07,2020-07-07 14:00:00,2020-07-07 14:00:00,02High temperature
2020-07-11,2020-07-11 13:00:00,2020-07-11 14:30:00,02High temperature
2020-07-12,2020-07-12 12:15:00,2020-07-12 15:45:00,02High temperature
2020-07-13,2020-07-13 12:30:00,2020-07-13 18:00:00,02High temperature
2020-07-14,2020-07-14 12:00:00,2020-07-14 17:45:00,02High temperature
2020-07-15,2020-07-15 12:00:00,2020-07-15 15:30:00,02High temperature
2020-07-16,2020-07-16 14:00:00,2020-07-16 14:00:00,02High temperature
2020-07-17,2020-07-17 10:15:00,2020-07-17 12:15:00,02High temperature
2020-07-18,2020-07-18 15:15:00,2020-07-18 17:45:00,02High temperature
2020-07-19,2020-07-19 13:00:00,2020-07-19 15:00:00,02High temperature
2020-07-21,2020-07-21 10:15:00,2020-07-21 18:00:00,02High temperature
2020-07-23,2020-07-23 13:15:00,2020-07-23 15:15:00,02High temperature
2020-07-24,2020-07-24 13:30:00,2020-07-24 19:30:00,02High temperature
2020-07-25,2020-07-25 10:15:00,2020-07-25 17:45:00,02High temperature
2020-07-26,2020-07-26 10:00:00,2020-07-26 16:45:00,02High temperature
2020-07-27,2020-07-27 11:00:00,2020-07-27 16:45:00,02High temperature
2020-07-28,2020-07-28 14:45:00,2020-07-28 18:00:00,02High temperature
2020-07-30,2020-07-30 09:00:00,2020-07-30 18:00:00,02High temperature
2020-08-07,2020-08-07 12:30:00,2020-08-07 14:15:00,02High temperature
2020-08-09,2020-08-09 11:45:00,2020-08-09 17:45:00,02High temperature
2020-08-10,2020-08-10 16:30:00,2020-08-10 17:15:00,02High temperature
2020-08-14,2020-08-14 11:00:00,2020-08-14 17:30:00,02High temperature
2020-08-20,2020-08-20 10:15:00,2020-08-20 12:00:00,02High temperature
2020-08-22,2020-08-22 16:00:00,2020-08-22 17:30:00,02High temperature
2020-08-24,2020-08-24 13:00:00,2020-08-24 18:30:00,02High temperature
2020-08-25,2020-08-25 09:45:00,2020-08-25 14:00:00,02High temperature
2020-08-28,2020-08-28 10:30:00,2020-08-28 16:45:00,02High temperature
2020-08-29,2020-08-29 11:15:00,2020-08-29 18:00:00,02High temperature
2020-08-31,2020-08-31 14:45:00,2020-08-31 18:30:00,02High temperature
2020-09-02,2020-09-02 12:30:00,2020-09-02 15:45:00,02High temperature
2020-09-03,2020-09-03 13:45:00,2020-09-03 14:00:00,02High temperature
2020-09-06,2020-09-06 13:30:00,2020-09-06 15:00:00,02High temperature
2020-09-07,2020-09-07 13:45:00,2020-09-07 14:30:00,02High temperature
2020-09-13,2020-09-13 12:30:00,2020-09-13 14:30:00,02High temperature
2020-09-14,2020-09-14 13:00:00,2020-09-14 14:15:00,02High temperature
2020-09-17,2020-09-17 14:00:00,2020-09-17 14:15:00,02High temperature
2020-09-27,2020-09-27 13:15:00,2020-09-27 14:15:00,02High temperature
2021-05-11,2021-05-11 16:30:00,2021-05-11 17:15:00,02High temperature
2021-05-12,2021-05-12 11:00:00,2021-05-12 11:30:00,02High temperature
2021-05-13,2021-05-13 10:45:00,2021-05-13 11:15:00,02High temperature
2021-05-16,2021-05-16 15:45:00,2021-05-16 17:15:00,02High temperature
2021-05-17,2021-05-17 10:00:00,2021-05-17 16:15:00,02High temperature
2021-05-18,2021-05-18 12:30:00,2021-05-18 15:15:00,02High temperature
2021-05-20,2021-05-20 09:30:00,2021-05-20 13:15:00,02High temperature
2021-05-21,2021-05-21 13:00:00,2021-05-21 15:45:00,02High temperature
2021-05-22,2021-05-22 14:00:00,2021-05-22 14:15:00,02High temperature
2021-05-23,2021-05-23 13:00:00,2021-05-23 18:45:00,02High temperature
2021-05-27,2021-05-27 13:00:00,2021-05-27 17:15:00,02High temperature
2021-05-28,2021-05-28 12:30:00,2021-05-28 16:00:00,02High temperature
