,Power Load,NaturalGasBoiler,Total Power Consumption,Marginal Power Price,Marginal Power Emissions,Grid Power
2023-01-02 18:30:00,1471.3010054544848,0.0,1471.3010054544848,0.19348,0.661386532760454,367.8252513636212
2023-01-02 18:45:00,1173.1930630080203,0.0,1173.1930630080203,0.19348,0.6564100371927304,293.2982657520051
2023-01-02 19:00:00,1211.6591767694827,0.0,1211.6591767694827,0.19348,0.6296371627166466,302.91479419237066
2023-01-02 19:15:00,1211.6591767694827,0.0,1211.6591767694827,0.19348,0.6132577008911904,302.91479419237066
2023-01-02 19:30:00,913.5528485793344,0.0,913.5528485793344,0.19348,0.604532599094713,228.3882121448336
2023-01-02 19:45:00,827.0061104364391,0.0,827.0061104364391,0.19348,0.5907827399652293,206.7515276091098
2023-01-02 20:00:00,750.0738829135141,0.0,750.0738829135141,0.19348,0.6034297723598023,187.51847072837853
2023-01-02 20:15:00,759.6916220461168,0.0,759.6916220461168,0.19348,0.6086270428046037,189.9229055115292
2023-01-02 20:30:00,548.1320319988639,0.0,548.1320319988639,0.19348,0.5919355208238857,137.03300799971598
2023-01-02 20:45:00,634.6787701417593,0.0,634.6787701417593,0.19348,0.5536927647737387,158.66969253543982
2023-01-02 21:00:00,682.7610087795082,0.0,682.7610087795082,0.14186,0.646021492087393,170.69025219487705
2023-01-02 21:15:00,605.8287812565832,0.0,605.8287812565832,0.14186,0.611792795406474,151.4571953141458
2023-01-02 21:30:00,548.1320319988639,0.0,548.1320319988639,0.14186,0.5605637723649016,137.03300799971598
2023-01-02 21:45:00,596.2126563802966,0.0,596.2126563802966,0.14186,0.517601786096089,149.05316409507415
2023-01-02 22:00:00,615.4465203891862,0.0,615.4465203891862,0.14186,0.5918191510324983,153.86163009729654
2023-01-02 22:15:00,586.5965315040102,0.0,586.5965315040102,0.14186,0.50233497205719,146.64913287600254
2023-01-02 22:30:00,500.0497933611149,0.0,500.0497933611149,0.14186,0.488097670710115,125.01244834027872
