Time,Start Time,End Time,Weather
2022-08-31,2022-08-31 07:30:00,2022-08-31 16:30:00,02High temperature
2022-09-01,2022-09-01 10:00:00,2022-09-01 17:30:00,02High temperature
2022-09-02,2022-09-02 12:30:00,2022-09-02 16:45:00,02High temperature
2022-09-03,2022-09-03 13:45:00,2022-09-03 18:15:00,02High temperature
2022-09-04,2022-09-04 09:00:00,2022-09-04 22:15:00,02High temperature
2022-09-05,2022-09-05 01:30:00,2022-09-05 20:00:00,02High temperature
2022-09-06,2022-09-06 09:00:00,2022-09-06 19:00:00,02High temperature
2022-09-08,2022-09-08 12:00:00,2022-09-08 15:00:00,02High temperature
2022-09-09,2022-09-09 12:30:00,2022-09-09 12:30:00,02High temperature
2022-09-10,2022-09-10 15:00:00,2022-09-10 15:15:00,02High temperature
2022-09-11,2022-09-11 11:15:00,2022-09-11 21:00:00,02High temperature
2022-09-12,2022-09-12 09:15:00,2022-09-12 19:30:00,02High temperature
2022-09-13,2022-09-13 09:00:00,2022-09-13 22:30:00,02High temperature
2022-09-14,2022-09-14 08:00:00,2022-09-14 23:30:00,02High temperature
2022-09-15,2022-09-15 05:30:00,2022-09-15 20:00:00,02High temperature
2022-09-16,2022-09-16 08:30:00,2022-09-16 23:00:00,02High temperature
2022-09-17,2022-09-17 09:30:00,2022-09-17 17:30:00,02High temperature
2022-09-18,2022-09-18 09:45:00,2022-09-18 19:00:00,02High temperature
2022-09-19,2022-09-19 12:00:00,2022-09-19 17:00:00,02High temperature
2022-09-20,2022-09-20 10:00:00,2022-09-20 14:00:00,02High temperature
2022-09-23,2022-09-23 13:00:00,2022-09-23 15:00:00,02High temperature
2022-09-24,2022-09-24 11:30:00,2022-09-24 13:30:00,02High temperature
2022-09-26,2022-09-26 12:00:00,2022-09-26 16:30:00,02High temperature
2022-10-02,2022-10-02 14:00:00,2022-10-02 14:00:00,02High temperature
2022-10-03,2022-10-03 13:30:00,2022-10-03 14:00:00,02High temperature
2022-10-04,2022-10-04 15:00:00,2022-10-04 15:30:00,02High temperature
2022-10-05,2022-10-05 12:00:00,2022-10-05 15:00:00,02High temperature
2022-10-09,2022-10-09 14:00:00,2022-10-09 15:45:00,02High temperature
