Time,Start Time,End Time,Weather
2015-04-03,2015-04-03 04:30:00,2015-04-03 23:00:00,03High humidty
2015-04-04,2015-04-04 09:00:00,2015-04-04 23:30:00,03High humidty
2015-04-08,2015-04-08 17:30:00,2015-04-08 23:00:00,03High humidty
2015-04-10,2015-04-10 03:30:00,2015-04-10 03:30:00,03High humidty
2015-04-11,2015-04-11 00:00:00,2015-04-11 19:45:00,03High humidty
2015-04-12,2015-04-12 05:30:00,2015-04-12 05:30:00,03High humidty
2015-04-18,2015-04-18 18:30:00,2015-04-18 23:45:00,03High humidty
2015-04-19,2015-04-19 00:00:00,2015-04-19 07:30:00,03High humidty
2015-04-20,2015-04-20 04:00:00,2015-04-20 04:00:00,03High humidty
2015-04-28,2015-04-28 03:00:00,2015-04-28 07:00:00,03High humidty
2015-04-29,2015-04-29 06:00:00,2015-04-29 06:00:00,03High humidty
2015-04-30,2015-04-30 06:00:00,2015-04-30 06:00:00,03High humidty
2015-05-02,2015-05-02 23:30:00,2015-05-02 23:30:00,03High humidty
2015-05-04,2015-05-04 03:00:00,2015-05-04 04:30:00,03High humidty
2015-05-10,2015-05-10 02:00:00,2015-05-10 02:00:00,03High humidty
2015-05-11,2015-05-11 20:15:00,2015-05-11 22:30:00,03High humidty
2015-05-16,2015-05-16 09:00:00,2015-05-16 22:00:00,03High humidty
2015-05-18,2015-05-18 05:30:00,2015-05-18 05:30:00,03High humidty
2015-05-19,2015-05-19 05:00:00,2015-05-19 08:30:00,03High humidty
2015-05-20,2015-05-20 13:30:00,2015-05-20 13:30:00,03High humidty
2015-05-21,2015-05-21 00:00:00,2015-05-21 03:00:00,03High humidty
2015-05-23,2015-05-23 02:30:00,2015-05-23 22:00:00,03High humidty
2015-05-24,2015-05-24 01:00:00,2015-05-24 22:45:00,03High humidty
2015-05-25,2015-05-25 00:30:00,2015-05-25 06:45:00,03High humidty
2015-05-26,2015-05-26 02:45:00,2015-05-26 23:30:00,03High humidty
2015-05-27,2015-05-27 01:30:00,2015-05-27 21:30:00,03High humidty
2015-05-28,2015-05-28 00:00:00,2015-05-28 00:00:00,03High humidty
2015-05-29,2015-05-29 01:00:00,2015-05-29 04:00:00,03High humidty
2015-06-22,2015-06-22 04:30:00,2015-06-22 04:30:00,03High humidty
2015-06-23,2015-06-23 10:30:00,2015-06-23 10:30:00,03High humidty
2015-06-24,2015-06-24 00:00:00,2015-06-24 01:00:00,03High humidty
2015-06-26,2015-06-26 00:00:00,2015-06-26 00:30:00,03High humidty
2015-07-10,2015-07-10 01:30:00,2015-07-10 01:30:00,03High humidty
2015-07-23,2015-07-23 01:30:00,2015-07-23 01:30:00,03High humidty
2015-08-14,2015-08-14 09:00:00,2015-08-14 09:00:00,03High humidty
2015-08-15,2015-08-15 05:30:00,2015-08-15 05:30:00,03High humidty
2015-08-16,2015-08-16 06:30:00,2015-08-16 06:30:00,03High humidty
2015-08-30,2015-08-30 06:30:00,2015-08-30 23:00:00,03High humidty
2015-09-01,2015-09-01 20:30:00,2015-09-01 20:30:00,03High humidty
2015-09-02,2015-09-02 06:30:00,2015-09-02 06:30:00,03High humidty
2015-09-21,2015-09-21 07:15:00,2015-09-21 08:30:00,03High humidty
2015-10-05,2015-10-05 20:00:00,2015-10-05 20:30:00,03High humidty
2015-10-08,2015-10-08 05:30:00,2015-10-08 05:30:00,03High humidty
2015-11-15,2015-11-15 06:00:00,2015-11-15 06:00:00,03High humidty
2015-11-16,2015-11-16 15:30:00,2015-11-16 21:00:00,03High humidty
2015-11-17,2015-11-17 00:30:00,2015-11-17 23:00:00,03High humidty
2015-11-18,2015-11-18 03:00:00,2015-11-18 22:00:00,03High humidty
2015-11-19,2015-11-19 04:00:00,2015-11-19 06:00:00,03High humidty
2015-12-03,2015-12-03 22:00:00,2015-12-03 22:00:00,03High humidty
2015-12-05,2015-12-05 04:00:00,2015-12-05 04:00:00,03High humidty
2015-12-09,2015-12-09 18:30:00,2015-12-09 20:15:00,03High humidty
2015-12-10,2015-12-10 05:00:00,2015-12-10 07:00:00,03High humidty
2015-12-20,2015-12-20 19:30:00,2015-12-20 23:30:00,03High humidty
2015-12-21,2015-12-21 05:00:00,2015-12-21 09:45:00,03High humidty
2015-12-22,2015-12-22 05:30:00,2015-12-22 20:00:00,03High humidty
2015-12-23,2015-12-23 02:45:00,2015-12-23 23:45:00,03High humidty
2015-12-24,2015-12-24 00:15:00,2015-12-24 23:45:00,03High humidty
2015-12-25,2015-12-25 00:00:00,2015-12-25 00:45:00,03High humidty
2016-01-03,2016-01-03 04:45:00,2016-01-03 17:00:00,03High humidty
2016-01-04,2016-01-04 00:30:00,2016-01-04 19:00:00,03High humidty
2016-01-05,2016-01-05 01:00:00,2016-01-05 22:15:00,03High humidty
2016-01-06,2016-01-06 02:00:00,2016-01-06 05:30:00,03High humidty
2016-01-10,2016-01-10 22:30:00,2016-01-10 22:45:00,03High humidty
2016-01-15,2016-01-15 02:30:00,2016-01-15 19:30:00,03High humidty
2016-01-16,2016-01-16 01:45:00,2016-01-16 08:45:00,03High humidty
2016-01-17,2016-01-17 01:00:00,2016-01-17 10:15:00,03High humidty
2016-01-20,2016-01-20 07:45:00,2016-01-20 15:15:00,03High humidty
2016-01-21,2016-01-21 02:30:00,2016-01-21 23:30:00,03High humidty
2016-01-22,2016-01-22 01:00:00,2016-01-22 18:30:00,03High humidty
2016-01-27,2016-01-27 03:30:00,2016-01-27 11:30:00,03High humidty
2016-01-28,2016-01-28 05:15:00,2016-01-28 23:15:00,03High humidty
2016-01-29,2016-01-29 00:15:00,2016-01-29 23:45:00,03High humidty
2016-01-30,2016-01-30 00:00:00,2016-01-30 20:00:00,03High humidty
2016-01-31,2016-01-31 00:30:00,2016-01-31 21:30:00,03High humidty
2016-02-01,2016-02-01 01:00:00,2016-02-01 08:30:00,03High humidty
2016-02-11,2016-02-11 19:30:00,2016-02-11 19:30:00,03High humidty
2016-02-12,2016-02-12 00:30:00,2016-02-12 23:45:00,03High humidty
2016-02-13,2016-02-13 00:15:00,2016-02-13 23:45:00,03High humidty
2016-02-14,2016-02-14 00:45:00,2016-02-14 10:00:00,03High humidty
2016-02-17,2016-02-17 21:30:00,2016-02-17 21:30:00,03High humidty
2016-02-18,2016-02-18 01:45:00,2016-02-18 23:45:00,03High humidty
2016-02-19,2016-02-19 00:30:00,2016-02-19 19:00:00,03High humidty
2016-02-20,2016-02-20 01:45:00,2016-02-20 02:45:00,03High humidty
2016-02-22,2016-02-22 03:45:00,2016-02-22 22:30:00,03High humidty
2016-02-23,2016-02-23 02:00:00,2016-02-23 18:30:00,03High humidty
2016-03-03,2016-03-03 03:15:00,2016-03-03 05:45:00,03High humidty
2016-03-07,2016-03-07 02:00:00,2016-03-07 08:45:00,03High humidty
2016-03-08,2016-03-08 00:30:00,2016-03-08 22:15:00,03High humidty
2016-03-09,2016-03-09 00:15:00,2016-03-09 17:45:00,03High humidty
2016-03-10,2016-03-10 02:00:00,2016-03-10 05:15:00,03High humidty
2016-03-12,2016-03-12 16:45:00,2016-03-12 17:00:00,03High humidty
2016-03-13,2016-03-13 00:30:00,2016-03-13 21:30:00,03High humidty
2016-03-16,2016-03-16 07:30:00,2016-03-16 21:45:00,03High humidty
2016-03-17,2016-03-17 00:45:00,2016-03-17 23:30:00,03High humidty
2016-03-18,2016-03-18 00:30:00,2016-03-18 23:45:00,03High humidty
2016-03-19,2016-03-19 00:15:00,2016-03-19 23:45:00,03High humidty
2016-03-20,2016-03-20 00:00:00,2016-03-20 11:30:00,03High humidty
2016-03-21,2016-03-21 08:15:00,2016-03-21 23:45:00,03High humidty
2016-03-22,2016-03-22 00:00:00,2016-03-22 22:30:00,03High humidty
2016-03-23,2016-03-23 01:00:00,2016-03-23 23:45:00,03High humidty
2016-03-24,2016-03-24 00:00:00,2016-03-24 11:30:00,03High humidty
2016-03-31,2016-03-31 05:00:00,2016-03-31 23:15:00,03High humidty
2016-04-01,2016-04-01 02:30:00,2016-04-01 23:45:00,03High humidty
2016-04-02,2016-04-02 00:00:00,2016-04-02 10:15:00,03High humidty
2016-04-03,2016-04-03 00:30:00,2016-04-03 23:15:00,03High humidty
2016-04-04,2016-04-04 00:00:00,2016-04-04 18:30:00,03High humidty
2016-04-05,2016-04-05 01:00:00,2016-04-05 23:15:00,03High humidty
2016-04-06,2016-04-06 00:45:00,2016-04-06 23:45:00,03High humidty
2016-04-07,2016-04-07 02:00:00,2016-04-07 23:45:00,03High humidty
2016-04-08,2016-04-08 00:00:00,2016-04-08 23:45:00,03High humidty
2016-04-09,2016-04-09 00:30:00,2016-04-09 23:30:00,03High humidty
2016-04-10,2016-04-10 00:45:00,2016-04-10 22:00:00,03High humidty
2016-04-11,2016-04-11 10:15:00,2016-04-11 22:30:00,03High humidty
2016-04-12,2016-04-12 12:30:00,2016-04-12 23:45:00,03High humidty
2016-04-13,2016-04-13 00:00:00,2016-04-13 23:15:00,03High humidty
2016-04-14,2016-04-14 01:30:00,2016-04-14 23:45:00,03High humidty
2016-04-15,2016-04-15 00:45:00,2016-04-15 23:00:00,03High humidty
2016-04-16,2016-04-16 01:30:00,2016-04-16 23:45:00,03High humidty
2016-04-17,2016-04-17 00:15:00,2016-04-17 18:30:00,03High humidty
2016-04-18,2016-04-18 09:00:00,2016-04-18 09:00:00,03High humidty
2016-04-19,2016-04-19 06:00:00,2016-04-19 06:00:00,03High humidty
2016-04-20,2016-04-20 12:00:00,2016-04-20 18:45:00,03High humidty
2016-04-21,2016-04-21 01:30:00,2016-04-21 23:45:00,03High humidty
2016-04-22,2016-04-22 00:00:00,2016-04-22 19:30:00,03High humidty
2016-04-23,2016-04-23 00:00:00,2016-04-23 23:45:00,03High humidty
2016-04-24,2016-04-24 00:00:00,2016-04-24 20:30:00,03High humidty
2016-04-25,2016-04-25 03:30:00,2016-04-25 20:15:00,03High humidty
2016-04-26,2016-04-26 00:45:00,2016-04-26 22:15:00,03High humidty
2016-04-27,2016-04-27 06:00:00,2016-04-27 19:00:00,03High humidty
2016-04-28,2016-04-28 02:15:00,2016-04-28 05:00:00,03High humidty
2016-05-01,2016-05-01 01:00:00,2016-05-01 01:00:00,03High humidty
2016-05-02,2016-05-02 02:15:00,2016-05-02 23:15:00,03High humidty
2016-05-03,2016-05-03 00:15:00,2016-05-03 09:15:00,03High humidty
2016-05-05,2016-05-05 00:00:00,2016-05-05 19:00:00,03High humidty
2016-05-06,2016-05-06 01:30:00,2016-05-06 08:00:00,03High humidty
2016-05-07,2016-05-07 02:15:00,2016-05-07 21:30:00,03High humidty
2016-05-08,2016-05-08 23:00:00,2016-05-08 23:00:00,03High humidty
2016-05-09,2016-05-09 06:00:00,2016-05-09 08:30:00,03High humidty
2016-05-14,2016-05-14 02:30:00,2016-05-14 04:00:00,03High humidty
2016-05-15,2016-05-15 01:00:00,2016-05-15 19:00:00,03High humidty
2016-05-20,2016-05-20 17:30:00,2016-05-20 23:00:00,03High humidty
2016-05-21,2016-05-21 00:30:00,2016-05-21 03:30:00,03High humidty
2016-05-27,2016-05-27 09:45:00,2016-05-27 23:45:00,03High humidty
2016-05-28,2016-05-28 00:00:00,2016-05-28 21:30:00,03High humidty
2016-05-29,2016-05-29 01:30:00,2016-05-29 08:00:00,03High humidty
2016-05-31,2016-05-31 02:00:00,2016-05-31 02:15:00,03High humidty
2016-06-06,2016-06-06 10:00:00,2016-06-06 10:00:00,03High humidty
2016-06-07,2016-06-07 00:00:00,2016-06-07 04:30:00,03High humidty
2016-06-09,2016-06-09 03:30:00,2016-06-09 03:45:00,03High humidty
2016-06-10,2016-06-10 05:00:00,2016-06-10 05:00:00,03High humidty
2016-06-11,2016-06-11 04:00:00,2016-06-11 08:30:00,03High humidty
2016-06-12,2016-06-12 00:15:00,2016-06-12 21:30:00,03High humidty
2016-06-13,2016-06-13 00:00:00,2016-06-13 02:30:00,03High humidty
2016-06-28,2016-06-28 08:15:00,2016-06-28 09:30:00,03High humidty
2016-06-29,2016-06-29 15:30:00,2016-06-29 15:30:00,03High humidty
2016-07-06,2016-07-06 08:00:00,2016-07-06 08:15:00,03High humidty
2016-07-10,2016-07-10 02:00:00,2016-07-10 02:00:00,03High humidty
2016-07-11,2016-07-11 17:00:00,2016-07-11 17:00:00,03High humidty
2016-08-02,2016-08-02 04:15:00,2016-08-02 15:30:00,03High humidty
2016-08-04,2016-08-04 12:30:00,2016-08-04 21:30:00,03High humidty
2016-08-05,2016-08-05 05:30:00,2016-08-05 06:45:00,03High humidty
2016-08-10,2016-08-10 13:00:00,2016-08-10 13:00:00,03High humidty
2016-08-15,2016-08-15 22:00:00,2016-08-15 22:00:00,03High humidty
2016-08-17,2016-08-17 20:00:00,2016-08-17 20:15:00,03High humidty
2016-08-20,2016-08-20 04:00:00,2016-08-20 06:30:00,03High humidty
2016-08-22,2016-08-22 03:00:00,2016-08-22 03:00:00,03High humidty
2016-09-02,2016-09-02 06:30:00,2016-09-02 06:30:00,03High humidty
2016-09-04,2016-09-04 08:30:00,2016-09-04 08:45:00,03High humidty
2016-09-06,2016-09-06 12:30:00,2016-09-06 12:30:00,03High humidty
2016-09-09,2016-09-09 10:30:00,2016-09-09 22:00:00,03High humidty
2016-09-10,2016-09-10 01:30:00,2016-09-10 11:30:00,03High humidty
2016-09-20,2016-09-20 09:30:00,2016-09-20 09:30:00,03High humidty
2016-10-18,2016-10-18 07:00:00,2016-10-18 10:30:00,03High humidty
2016-10-19,2016-10-19 20:45:00,2016-10-19 21:00:00,03High humidty
2016-10-22,2016-10-22 10:00:00,2016-10-22 10:00:00,03High humidty
2016-11-15,2016-11-15 05:30:00,2016-11-15 07:45:00,03High humidty
2016-11-22,2016-11-22 16:00:00,2016-11-22 22:30:00,03High humidty
2016-11-23,2016-11-23 01:15:00,2016-11-23 03:30:00,03High humidty
2016-12-13,2016-12-13 07:30:00,2016-12-13 07:30:00,03High humidty
2016-12-21,2016-12-21 13:00:00,2016-12-21 16:30:00,03High humidty
2017-01-02,2017-01-02 02:30:00,2017-01-02 08:00:00,03High humidty
2017-01-03,2017-01-03 04:00:00,2017-01-03 04:00:00,03High humidty
2017-01-08,2017-01-08 07:30:00,2017-01-08 07:30:00,03High humidty
2017-01-13,2017-01-13 04:00:00,2017-01-13 04:00:00,03High humidty
2017-01-14,2017-01-14 00:30:00,2017-01-14 23:30:00,03High humidty
2017-01-16,2017-01-16 01:30:00,2017-01-16 07:30:00,03High humidty
2017-01-19,2017-01-19 04:30:00,2017-01-19 19:00:00,03High humidty
2017-01-29,2017-01-29 10:30:00,2017-01-29 21:00:00,03High humidty
2017-01-30,2017-01-30 05:00:00,2017-01-30 23:00:00,03High humidty
2017-01-31,2017-01-31 08:30:00,2017-01-31 08:30:00,03High humidty
2017-02-21,2017-02-21 03:00:00,2017-02-21 07:45:00,03High humidty
2017-02-22,2017-02-22 00:00:00,2017-02-22 04:30:00,03High humidty
2017-02-23,2017-02-23 04:15:00,2017-02-23 07:00:00,03High humidty
2017-02-24,2017-02-24 01:00:00,2017-02-24 01:30:00,03High humidty
2017-02-25,2017-02-25 21:30:00,2017-02-25 21:30:00,03High humidty
2017-02-26,2017-02-26 06:00:00,2017-02-26 06:00:00,03High humidty
2017-03-05,2017-03-05 23:00:00,2017-03-05 23:00:00,03High humidty
2017-03-06,2017-03-06 00:30:00,2017-03-06 08:30:00,03High humidty
2017-03-10,2017-03-10 00:30:00,2017-03-10 20:00:00,03High humidty
2017-03-11,2017-03-11 01:15:00,2017-03-11 22:00:00,03High humidty
2017-03-12,2017-03-12 06:30:00,2017-03-12 07:30:00,03High humidty
2017-03-13,2017-03-13 01:15:00,2017-03-13 23:45:00,03High humidty
2017-03-14,2017-03-14 00:00:00,2017-03-14 16:15:00,03High humidty
2017-03-15,2017-03-15 02:30:00,2017-03-15 03:00:00,03High humidty
2017-03-17,2017-03-17 03:30:00,2017-03-17 03:30:00,03High humidty
2017-03-18,2017-03-18 05:30:00,2017-03-18 23:45:00,03High humidty
2017-03-19,2017-03-19 00:45:00,2017-03-19 19:15:00,03High humidty
2017-03-20,2017-03-20 02:30:00,2017-03-20 07:30:00,03High humidty
2017-03-21,2017-03-21 03:45:00,2017-03-21 20:30:00,03High humidty
2017-03-22,2017-03-22 05:30:00,2017-03-22 10:30:00,03High humidty
2017-03-23,2017-03-23 01:30:00,2017-03-23 06:00:00,03High humidty
2017-03-30,2017-03-30 18:00:00,2017-03-30 23:15:00,03High humidty
2017-03-31,2017-03-31 02:30:00,2017-03-31 13:45:00,03High humidty
2017-04-06,2017-04-06 00:00:00,2017-04-06 22:30:00,03High humidty
2017-04-07,2017-04-07 01:00:00,2017-04-07 07:30:00,03High humidty
2017-04-08,2017-04-08 22:30:00,2017-04-08 22:30:00,03High humidty
2017-04-09,2017-04-09 03:45:00,2017-04-09 23:00:00,03High humidty
2017-04-10,2017-04-10 03:15:00,2017-04-10 06:30:00,03High humidty
2017-04-11,2017-04-11 03:15:00,2017-04-11 23:45:00,03High humidty
2017-04-12,2017-04-12 00:00:00,2017-04-12 16:00:00,03High humidty
2017-04-15,2017-04-15 20:30:00,2017-04-15 20:30:00,03High humidty
2017-04-16,2017-04-16 21:00:00,2017-04-16 22:30:00,03High humidty
2017-04-17,2017-04-17 02:00:00,2017-04-17 02:30:00,03High humidty
2017-04-18,2017-04-18 00:30:00,2017-04-18 00:30:00,03High humidty
2017-04-19,2017-04-19 21:30:00,2017-04-19 21:30:00,03High humidty
2017-04-20,2017-04-20 05:00:00,2017-04-20 23:45:00,03High humidty
2017-04-21,2017-04-21 00:00:00,2017-04-21 18:00:00,03High humidty
2017-04-25,2017-04-25 18:30:00,2017-04-25 23:45:00,03High humidty
2017-04-26,2017-04-26 00:45:00,2017-04-26 23:45:00,03High humidty
2017-04-27,2017-04-27 00:00:00,2017-04-27 09:00:00,03High humidty
2017-05-02,2017-05-02 00:30:00,2017-05-02 21:45:00,03High humidty
2017-05-03,2017-05-03 01:45:00,2017-05-03 22:00:00,03High humidty
2017-05-04,2017-05-04 11:15:00,2017-05-04 14:00:00,03High humidty
2017-05-05,2017-05-05 06:00:00,2017-05-05 08:00:00,03High humidty
2017-05-06,2017-05-06 22:30:00,2017-05-06 22:30:00,03High humidty
2017-05-08,2017-05-08 22:30:00,2017-05-08 22:30:00,03High humidty
2017-05-09,2017-05-09 00:00:00,2017-05-09 06:00:00,03High humidty
2017-05-10,2017-05-10 08:00:00,2017-05-10 08:00:00,03High humidty
2017-05-11,2017-05-11 05:30:00,2017-05-11 06:15:00,03High humidty
2017-05-14,2017-05-14 03:00:00,2017-05-14 03:00:00,03High humidty
2017-05-15,2017-05-15 11:45:00,2017-05-15 17:00:00,03High humidty
2017-05-16,2017-05-16 05:15:00,2017-05-16 05:30:00,03High humidty
2017-05-20,2017-05-20 08:00:00,2017-05-20 08:00:00,03High humidty
2017-05-22,2017-05-22 07:00:00,2017-05-22 07:00:00,03High humidty
2017-05-23,2017-05-23 03:15:00,2017-05-23 23:45:00,03High humidty
2017-05-24,2017-05-24 00:15:00,2017-05-24 16:00:00,03High humidty
2017-06-04,2017-06-04 06:00:00,2017-06-04 22:00:00,03High humidty
2017-06-05,2017-06-05 02:00:00,2017-06-05 02:00:00,03High humidty
2017-06-17,2017-06-17 01:15:00,2017-06-17 22:00:00,03High humidty
2017-06-18,2017-06-18 04:00:00,2017-06-18 16:00:00,03High humidty
2017-06-19,2017-06-19 01:30:00,2017-06-19 14:00:00,03High humidty
2017-06-20,2017-06-20 04:30:00,2017-06-20 06:00:00,03High humidty
2017-07-04,2017-07-04 06:30:00,2017-07-04 13:45:00,03High humidty
2017-07-05,2017-07-05 06:45:00,2017-07-05 17:00:00,03High humidty
2017-07-06,2017-07-06 16:30:00,2017-07-06 17:15:00,03High humidty
2017-07-07,2017-07-07 01:00:00,2017-07-07 23:45:00,03High humidty
2017-07-08,2017-07-08 02:00:00,2017-07-08 23:00:00,03High humidty
2017-07-09,2017-07-09 01:30:00,2017-07-09 07:15:00,03High humidty
2017-07-10,2017-07-10 04:30:00,2017-07-10 04:30:00,03High humidty
2017-07-12,2017-07-12 00:30:00,2017-07-12 00:30:00,03High humidty
2017-07-15,2017-07-15 14:00:00,2017-07-15 14:00:00,03High humidty
2017-07-17,2017-07-17 08:30:00,2017-07-17 20:00:00,03High humidty
2017-07-18,2017-07-18 05:45:00,2017-07-18 16:00:00,03High humidty
2017-07-19,2017-07-19 14:00:00,2017-07-19 23:15:00,03High humidty
2017-07-20,2017-07-20 01:00:00,2017-07-20 19:30:00,03High humidty
2017-07-21,2017-07-21 01:30:00,2017-07-21 01:30:00,03High humidty
2017-07-24,2017-07-24 03:00:00,2017-07-24 03:15:00,03High humidty
2017-07-26,2017-07-26 02:00:00,2017-07-26 05:00:00,03High humidty
2017-08-01,2017-08-01 05:30:00,2017-08-01 05:30:00,03High humidty
2017-08-03,2017-08-03 07:30:00,2017-08-03 08:00:00,03High humidty
2017-08-11,2017-08-11 01:30:00,2017-08-11 07:00:00,03High humidty
2017-08-23,2017-08-23 09:00:00,2017-08-23 21:30:00,03High humidty
2017-08-27,2017-08-27 05:15:00,2017-08-27 21:30:00,03High humidty
2017-08-28,2017-08-28 01:30:00,2017-08-28 16:30:00,03High humidty
2017-09-01,2017-09-01 20:00:00,2017-09-01 20:00:00,03High humidty
2017-09-03,2017-09-03 20:30:00,2017-09-03 22:00:00,03High humidty
2017-09-04,2017-09-04 03:45:00,2017-09-04 08:30:00,03High humidty
2017-09-05,2017-09-05 00:00:00,2017-09-05 09:00:00,03High humidty
2017-09-06,2017-09-06 07:30:00,2017-09-06 07:30:00,03High humidty
2017-09-22,2017-09-22 09:00:00,2017-09-22 09:00:00,03High humidty
2017-09-24,2017-09-24 20:30:00,2017-09-24 20:30:00,03High humidty
2017-10-15,2017-10-15 17:00:00,2017-10-15 17:00:00,03High humidty
2017-10-16,2017-10-16 02:30:00,2017-10-16 21:00:00,03High humidty
2017-10-17,2017-10-17 04:15:00,2017-10-17 09:00:00,03High humidty
2017-11-08,2017-11-08 05:15:00,2017-11-08 23:30:00,03High humidty
2017-11-12,2017-11-12 20:30:00,2017-11-12 20:30:00,03High humidty
2017-11-14,2017-11-14 02:45:00,2017-11-14 09:00:00,03High humidty
2017-11-18,2017-11-18 05:00:00,2017-11-18 22:30:00,03High humidty
2017-11-19,2017-11-19 06:00:00,2017-11-19 11:00:00,03High humidty
2017-11-30,2017-11-30 02:00:00,2017-11-30 08:00:00,03High humidty
2018-01-05,2018-01-05 05:30:00,2018-01-05 05:30:00,03High humidty
2018-01-06,2018-01-06 06:30:00,2018-01-06 17:30:00,03High humidty
2018-01-07,2018-01-07 03:30:00,2018-01-07 03:30:00,03High humidty
2018-01-08,2018-01-08 00:30:00,2018-01-08 13:30:00,03High humidty
2018-01-22,2018-01-22 02:30:00,2018-01-22 21:00:00,03High humidty
2018-01-30,2018-01-30 21:30:00,2018-01-30 21:30:00,03High humidty
2018-02-09,2018-02-09 20:30:00,2018-02-09 20:30:00,03High humidty
2018-02-16,2018-02-16 01:00:00,2018-02-16 07:30:00,03High humidty
2018-02-22,2018-02-22 13:30:00,2018-02-22 19:30:00,03High humidty
2018-03-01,2018-03-01 07:15:00,2018-03-01 20:15:00,03High humidty
2018-03-03,2018-03-03 23:45:00,2018-03-03 23:45:00,03High humidty
2018-03-04,2018-03-04 00:00:00,2018-03-04 10:45:00,03High humidty
2018-03-05,2018-03-05 05:30:00,2018-03-05 22:00:00,03High humidty
2018-03-06,2018-03-06 02:00:00,2018-03-06 07:30:00,03High humidty
2018-03-08,2018-03-08 09:00:00,2018-03-08 09:00:00,03High humidty
2018-03-13,2018-03-13 03:30:00,2018-03-13 03:30:00,03High humidty
2018-03-16,2018-03-16 04:30:00,2018-03-16 06:30:00,03High humidty
2018-03-17,2018-03-17 02:00:00,2018-03-17 20:30:00,03High humidty
2018-03-19,2018-03-19 20:00:00,2018-03-19 21:00:00,03High humidty
2018-03-28,2018-03-28 06:30:00,2018-03-28 23:00:00,03High humidty
2018-04-12,2018-04-12 03:30:00,2018-04-12 04:30:00,03High humidty
2018-04-13,2018-04-13 01:00:00,2018-04-13 01:00:00,03High humidty
2018-04-16,2018-04-16 13:30:00,2018-04-16 13:30:00,03High humidty
2018-04-20,2018-04-20 05:30:00,2018-04-20 05:30:00,03High humidty
