Time,Start Time,End Time,Weather
2017-05-04,2017-05-04 10:00:00,2017-05-04 10:15:00,17Heavy T-Storm
2017-05-24,2017-05-24 11:00:00,2017-05-24 13:45:00,17Heavy T-Storm
2017-06-17,2017-06-17 01:00:00,2017-06-17 02:45:00,17Heavy T-Storm
2017-06-19,2017-06-19 15:30:00,2017-06-19 15:45:00,17Heavy T-Storm
2017-06-21,2017-06-21 16:30:00,2017-06-21 16:45:00,17Heavy T-Storm
2017-07-17,2017-07-17 08:00:00,2017-07-17 08:15:00,17Heavy T-Storm
2017-08-04,2017-08-04 05:00:00,2017-08-04 05:45:00,17Heavy T-Storm
2017-09-01,2017-09-01 20:00:00,2017-09-01 20:15:00,17Heavy T-Storm
2017-09-03,2017-09-03 20:30:00,2017-09-03 20:45:00,17Heavy T-Storm
2017-09-22,2017-09-22 08:30:00,2017-09-22 08:45:00,17Heavy T-Storm
2017-09-30,2017-09-30 23:00:00,2017-09-30 23:15:00,17Heavy T-Storm
2018-04-24,2018-04-24 11:30:00,2018-04-24 11:45:00,17Heavy T-Storm
2018-05-03,2018-05-03 20:30:00,2018-05-03 20:45:00,17Heavy T-Storm
2018-05-08,2018-05-08 05:00:00,2018-05-08 05:15:00,17Heavy T-Storm
2018-06-06,2018-06-06 13:30:00,2018-06-06 13:45:00,17Heavy T-Storm
2018-06-07,2018-06-07 08:30:00,2018-06-07 12:45:00,17Heavy T-Storm
2018-06-13,2018-06-13 17:30:00,2018-06-13 18:15:00,17Heavy T-Storm
2018-06-22,2018-06-22 11:30:00,2018-06-22 13:45:00,17Heavy T-Storm
2018-08-11,2018-08-11 07:00:00,2018-08-11 07:15:00,17Heavy T-Storm
2018-08-26,2018-08-26 22:00:00,2018-08-26 22:15:00,17Heavy T-Storm
2018-08-29,2018-08-29 13:30:00,2018-08-29 13:30:00,17Heavy T-Storm
2018-09-01,2018-09-01 12:00:00,2018-09-01 12:15:00,17Heavy T-Storm
2018-09-24,2018-09-24 09:30:00,2018-09-24 09:45:00,17Heavy T-Storm
2019-02-19,2019-02-19 08:00:00,2019-02-19 08:45:00,17Heavy T-Storm
2019-04-18,2019-04-18 18:30:00,2019-04-18 19:45:00,17Heavy T-Storm
2019-04-20,2019-04-20 14:30:00,2019-04-20 14:45:00,17Heavy T-Storm
2019-05-26,2019-05-26 10:30:00,2019-05-26 10:45:00,17Heavy T-Storm
2019-05-28,2019-05-28 06:00:00,2019-05-28 06:45:00,17Heavy T-Storm
2019-06-04,2019-06-04 04:00:00,2019-06-04 04:15:00,17Heavy T-Storm
2019-06-11,2019-06-11 16:15:00,2019-06-11 16:15:00,17Heavy T-Storm
2019-06-26,2019-06-26 00:00:00,2019-06-26 00:15:00,17Heavy T-Storm
2019-07-10,2019-07-10 02:00:00,2019-07-10 02:15:00,17Heavy T-Storm
2019-08-02,2019-08-02 14:30:00,2019-08-02 15:45:00,17Heavy T-Storm
2019-08-15,2019-08-15 06:30:00,2019-08-15 06:45:00,17Heavy T-Storm
2019-08-18,2019-08-18 11:00:00,2019-08-18 11:15:00,17Heavy T-Storm
2019-08-23,2019-08-23 11:00:00,2019-08-23 11:15:00,17Heavy T-Storm
2019-08-26,2019-08-26 01:00:00,2019-08-26 01:15:00,17Heavy T-Storm
2019-08-27,2019-08-27 02:00:00,2019-08-27 02:15:00,17Heavy T-Storm
2019-08-29,2019-08-29 12:30:00,2019-08-29 13:15:00,17Heavy T-Storm
2019-08-30,2019-08-30 06:00:00,2019-08-30 06:15:00,17Heavy T-Storm
2019-09-02,2019-09-02 10:15:00,2019-09-02 10:45:00,17Heavy T-Storm
2019-09-17,2019-09-17 03:30:00,2019-09-17 19:45:00,17Heavy T-Storm
2019-10-14,2019-10-14 15:30:00,2019-10-14 16:15:00,17Heavy T-Storm
2020-02-13,2020-02-13 09:00:00,2020-02-13 09:15:00,17Heavy T-Storm
2020-05-11,2020-05-11 22:30:00,2020-05-11 22:45:00,17Heavy T-Storm
2020-05-18,2020-05-18 15:00:00,2020-05-18 15:15:00,17Heavy T-Storm
2020-05-25,2020-05-25 11:00:00,2020-05-25 12:45:00,17Heavy T-Storm
2020-05-26,2020-05-26 17:30:00,2020-05-26 17:45:00,17Heavy T-Storm
2020-05-30,2020-05-30 08:00:00,2020-05-30 14:45:00,17Heavy T-Storm
2020-06-06,2020-06-06 06:30:00,2020-06-06 06:45:00,17Heavy T-Storm
2020-07-20,2020-07-20 05:30:00,2020-07-20 05:45:00,17Heavy T-Storm
2020-09-08,2020-09-08 07:30:00,2020-09-08 07:45:00,17Heavy T-Storm
2020-09-21,2020-09-21 09:30:00,2020-09-21 09:45:00,17Heavy T-Storm
2020-09-30,2020-09-30 20:30:00,2020-09-30 20:45:00,17Heavy T-Storm
2021-05-25,2021-05-25 06:00:00,2021-05-25 06:15:00,17Heavy T-Storm
2021-06-01,2021-06-01 06:00:00,2021-06-01 22:15:00,17Heavy T-Storm
2021-06-23,2021-06-23 08:30:00,2021-06-23 09:15:00,17Heavy T-Storm
2021-06-28,2021-06-28 05:00:00,2021-06-28 07:45:00,17Heavy T-Storm
2021-07-19,2021-07-19 00:00:00,2021-07-19 00:45:00,17Heavy T-Storm
2021-07-29,2021-07-29 14:30:00,2021-07-29 14:45:00,17Heavy T-Storm
2021-08-01,2021-08-01 13:30:00,2021-08-01 14:15:00,17Heavy T-Storm
2021-08-19,2021-08-19 07:00:00,2021-08-19 07:15:00,17Heavy T-Storm
2021-09-14,2021-09-14 12:00:00,2021-09-14 12:15:00,17Heavy T-Storm
2021-09-24,2021-09-24 01:00:00,2021-09-24 01:15:00,17Heavy T-Storm
2021-10-03,2021-10-03 03:00:00,2021-10-03 03:15:00,17Heavy T-Storm
2021-10-10,2021-10-10 08:30:00,2021-10-10 11:15:00,17Heavy T-Storm
2022-05-12,2022-05-12 15:00:00,2022-05-12 16:45:00,17Heavy T-Storm
2022-05-13,2022-05-13 19:00:00,2022-05-13 19:15:00,17Heavy T-Storm
2022-06-08,2022-06-08 09:30:00,2022-06-08 12:45:00,17Heavy T-Storm
2022-06-12,2022-06-12 03:30:00,2022-06-12 03:45:00,17Heavy T-Storm
2022-06-15,2022-06-15 19:30:00,2022-06-15 20:00:00,17Heavy T-Storm
2022-07-30,2022-07-30 11:00:00,2022-07-30 11:15:00,17Heavy T-Storm
2022-08-11,2022-08-11 00:00:00,2022-08-11 00:15:00,17Heavy T-Storm
2022-09-30,2022-09-30 13:30:00,2022-09-30 13:45:00,17Heavy T-Storm
