,Heat Load,NaturalGasBoiler,Total Heat Output
2023-08-01 00:00:00,1301.5326754518226,1301.5326754518226,1301.5326754518226
2023-08-01 00:15:00,1384.905663582675,1384.905663582675,1384.905663582675
2023-08-01 00:30:00,1464.5564265408564,1464.5564265408564,1464.5564265408564
2023-08-01 00:45:00,1529.22290727484,1529.22290727484,1529.22290727484
2023-08-01 01:00:00,1593.8659525547428,1593.8659525547428,1593.8659525547428
2023-08-01 01:15:00,1654.7862260895783,1654.7862260895783,1654.7862260895783
2023-08-01 01:30:00,1707.558473276621,1707.558473276621,1707.558473276621
2023-08-01 01:45:00,1749.02234249561,1749.02234249561,1749.02234249561
2023-08-01 02:00:00,1756.561077810435,1756.561077810435,1756.561077810435
2023-08-01 02:15:00,1749.02234249561,1749.02234249561,1749.02234249561
2023-08-01 02:30:00,1730.1752292127298,1730.1752292127298,1730.1752292127298
2023-08-01 02:45:00,1722.6364938979048,1722.6364938979048,1722.6364938979048
2023-08-01 03:00:00,1722.6364938979048,1722.6364938979048,1722.6364938979048
2023-08-01 03:15:00,1718.8668512446757,1718.8668512446757,1718.8668512446757
2023-08-01 03:30:00,1718.8668512446757,1718.8668512446757,1718.8668512446757
2023-08-01 03:45:00,1718.8668512446757,1718.8668512446757,1718.8668512446757
2023-08-01 04:00:00,1718.866851244676,1718.866851244676,1718.866851244676
2023-08-01 04:15:00,1718.866851244676,1718.866851244676,1718.866851244676
2023-08-01 04:30:00,1711.3281159298506,1711.3281159298506,1711.3281159298506
2023-08-01 04:45:00,1711.3281159298506,1711.3281159298506,1711.3281159298506
2023-08-01 05:00:00,1718.866851244676,1718.866851244676,1718.866851244676
2023-08-01 05:15:00,1715.0972085914468,1715.0972085914468,1715.0972085914468
2023-08-01 05:30:00,1718.866851244676,1718.866851244676,1718.866851244676
2023-08-01 05:45:00,1726.406136551134,1726.406136551134,1726.406136551134
2023-08-01 06:00:00,1733.9454218575927,1733.9454218575927,1733.9454218575927
2023-08-01 06:15:00,1733.9454218575927,1733.9454218575927,1733.9454218575927
2023-08-01 06:30:00,1730.1763291959965,1730.1763291959965,1730.1763291959965
2023-08-01 06:45:00,1718.867951227942,1718.867951227942,1718.867951227942
2023-08-01 07:00:00,1703.7904805982914,1703.7904805982914,1703.7904805982914
2023-08-01 07:15:00,1673.6349893473573,1673.6349893473573,1673.6349893473573
2023-08-01 07:30:00,1620.8627421603142,1620.8627421603142,1620.8627421603142
2023-08-01 07:45:00,1568.0904949732715,1568.0904949732715,1568.0904949732715
2023-08-01 08:00:00,1519.0878904394576,1519.0878904394576,1519.0878904394576
2023-08-01 08:15:00,1447.4679799779017,1447.4679799779017,1447.4679799779017
2023-08-01 08:30:00,1379.6177121695753,1379.6177121695753,1379.6177121695753
2023-08-01 08:45:00,1307.9978017080196,1307.9978017080196,1307.9978017080196
2023-08-01 09:00:00,1243.9171765529222,1243.9171765529222,1243.9171765529222
2023-08-01 09:15:00,1187.37528671265,1187.37528671265,1187.37528671265
2023-08-01 09:30:00,1134.603039525607,1134.603039525607,1134.603039525607
2023-08-01 09:45:00,1089.3695276533895,1089.3695276533895,1089.3695276533895
2023-08-01 10:00:00,1070.5218643788764,1070.5218643788764,1070.5218643788764
2023-08-01 10:15:00,1062.9831290640511,1062.9831290640511,1062.9831290640511
2023-08-01 10:30:00,1059.2134864108223,1059.2134864108223,1059.2134864108223
2023-08-01 10:45:00,1062.9831290640514,1062.9831290640514,1062.9831290640514
2023-08-01 11:00:00,1081.8307923385642,1081.8307923385642,1081.8307923385642
2023-08-01 11:15:00,1093.1391703066183,1093.1391703066183,1093.1391703066183
2023-08-01 11:30:00,1111.9868335811314,1111.9868335811314,1111.9868335811314
2023-08-01 11:45:00,1123.2952115491858,1123.2952115491858,1123.2952115491858
2023-08-01 12:00:00,1130.8339468640108,1130.8339468640108,1130.8339468640108
2023-08-01 12:15:00,1145.9119674852946,1145.9119674852946,1145.9119674852946
2023-08-01 12:30:00,1157.220345453349,1157.220345453349,1157.220345453349
2023-08-01 12:45:00,1157.2203454533492,1157.2203454533492,1157.2203454533492
2023-08-01 13:00:00,1157.2203454533492,1157.2203454533492,1157.2203454533492
2023-08-01 13:15:00,1157.220345453349,1157.220345453349,1157.220345453349
2023-08-01 13:30:00,1153.4507028001199,1153.4507028001199,1153.4507028001199
2023-08-01 13:45:00,1145.9114174936615,1145.9114174936615,1145.9114174936615
2023-08-01 14:00:00,1134.603039525607,1134.603039525607,1134.603039525607
2023-08-01 14:15:00,1127.0637542191487,1127.0637542191487,1127.0637542191487
2023-08-01 14:30:00,1119.5250189043234,1119.5250189043234,1119.5250189043234
2023-08-01 14:45:00,1119.5250189043236,1119.5250189043236,1119.5250189043236
2023-08-01 15:00:00,1108.2166409362692,1108.2166409362692,1108.2166409362692
2023-08-01 15:15:00,1100.6779056214439,1100.6779056214439,1100.6779056214439
2023-08-01 15:30:00,1104.447548274673,1104.447548274673,1104.447548274673
2023-08-01 15:45:00,1111.986283589498,1111.986283589498,1111.986283589498
2023-08-01 16:00:00,1119.5255688959567,1119.5255688959567,1119.5255688959567
2023-08-01 16:15:00,1157.2197954617159,1157.2197954617159,1157.2197954617159
2023-08-01 16:30:00,1209.9920426487588,1209.9920426487588,1209.9920426487588
2023-08-01 16:45:00,1281.6114031186817,1281.6114031186817,1281.6114031186817
2023-08-01 17:00:00,1341.9229356121828,1341.9229356121828,1341.9229356121828
2023-08-01 17:15:00,1406.0035607672805,1406.0035607672805,1406.0035607672805
2023-08-01 17:30:00,1466.3150932607816,1466.3150932607816,1466.3150932607816
2023-08-01 17:45:00,1526.6260757626499,1526.6260757626499,1526.6260757626499
2023-08-01 18:00:00,1575.6286802964637,1575.6286802964637,1575.6286802964637
2023-08-01 18:15:00,1613.3229068622234,1613.3229068622234,1613.3229068622234
2023-08-01 18:30:00,1651.0171334279823,1651.0171334279823,1651.0171334279823
2023-08-01 18:45:00,1673.6333393724583,1673.6333393724583,1673.6333393724583
2023-08-01 19:00:00,1662.3249614044037,1662.3249614044037,1662.3249614044037
2023-08-01 19:15:00,1620.8610921854151,1620.8610921854151,1620.8610921854151
2023-08-01 19:30:00,1553.0113743687218,1553.0113743687218,1553.0113743687218
2023-08-01 19:45:00,1488.9307492136243,1488.9307492136243,1488.9307492136243
2023-08-01 20:00:00,1421.0804814052979,1421.0804814052979,1421.0804814052979
2023-08-01 20:15:00,1353.2302135969712,1353.2302135969712,1353.2302135969712
2023-08-01 20:30:00,1296.688323756699,1296.688323756699,1296.688323756699
2023-08-01 20:45:00,1243.916076569656,1243.916076569656,1243.916076569656
2023-08-01 21:00:00,1191.1438293826131,1191.1438293826131,1191.1438293826131
2023-08-01 21:15:00,1142.1412248487993,1142.1412248487993,1142.1412248487993
2023-08-01 21:30:00,1104.44699828304,1104.44699828304,1104.44699828304
2023-08-01 21:45:00,1070.5224143705098,1070.5224143705098,1070.5224143705098
2023-08-01 22:00:00,1047.9056584344012,1047.9056584344012,1047.9056584344012
2023-08-01 22:15:00,1040.3663731279426,1040.3663731279426,1040.3663731279426
2023-08-01 22:30:00,1036.5967304747132,1036.5967304747132,1036.5967304747132
2023-08-01 22:45:00,1044.4868492392845,1044.4868492392845,1044.4868492392845
2023-08-01 23:00:00,1063.7243887884238,1063.7243887884238,1063.7243887884238
2023-08-01 23:15:00,1109.4654553764422,1109.4654553764422,1109.4654553764422
2023-08-01 23:30:00,1174.0926780638538,1174.0926780638538,1174.0926780638538
2023-08-01 23:45:00,1257.6196217474226,1257.6196217474226,1257.6196217474226
2023-08-02 00:00:00,1347.8529105861646,1347.8529105861646,1347.8529105861646
2023-08-02 00:15:00,1431.1048851189914,1431.1048851189914,1431.1048851189914
2023-08-02 00:30:00,1506.8310944620305,1506.8310944620305,1506.8310944620305
2023-08-02 00:45:00,1582.531363554994,1582.531363554994,1582.531363554994
2023-08-02 01:00:00,1665.7709179544163,1665.7709179544163,1665.7709179544163
2023-08-02 01:15:00,1741.4841571724173,1741.4841571724173,1741.4841571724173
2023-08-02 01:30:00,1805.564782327515,1805.564782327515,1805.564782327515
2023-08-02 01:45:00,1858.3370295145578,1858.3370295145578,1858.3370295145578
2023-08-02 02:00:00,1869.6454074826122,1869.6454074826122,1869.6454074826122
2023-08-02 02:15:00,1873.4150501358415,1873.4150501358415,1873.4150501358415
2023-08-02 02:30:00,1858.3370295145578,1858.3370295145578,1858.3370295145578
2023-08-02 02:45:00,1828.181538263624,1828.181538263624,1828.181538263624
2023-08-02 03:00:00,1813.104067633973,1813.104067633973,1813.104067633973
2023-08-02 03:15:00,1794.2564043594605,1794.2564043594605,1794.2564043594605
2023-08-02 03:30:00,1790.4873116978647,1790.4873116978647,1790.4873116978647
2023-08-02 03:45:00,1775.4092910765812,1775.4092910765812,1775.4092910765812
2023-08-02 04:00:00,1767.8705557617557,1767.8705557617557,1767.8705557617557
2023-08-02 04:15:00,1760.3318204469306,1760.3318204469306,1760.3318204469306
2023-08-02 04:30:00,1752.7930851321053,1752.7930851321053,1752.7930851321053
2023-08-02 04:45:00,1756.5627277853343,1756.5627277853343,1756.5627277853343
2023-08-02 05:00:00,1749.023442478876,1749.023442478876,1749.023442478876
2023-08-02 05:15:00,1752.7930851321053,1752.7930851321053,1752.7930851321053
2023-08-02 05:30:00,1752.7930851321053,1752.7930851321053,1752.7930851321053
2023-08-02 05:45:00,1756.562177793701,1756.562177793701,1756.562177793701
2023-08-02 06:00:00,1775.4098410682138,1775.4098410682138,1775.4098410682138
2023-08-02 06:15:00,1775.4098410682138,1775.4098410682138,1775.4098410682138
2023-08-02 06:30:00,1767.8711057533885,1767.8711057533885,1767.8711057533885
2023-08-02 06:45:00,1749.023442478876,1749.023442478876,1749.023442478876
2023-08-02 07:00:00,1733.9454218575922,1733.9454218575922,1733.9454218575922
2023-08-02 07:15:00,1688.7119099853746,1688.7119099853746,1688.7119099853746
2023-08-02 07:30:00,1628.4003774918733,1628.4003774918733,1628.4003774918733
2023-08-02 07:45:00,1571.8590376432342,1571.8590376432342,1571.8590376432342
2023-08-02 08:00:00,1507.778412488137,1507.778412488137,1507.778412488137
2023-08-02 08:15:00,1439.9281446798104,1439.9281446798104,1439.9281446798104
2023-08-02 08:30:00,1364.5391415566587,1364.5391415566587,1364.5391415566587
2023-08-02 08:45:00,1281.6108531270484,1281.6108531270484,1281.6108531270484
2023-08-02 09:00:00,1213.7605853187217,1213.7605853187217,1213.7605853187217
2023-08-02 09:15:00,1157.2186954784495,1157.2186954784495,1157.2186954784495
2023-08-02 09:30:00,1115.7548262594612,1115.7548262594612,1115.7548262594612
2023-08-02 09:45:00,1074.2909570404727,1074.2909570404727,1074.2909570404727
2023-08-02 10:00:00,1066.7522217256474,1066.7522217256474,1066.7522217256474
2023-08-02 10:15:00,1070.5218643788764,1070.5218643788764,1070.5218643788764
2023-08-02 10:30:00,1081.8302423469308,1081.8302423469308,1081.8302423469308
2023-08-02 10:45:00,1100.6773556298106,1100.6773556298106,1100.6773556298106
2023-08-02 11:00:00,1119.5250189043234,1119.5250189043234,1119.5250189043234
2023-08-02 11:15:00,1145.9114174936612,1145.9114174936612,1145.9114174936612
2023-08-02 11:30:00,1164.7590807681743,1164.7590807681743,1164.7590807681743
2023-08-02 11:45:00,1187.375836704283,1187.375836704283,1187.375836704283
2023-08-02 12:00:00,1198.6842146723377,1198.6842146723377,1198.6842146723377
2023-08-02 12:15:00,1198.6842146723375,1198.6842146723375,1198.6842146723375
2023-08-02 12:30:00,1198.6842146723377,1198.6842146723377,1198.6842146723377
2023-08-02 12:45:00,1194.9145720191082,1194.9145720191082,1194.9145720191082
2023-08-02 13:00:00,1183.606194051054,1183.606194051054,1183.606194051054
2023-08-02 13:15:00,1172.2978160829994,1172.2978160829994,1172.2978160829994
2023-08-02 13:30:00,1149.6810601468908,1149.6810601468908,1149.6810601468908
2023-08-02 13:45:00,1145.9114174936615,1145.9114174936615,1145.9114174936615
2023-08-02 14:00:00,1123.2946615575527,1123.2946615575527,1123.2946615575527
2023-08-02 14:15:00,1115.7553762510943,1115.7553762510943,1115.7553762510943
2023-08-02 14:30:00,1096.9082629682146,1096.9082629682146,1096.9082629682146
2023-08-02 14:45:00,1093.1386203149852,1093.1386203149852,1093.1386203149852
2023-08-02 15:00:00,1089.3695276533892,1089.3695276533892,1089.3695276533892
2023-08-02 15:15:00,1081.8307923385642,1081.8307923385642,1081.8307923385642
2023-08-02 15:30:00,1085.6004349917932,1085.6004349917932,1085.6004349917932
2023-08-02 15:45:00,1093.1391703066186,1093.1391703066186,1093.1391703066186
2023-08-02 16:00:00,1104.447548274673,1104.447548274673,1104.447548274673
2023-08-02 16:15:00,1130.8339468640108,1130.8339468640108,1130.8339468640108
2023-08-02 16:30:00,1160.989438114945,1160.989438114945,1160.989438114945
2023-08-02 16:45:00,1213.7616853019879,1213.7616853019879,1213.7616853019879
2023-08-02 17:00:00,1255.2255545209764,1255.2255545209764,1255.2255545209764
2023-08-02 17:15:00,1296.689423739965,1296.689423739965,1296.689423739965
2023-08-02 17:30:00,1338.1532929589537,1338.1532929589537,1338.1532929589537
2023-08-02 17:45:00,1375.8475195247129,1375.8475195247129,1375.8475195247129
2023-08-02 18:00:00,1417.3113887437014,1417.3113887437014,1417.3113887437014
2023-08-02 18:15:00,1447.4668799946357,1447.4668799946357,1447.4668799946357
2023-08-02 18:30:00,1485.1616565520278,1485.1616565520278,1485.1616565520278
2023-08-02 18:45:00,1507.7778624965038,1507.7778624965038,1507.7778624965038
2023-08-02 19:00:00,1515.3165978113288,1515.3165978113288,1515.3165978113288
2023-08-02 19:15:00,1485.161106560395,1485.161106560395,1485.161106560395
2023-08-02 19:30:00,1432.388859373352,1432.388859373352,1432.388859373352
2023-08-02 19:45:00,1375.8475195247129,1375.8475195247129,1375.8475195247129
2023-08-02 20:00:00,1326.844364999266,1326.844364999266,1326.844364999266
2023-08-02 20:15:00,1277.8417604654524,1277.8417604654524,1277.8417604654524
2023-08-02 20:30:00,1236.3778912464638,1236.3778912464638,1236.3778912464638
2023-08-02 20:45:00,1194.914022027475,1194.914022027475,1194.914022027475
2023-08-02 21:00:00,1153.4501528084866,1153.4501528084866,1153.4501528084866
2023-08-02 21:15:00,1104.4469982830396,1104.4469982830396,1104.4469982830396
2023-08-02 21:30:00,1066.7527717172802,1066.7527717172802,1066.7527717172802
2023-08-02 21:45:00,1025.2889024982917,1025.2889024982917,1025.2889024982917
2023-08-02 22:00:00,1010.2108818770083,1010.2108818770083,1010.2108818770083
2023-08-02 22:15:00,1006.4412392237792,1006.4412392237793,1006.4412392237793
2023-08-02 22:30:00,1013.9799745386044,1013.9799745386044,1013.9799745386044
2023-08-02 22:45:00,1018.7963684980048,1018.7963684980048,1018.7963684980048
2023-08-02 23:00:00,1042.7110970312337,1042.7110970312337,1042.7110970312337
2023-08-02 23:15:00,1089.4938027915198,1089.4938027915198,1089.4938027915198
2023-08-02 23:30:00,1151.5214559693081,1151.5214559693081,1151.5214559693081
2023-08-02 23:45:00,1228.7946126654028,1228.7946126654028,1228.7946126654028
2023-08-03 00:00:00,1291.6782567993866,1291.6782567993866,1291.6782567993866
2023-08-03 00:15:00,1356.7941339394945,1356.7941339394945,1356.7941339394945
2023-08-03 00:30:00,1425.5962852741734,1425.5962852741734,1425.5962852741734
2023-08-03 00:45:00,1490.6707501597402,1490.6707501597402,1490.6707501597402
2023-08-03 01:00:00,1555.7452150453075,1555.7452150453075,1555.7452150453075
2023-08-03 01:15:00,1617.091449532186,1617.091449532186,1617.091449532186
2023-08-03 01:30:00,1673.633339372458,1673.633339372458,1673.633339372458
2023-08-03 01:45:00,1711.3275659382175,1711.3275659382175,1711.3275659382175
2023-08-03 02:00:00,1730.1746792210972,1730.1746792210972,1730.1746792210972
2023-08-03 02:15:00,1733.9443218743268,1733.9443218743268,1733.9443218743268
2023-08-03 02:30:00,1722.635943906272,1722.635943906272,1722.635943906272
2023-08-03 02:45:00,1711.3275659382175,1711.3275659382175,1711.3275659382175
2023-08-03 03:00:00,1715.0972085914468,1715.0972085914468,1715.0972085914468
2023-08-03 03:15:00,1715.0972085914468,1715.0972085914468,1715.0972085914468
2023-08-03 03:30:00,1718.8668512446761,1718.8668512446761,1718.8668512446761
2023-08-03 03:45:00,1718.866851244676,1718.866851244676,1718.866851244676
2023-08-03 04:00:00,1718.866851244676,1718.866851244676,1718.866851244676
2023-08-03 04:15:00,1718.866851244676,1718.866851244676,1718.866851244676
2023-08-03 04:30:00,1718.866851244676,1718.866851244676,1718.866851244676
2023-08-03 04:45:00,1711.3281159298506,1711.3281159298506,1711.3281159298506
2023-08-03 05:00:00,1703.7893806150253,1703.7893806150253,1703.7893806150253
2023-08-03 05:15:00,1696.2506453002004,1696.2506453002004,1696.2506453002004
2023-08-03 05:30:00,1692.4815526386044,1692.4815526386044,1692.4815526386044
2023-08-03 05:45:00,1684.942267332146,1684.942267332146,1684.942267332146
2023-08-03 06:00:00,1684.942267332146,1684.942267332146,1684.942267332146
2023-08-03 06:15:00,1673.6338893640911,1673.6338893640911,1673.6338893640911
2023-08-03 06:30:00,1666.095154049266,1666.095154049266,1666.095154049266
2023-08-03 06:45:00,1658.5564187344407,1658.5564187344407,1658.5564187344407
2023-08-03 07:00:00,1651.0171334279823,1651.0171334279823,1651.0171334279823
2023-08-03 07:15:00,1609.553264208994,1609.553264208994,1609.553264208994
2023-08-03 07:30:00,1564.319752336776,1564.319752336776,1564.319752336776
2023-08-03 07:45:00,1515.3165978113288,1515.3165978113288,1515.3165978113288
2023-08-03 08:00:00,1473.8527285923406,1473.8527285923406,1473.8527285923406
2023-08-03 08:15:00,1417.3108387520685,1417.3108387520685,1417.3108387520685
2023-08-03 08:30:00,1360.7694989034294,1360.7694989034294,1360.7694989034294
2023-08-03 08:45:00,1300.4585164015612,1300.4585164015612,1300.4585164015612
2023-08-03 09:00:00,1243.9166265612891,1243.9166265612891,1243.9166265612891
2023-08-03 09:15:00,1187.374736721017,1187.374736721017,1187.374736721017
2023-08-03 09:30:00,1130.832846880745,1130.832846880745,1130.832846880745
2023-08-03 09:45:00,1081.830242346931,1081.830242346931,1081.830242346931
2023-08-03 10:00:00,1062.9831290640514,1062.9831290640514,1062.9831290640514
2023-08-03 10:15:00,1055.4443937492263,1055.4443937492263,1055.4443937492263
2023-08-03 10:30:00,1055.4443937492263,1055.4443937492263,1055.4443937492263
2023-08-03 10:45:00,1055.444393749226,1055.444393749226,1055.444393749226
2023-08-03 11:00:00,1081.8307923385644,1081.8307923385644,1081.8307923385644
2023-08-03 11:15:00,1104.447548274673,1104.447548274673,1104.447548274673
2023-08-03 11:30:00,1130.833946864011,1130.833946864011,1130.833946864011
2023-08-03 11:45:00,1160.9899881065783,1160.9899881065783,1160.9899881065783
2023-08-03 12:00:00,1176.068008727862,1176.068008727862,1176.068008727862
2023-08-03 12:15:00,1198.6847646639706,1198.6847646639706,1198.6847646639706
2023-08-03 12:30:00,1209.9931426320252,1209.9931426320252,1209.9931426320252
2023-08-03 12:45:00,1217.5318779468503,1217.5318779468503,1217.5318779468503
2023-08-03 13:00:00,1217.5318779468503,1217.5318779468503,1217.5318779468503
2023-08-03 13:15:00,1213.762785285254,1213.762785285254,1213.762785285254
2023-08-03 13:30:00,1206.223499978796,1206.223499978796,1206.223499978796
2023-08-03 13:45:00,1187.375836704283,1187.375836704283,1187.375836704283
2023-08-03 14:00:00,1164.7590807681743,1164.7590807681743,1164.7590807681743
2023-08-03 14:15:00,1145.9114174936615,1145.9114174936615,1145.9114174936615
2023-08-03 14:30:00,1123.2946615575527,1123.2946615575527,1123.2946615575527
2023-08-03 14:45:00,1119.5250189043234,1119.5250189043234,1119.5250189043234
2023-08-03 15:00:00,1108.216640936269,1108.216640936269,1108.216640936269
2023-08-03 15:15:00,1100.6779056214439,1100.6779056214439,1100.6779056214439
2023-08-03 15:30:00,1100.6779056214439,1100.6779056214439,1100.6779056214439
2023-08-03 15:45:00,1104.4469982830399,1104.4469982830399,1104.4469982830399
2023-08-03 16:00:00,1119.5244689126903,1119.5244689126903,1119.5244689126903
2023-08-03 16:15:00,1160.988338131679,1160.988338131679,1160.988338131679
2023-08-03 16:30:00,1221.2998706251801,1221.2998706251801,1221.2998706251801
2023-08-03 16:45:00,1289.149588441874,1289.149588441874,1289.149588441874
2023-08-03 17:00:00,1353.2302135969712,1353.2302135969712,1353.2302135969712
2023-08-03 17:15:00,1413.5411960988392,1413.5411960988392,1413.5411960988392
2023-08-03 17:30:00,1470.0830859391115,1470.0830859391115,1470.0830859391115
2023-08-03 17:45:00,1519.0862404645584,1519.0862404645584,1519.0862404645584
2023-08-03 18:00:00,1560.550109683547,1560.550109683547,1560.550109683547
2023-08-03 18:15:00,1594.47524358771,1594.47524358771,1594.47524358771
2023-08-03 18:30:00,1628.4003774918735,1628.4003774918735,1628.4003774918735
2023-08-03 18:45:00,1635.939662798332,1635.939662798332,1635.939662798332
2023-08-03 19:00:00,1613.323456853856,1613.323456853856,1613.323456853856
2023-08-03 19:15:00,1553.0119243603547,1553.0119243603547,1553.0119243603547
2023-08-03 19:30:00,1473.8538285756067,1473.8538285756067,1473.8538285756067
2023-08-03 19:45:00,1394.6957327908588,1394.6957327908588,1394.6957327908588
2023-08-03 20:00:00,1326.8454649825323,1326.8454649825323,1326.8454649825323
2023-08-03 20:15:00,1258.995197174206,1258.995197174206,1258.995197174206
2023-08-03 20:30:00,1198.6836646807044,1198.6836646807044,1198.6836646807044
2023-08-03 20:45:00,1149.6805101552575,1149.6805101552575,1149.6805101552575
2023-08-03 21:00:00,1104.44699828304,1104.44699828304,1104.44699828304
2023-08-03 21:15:00,1059.213486410822,1059.213486410822,1059.213486410822
2023-08-03 21:30:00,1025.288352506659,1025.288352506659,1025.288352506659
2023-08-03 21:45:00,998.901953917321,998.901953917321,998.901953917321
2023-08-03 22:00:00,987.5935759492664,987.5935759492664,987.5935759492664
2023-08-03 22:15:00,991.3626686108627,991.3626686108626,991.3626686108626
2023-08-03 22:30:00,998.9014039256879,998.9014039256879,998.9014039256879
2023-08-03 22:45:00,983.2087838494429,983.208783849443,983.208783849443
2023-08-03 23:00:00,979.0195753430468,979.0195753430469,979.0195753430469
2023-08-03 23:15:00,997.8376095944831,997.8376095944831,997.8376095944831
2023-08-03 23:30:00,1025.2834123323735,1025.2834123323735,1025.2834123323735
2023-08-03 23:45:00,1067.1091089597778,1067.1091089597778,1067.1091089597778
2023-08-04 00:00:00,1453.4759414557032,1453.4759414557032,1453.4759414557032
2023-08-04 00:15:00,1505.6975446644303,1505.6975446644303,1505.6975446644303
2023-08-04 00:30:00,1536.7297828949609,1536.7297828949609,1536.7297828949609
2023-08-04 00:45:00,1538.778291153832,1538.778291153832,1538.778291153832
2023-08-04 01:00:00,1544.5958920742996,1544.5958920742996,1544.5958920742996
2023-08-04 01:15:00,1541.7035463923003,1541.7035463923003,1541.7035463923003
2023-08-04 01:30:00,1564.3203023284093,1564.3203023284093,1564.3203023284093
2023-08-04 01:45:00,1571.8595876348675,1571.8595876348675,1571.8595876348675
2023-08-04 02:00:00,1549.2433816903917,1549.2433816903917,1549.2433816903917
2023-08-04 02:15:00,1515.3187977778614,1515.3187977778614,1515.3187977778614
2023-08-04 02:30:00,1462.5465505908187,1462.5465505908187,1462.5465505908187
2023-08-04 02:45:00,1413.5433960653718,1413.5433960653718,1413.5433960653718
2023-08-04 03:00:00,1372.079526846383,1372.079526846383,1372.079526846383
2023-08-04 03:15:00,1341.924035595449,1341.924035595449,1341.924035595449
2023-08-04 03:30:00,1345.6931282570451,1345.6931282570451,1345.6931282570451
2023-08-04 03:45:00,1349.4627709102745,1349.4627709102745,1349.4627709102745
2023-08-04 04:00:00,1360.7705988866953,1360.7705988866953,1360.7705988866953
2023-08-04 04:15:00,1372.0784268631169,1372.0784268631169,1372.0784268631169
2023-08-04 04:30:00,1375.847519524713,1375.847519524713,1375.847519524713
2023-08-04 04:45:00,1379.616612186309,1379.616612186309,1379.616612186309
2023-08-04 05:00:00,1390.9244401627304,1390.9244401627304,1390.9244401627304
2023-08-04 05:15:00,1398.4631754775555,1398.4631754775555,1398.4631754775555
2023-08-04 05:30:00,1402.2328181307848,1402.2328181307848,1402.2328181307848
2023-08-04 05:45:00,1402.232818130785,1402.232818130785,1402.232818130785
2023-08-04 06:00:00,1413.5411960988392,1413.5411960988392,1413.5411960988392
2023-08-04 06:15:00,1447.4663300030027,1447.4663300030027,1447.4663300030027
2023-08-04 06:30:00,1473.8521786007077,1473.8521786007077,1473.8521786007077
2023-08-04 06:45:00,1492.6998418752205,1492.6998418752205,1492.6998418752205
2023-08-04 07:00:00,1511.5475051497328,1511.5475051497328,1511.5475051497328
2023-08-04 07:15:00,1507.7784124881373,1507.7784124881373,1507.7784124881373
2023-08-04 07:30:00,1496.4700345200827,1496.4700345200827,1496.4700345200827
2023-08-04 07:45:00,1473.8538285756067,1473.8538285756067,1473.8538285756067
2023-08-04 08:00:00,1451.237072639498,1451.237072639498,1451.237072639498
2023-08-04 08:15:00,1421.0815813885638,1421.0815813885638,1421.0815813885638
2023-08-04 08:30:00,1402.234468105684,1402.234468105684,1402.234468105684
2023-08-04 08:45:00,1390.92609013763,1390.92609013763,1390.92609013763
2023-08-04 09:00:00,1341.923485603816,1341.923485603816,1341.923485603816
2023-08-04 09:15:00,1296.6905237232313,1296.6905237232313,1296.6905237232313
2023-08-04 09:30:00,1251.4570118510135,1251.4570118510135,1251.4570118510135
2023-08-04 09:45:00,1202.4538573255666,1202.4538573255666,1202.4538573255666
2023-08-04 10:00:00,1191.1454793575122,1191.1454793575122,1191.1454793575122
2023-08-04 10:15:00,1187.376386695916,1187.376386695916,1187.376386695916
2023-08-04 10:30:00,1209.9925926403919,1209.9925926403919,1209.9925926403919
2023-08-04 10:45:00,1232.609348576501,1232.609348576501,1232.609348576501
2023-08-04 11:00:00,1262.764839827435,1262.764839827435,1262.764839827435
2023-08-04 11:15:00,1285.3815957635438,1285.3815957635438,1285.3815957635438
2023-08-04 11:30:00,1289.151238416773,1289.151238416773,1289.151238416773
2023-08-04 11:45:00,1300.4596163848273,1300.4596163848273,1300.4596163848273
2023-08-04 12:00:00,1307.9983516996526,1307.9983516996526,1307.9983516996526
2023-08-04 12:15:00,1315.537087014478,1315.537087014478,1315.537087014478
2023-08-04 12:30:00,1323.0763723209361,1323.0763723209361,1323.0763723209361
2023-08-04 12:45:00,1330.6151076357617,1330.6151076357617,1330.6151076357617
2023-08-04 13:00:00,1338.153842950587,1338.153842950587,1338.153842950587
2023-08-04 13:15:00,1311.7679943528817,1311.7679943528817,1311.7679943528817
2023-08-04 13:30:00,1289.151238416773,1289.151238416773,1289.151238416773
2023-08-04 13:45:00,1277.8428604487185,1277.8428604487185,1277.8428604487185
2023-08-04 14:00:00,1262.764839827435,1262.764839827435,1262.764839827435
2023-08-04 14:15:00,1258.995197174206,1258.995197174206,1258.995197174206
2023-08-04 14:30:00,1266.533932489031,1266.533932489031,1266.533932489031
2023-08-04 14:45:00,1277.8423104570854,1277.8423104570854,1277.8423104570854
2023-08-04 15:00:00,1292.9203310783691,1292.9203310783691,1292.9203310783691
2023-08-04 15:15:00,1300.4590663931942,1300.4590663931942,1300.4590663931942
2023-08-04 15:30:00,1307.9978017080196,1307.9978017080196,1307.9978017080196
2023-08-04 15:45:00,1311.7674443612489,1311.7674443612489,1311.7674443612489
2023-08-04 16:00:00,1319.306179676074,1319.306179676074,1319.306179676074
2023-08-04 16:15:00,1360.7700488950627,1360.7700488950627,1360.7700488950627
2023-08-04 16:30:00,1428.619766711756,1428.619766711756,1428.619766711756
2023-08-04 16:45:00,1537.9339037390712,1537.9339037390712,1537.9339037390712
2023-08-04 17:00:00,1635.939662798332,1635.939662798332,1635.939662798332
